,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
10,10,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-03-14,14.03.2006,255691,CMX,1,255,3987,100,0,0,3588,3795,3688,3795,299,192,3987,100,0,0,3588,3795,3688,3795,299,192,0,0,0,0,0,0,0,0,0,0,151.0,0.0,-38.0,0.0,110.0,115.0,110.0,77.0,41.0,74.0,100,2.5,0.0,0.0,90.0,95.2,92.5,95.2,7.5,4.8,100,2.5,0.0,0.0,90.0,95.2,92.5,95.2,7.5,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0,9,5,10,5,12,1,0,0,9,5,10,5,0,0,0,0,0,0,0,0,81.1,94.9,90.9,95.2,72.2,84.1,80.6,84.1,81.1,94.9,90.9,95.2,72.2,84.1,80.6,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(EUROTOP 100 INDEX X $100),100,1.0,SHORT,-207,-0.0280373831776,LONG,2006-03-20,1084.26,1013.67,0.0127427586664,1084.26,11033.04,-0.00447392971945,-0.0279119458957,-0.0281693098147,0.0,2904.57,0.153576938689,0.49768793453,1084.26,7759.77
11,11,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-03-21,21.03.2006,255691,CMX,1,255,1818,169,418,260,1200,1030,1629,1708,189,110,1765,169,418,260,1200,997,1629,1675,136,90,53,0,0,0,0,33,0,33,53,20,-89.0,-4.0,-112.0,0.0,-11.0,75.0,-15.0,-37.0,-74.0,-52.0,100,9.3,23.0,14.3,66.0,56.7,89.6,93.9,10.4,6.1,100,9.6,23.7,14.7,68.0,56.5,92.3,94.9,7.7,5.1,100,0.0,0.0,0.0,0.0,62.3,0.0,62.3,100.0,37.7,12,2,4,1,4,2,7,7,12,2,4,1,4,2,7,7,1,0,0,0,0,1,0,1,81.7,84.1,89.6,93.9,57.2,58.0,58.6,63.0,84.2,84.8,92.3,94.9,58.9,57.9,60.4,63.0,0.0,62.3,0.0,62.3,0.0,62.3,0.0,62.3,(EUROTOP 100 INDEX X $100),-249,-0.424190800681,LONG,170,0.0762331838565,SHORT,2006-03-27,1040.5,965.78,0.104270567034,965.78,11998.82,-0.0455828719012,0.0727582564021,0.0707423436106,0.0,2904.57,0.166954434724,0.261153874034,965.78,8725.55
12,12,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-03-28,28.03.2006,256741,CME,0,256,20236,4995,945,0,14139,18612,19134,19557,1102,679,20236,4995,945,0,14139,18612,19134,19557,1102,679,0,0,0,0,0,0,0,0,0,0,-89.0,-4.0,-112.0,0.0,-11.0,75.0,-15.0,-37.0,-74.0,-52.0,100,24.7,4.7,0.0,69.9,92.0,94.6,96.6,5.4,3.4,100,24.7,4.7,0.0,69.9,92.0,94.6,96.6,5.4,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,7,1,0,11,3,18,4,20,7,1,0,11,3,18,4,0,0,0,0,0,0,0,0,62.9,96.6,84.9,96.6,62.9,95.2,84.9,95.2,62.9,96.6,84.9,96.6,62.9,95.2,84.9,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),4050,0.681818181818,SHORT,-4473,-0.136575982413,LONG,2006-04-03,1026.61,-9911.93,-0.212809166269,1026.61,13025.43,0.0968308125938,-0.149800745771,-0.145280067178,1026.61,3931.18,0.23453742856,0.39665673196,1026.61,9752.16
13,13,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-04-04,04.04.2006,256741,CME,0,256,25391,2584,2066,0,21025,23088,23609,25154,1782,237,25391,2584,2066,0,21025,23088,23609,25154,1782,237,0,0,0,0,0,0,0,0,0,0,-942.0,-197.0,307.0,-366.0,8.0,-550.0,-555.0,-609.0,-387.0,-333.0,100,10.2,8.1,0.0,82.8,90.9,93.0,99.1,7.0,0.9,100,10.2,8.1,0.0,82.8,90.9,93.0,99.1,7.0,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,9,5,0,11,4,20,9,28,9,5,0,11,4,20,9,0,0,0,0,0,0,0,0,69.6,96.9,86.1,99.0,69.6,95.4,86.1,97.5,69.6,96.9,86.1,99.0,69.6,95.4,86.1,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),518,0.111397849462,SHORT,-2063,-0.0467662593793,LONG,2006-04-10,930.35,895.42,0.0898097230337,930.35,13955.78,-0.0390879059394,-0.0449382642315,-0.0467710185952,0.0,3931.18,0.186215422946,0.385402094214,930.35,10682.51
14,14,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-04-11,11.04.2006,256741,CME,0,256,19049,7972,35,0,10437,18375,18409,18410,640,639,19049,7972,35,0,10437,18375,18409,18410,640,639,0,0,0,0,0,0,0,0,0,0,596.0,1063.0,0.0,0.0,2.0,1046.0,1065.0,1046.0,-469.0,-450.0,100,41.8,0.2,0.0,54.8,96.5,96.6,96.6,3.4,3.4,100,41.8,0.2,0.0,54.8,96.5,96.6,96.6,3.4,3.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,9,1,0,4,4,13,5,18,9,1,0,4,4,13,5,0,0,0,0,0,0,0,0,83.5,96.5,93.8,96.6,83.5,96.5,93.8,96.6,83.5,96.5,93.8,96.6,83.5,96.5,93.8,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),7937,0.991257649557,SHORT,-7938,-0.275510204082,LONG,2006-04-17,868.23,827.32,-0.228743944703,868.23,14824.01,0.103987783759,-0.304159899607,-0.299012026803,868.23,4799.41,0.248078264907,0.360220778649,868.23,11550.74
15,15,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-04-18,18.04.2006,256741,CME,0,256,3842,1880,223,1050,580,2471,3510,3744,332,98,3842,1880,223,1050,580,2471,3510,3744,332,98,0,0,0,0,0,0,0,0,0,0,-10.0,224.0,34.0,-175.0,0.0,123.0,49.0,-18.0,-59.0,8.0,100,48.9,5.8,27.3,15.1,64.3,91.4,97.4,8.6,2.6,100,48.9,5.8,27.3,15.1,64.3,91.4,97.4,8.6,2.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,3,3,2,2,9,8,14,6,3,3,2,2,9,8,0,0,0,0,0,0,0,0,56.1,87.5,88.8,97.4,48.9,68.8,64.0,70.1,56.1,87.5,88.8,97.4,48.9,68.8,64.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),1657,0.787922016167,SHORT,-1891,-0.619796787938,LONG,2006-04-24,877.19,-12223.04,-0.344286583856,877.19,15701.2,0.155882784384,-0.716412436994,-0.707594392336,877.19,5676.6,0.33564049341,0.433239934007,877.19,12427.93
16,16,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-04-25,25.04.2006,256741,CME,0,256,1983,64,0,1770,100,204,1934,1974,49,9,1983,64,0,1770,100,204,1934,1974,49,9,0,0,0,0,0,0,0,0,0,0,127.0,-60.0,-5.0,105.0,100.0,21.0,145.0,121.0,-18.0,6.0,100,3.2,0.0,89.3,5.0,10.3,97.5,99.5,2.5,0.5,100,3.2,0.0,89.3,5.0,10.3,97.5,99.5,2.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,2,1,1,4,3,5,2,0,2,1,1,4,3,0,0,0,0,0,0,0,0,97.5,99.5,97.5,99.5,8.3,10.3,8.3,10.3,97.5,99.5,97.5,99.5,8.3,10.3,8.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(GSCI X $250),64,1.0,SHORT,-104,-0.342105263158,LONG,2006-05-01,909.76,953.3,0.27769152478,909.76,16610.96,-0.123473430544,-0.299864352709,-0.306263001413,909.76,6586.36,0.303529304313,0.440911551848,909.76,13337.69
17,17,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-05-02,02.05.2006,271741,CME,0,271,654,0,25,0,398,540,398,565,256,89,633,0,25,0,398,540,398,565,235,68,21,0,0,0,0,0,0,0,21,21,167.0,-30.0,25.0,0.0,198.0,208.0,168.0,233.0,-1.0,-66.0,100,0.0,3.8,0.0,60.9,82.6,60.9,86.4,39.1,13.6,100,0.0,3.9,0.0,62.9,85.3,62.9,89.3,37.1,10.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,7,0,1,0,4,4,4,5,7,0,1,0,4,4,4,5,0,0,0,0,0,0,0,0,60.9,82.6,60.9,86.4,48.5,74.0,48.5,74.0,62.9,85.3,62.9,89.3,50.1,76.5,50.1,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF MP 2,000,000 FACE VALUE)",-25,-1.0,LONG,-142,-0.151385927505,LONG,2006-05-08,988.02,1006.88,0.190719335653,988.02,17598.98,-0.084410606272,-0.138607349583,-0.142677307855,988.02,7574.38,0.248101392729,0.345764278074,988.02,14325.71
18,18,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-05-09,09.05.2006,294661,NYCE,1,96,3491,1837,291,0,779,2463,2616,2754,875,737,3481,1837,291,0,779,2463,2616,2754,865,727,10,0,0,0,0,0,0,0,10,10,644.0,243.0,-63.0,0.0,65.0,205.0,308.0,142.0,336.0,502.0,100,52.6,8.3,0.0,22.3,70.6,74.9,78.9,25.1,21.1,100,52.8,8.4,0.0,22.4,70.8,75.2,79.1,24.8,20.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,29,7,2,0,11,10,18,12,29,7,2,0,11,10,18,12,0,0,0,0,0,0,0,0,53.3,52.3,65.1,72.4,53.3,52.3,65.1,72.4,53.4,52.5,65.3,72.6,53.4,52.5,65.3,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",1546,0.726503759398,SHORT,-1684,-0.519432449105,LONG,2006-05-15,1104.9,1122.75,-0.3680465216,1104.9,18703.88,0.166554359771,-0.60594618811,-0.596854982898,1104.9,8679.28,0.351867309813,0.378467860778,1104.9,15430.61
19,19,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-05-16,16.05.2006,294661,NYCE,1,96,973,0,181,0,921,595,921,776,52,197,973,0,181,0,921,595,921,776,52,197,0,0,0,0,0,0,0,0,0,0,204.0,0.0,145.0,0.0,215.0,-4.0,215.0,141.0,-11.0,63.0,100,0.0,18.6,0.0,94.7,61.2,94.7,79.8,5.3,20.2,100,0.0,18.6,0.0,94.7,61.2,94.7,79.8,5.3,20.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,0,5,2,5,3,8,0,1,0,5,2,5,3,0,0,0,0,0,0,0,0,89.7,79.8,94.7,79.8,89.7,79.8,94.7,79.8,89.7,79.8,94.7,79.8,89.7,79.8,94.7,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",-181,-1.0,LONG,326,0.215039577836,SHORT,2006-05-22,1210.25,1153.11,0.734472026941,1153.11,19856.99,-0.328632535607,0.144370576116,0.131094515611,1153.11,9832.39,0.621437176469,0.656474652733,1153.11,16583.72
20,20,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-05-23,23.05.2006,296661,NYCE,1,96,6157,0,2006,0,5008,2763,5008,4769,1149,1388,6157,0,2006,0,5008,2763,5008,4769,1149,1388,0,0,0,0,0,0,0,0,0,0,1597.0,0.0,-329.0,0.0,892.0,1565.0,892.0,1236.0,705.0,361.0,100,0.0,32.6,0.0,81.3,44.9,81.3,77.5,18.7,22.5,100,0.0,32.6,0.0,81.3,44.9,81.3,77.5,18.7,22.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,3,0,8,3,8,6,12,0,3,0,8,3,8,6,0,0,0,0,0,0,0,0,56.2,64.0,81.3,77.5,43.3,48.4,57.3,53.4,56.2,64.0,81.3,77.5,43.3,48.4,57.3,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 POUND STERLING)",-2006,-1.0,LONG,2245,0.288894608159,SHORT,2006-05-29,1189.26,1221.49,0.073855030323,1221.49,21078.48,-0.0319219904447,0.279672517238,0.27837985845,1221.49,11053.88,0.34928322527,0.721038069443,1221.49,17805.21
21,21,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-05-30,30.05.2006,299661,NYBT,1,99,43094,33410,695,1,2894,37881,36305,38577,6789,4517,43094,33410,695,1,2894,37881,36305,38577,6789,4517,0,0,0,0,0,0,0,0,0,0,1597.0,0.0,-329.0,0.0,892.0,1565.0,892.0,1236.0,705.0,361.0,100,77.5,1.6,0.0,6.7,87.9,84.2,89.5,15.8,10.5,100,77.5,1.6,0.0,6.7,87.9,84.2,89.5,15.8,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8,1,1,3,10,11,12,22,8,1,1,3,10,11,12,0,0,0,0,0,0,0,0,73.4,78.2,81.5,86.3,73.4,78.2,81.5,86.3,73.4,78.2,81.5,86.3,73.4,78.2,81.5,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EURO 200,000)",32715,0.959243512681,SHORT,-34987,-0.858050275904,LONG,2006-06-05,1088.53,1112.46,-1.14694488406,1088.53,22167.01,0.516389981524,-1.30113884202,-1.26933817302,1088.53,12142.41,0.952270327751,0.914775618259,0.0,17805.21
22,22,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-06-06,06.06.2006,299661,NYCE,1,99,4665,0,2697,0,3974,5,3974,2702,691,1963,4665,0,2697,0,3974,5,3974,2702,691,1963,0,0,0,0,0,0,0,0,0,0,-2396.0,-1608.0,-2056.0,0.0,184.0,-531.0,-1424.0,-2587.0,-972.0,191.0,100,0.0,57.8,0.0,85.2,0.1,85.2,57.9,14.8,42.1,100,0.0,57.8,0.0,85.2,0.1,85.2,57.9,14.8,42.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,0,3,1,3,3,5,0,2,0,3,1,3,3,0,0,0,0,0,0,0,0,85.2,57.9,85.2,57.9,85.1,57.8,85.1,57.8,85.2,57.9,85.2,57.9,85.1,57.8,85.1,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF ECU 100,000)",-2697,-1.0,LONG,3969,0.99748680573,SHORT,2006-06-12,-7468.44,1111.85,1.85553708163,1111.85,23278.86,-0.832149437599,0.16742872133,0.146919141385,1111.85,13254.26,1.56383162074,1.16025643267,0.0,17805.21
23,23,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-06-13,13.06.2006,338741,CME,0,138,11750,725,2015,0,6619,8687,7344,10702,4406,1048,11750,725,2015,0,6619,8687,7344,10702,4406,1048,0,0,0,0,0,0,0,0,0,0,45.0,-739.0,-98.0,0.0,550.0,151.0,-189.0,53.0,234.0,-8.0,100,6.2,17.1,0.0,56.3,73.9,62.5,91.1,37.5,8.9,100,6.2,17.1,0.0,56.3,73.9,62.5,91.1,37.5,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,5,0,14,12,15,17,31,1,5,0,14,12,15,17,0,0,0,0,0,0,0,0,29.7,40.5,46.4,65.0,28.2,40.5,45.0,65.0,29.7,40.5,46.4,65.0,28.2,40.5,45.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-1290,-0.470802919708,LONG,-2068,-0.135110414217,LONG,2006-06-19,1060.54,1008.98,-1.13259721995,1060.54,24339.4,0.509945849351,-0.204009409151,-0.179979484853,1060.54,14314.8,1.22829126764,1.15061962483,0.0,17805.21
24,24,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-06-20,20.06.2006,338741,CME,0,138,13654,303,2878,0,10788,9106,11091,11984,2563,1670,13654,303,2878,0,10788,9106,11091,11984,2563,1670,0,0,0,0,0,0,0,0,0,0,64.0,4.0,575.0,0.0,-203.0,-549.0,-199.0,26.0,263.0,38.0,100,2.2,21.1,0.0,79.0,66.7,81.2,87.8,18.8,12.2,100,2.2,21.1,0.0,79.0,66.7,81.2,87.8,18.8,12.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2,6,0,26,18,28,24,49,2,6,0,26,18,28,24,0,0,0,0,0,0,0,0,32.9,43.0,53.9,63.3,32.9,42.3,53.9,62.6,32.9,43.0,53.9,63.3,32.9,42.3,53.9,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-2575,-0.809493869852,LONG,1682,0.0845481049563,SHORT,2006-06-26,1471.23,1416.54,0.219658519173,1416.54,25755.94,-0.0974083961606,0.0763124096541,0.0720839531767,0.0,14314.8,0.669820541519,1.09941242815,1416.54,19221.75
25,25,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-06-27,27.06.2006,338741,CME,0,138,16001,2065,0,0,11328,14568,13393,14568,2608,1433,16001,2065,0,0,11328,14568,13393,14568,2608,1433,0,0,0,0,0,0,0,0,0,0,-426.0,-265.0,0.0,0.0,-523.0,-564.0,-788.0,-564.0,362.0,138.0,100,12.9,0.0,0.0,70.8,91.0,83.7,91.0,16.3,9.0,100,12.9,0.0,0.0,70.8,91.0,83.7,91.0,16.3,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3,0,0,29,17,32,17,43,3,0,0,29,17,32,17,0,0,0,0,0,0,0,0,29.4,58.0,47.4,79.5,28.8,57.9,46.3,77.4,29.4,58.0,47.4,79.5,28.8,57.9,46.3,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),2065,1.0,SHORT,-3240,-0.125115848007,LONG,2006-07-03,689.62,1147.25,-0.209663952963,689.62,26445.56,0.0954181665984,-0.137054172836,-0.13262212728,689.62,15004.42,0.408590727547,1.19750932827,689.62,19911.37
26,26,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-07-03,03.07.2006,338741,CME,0,138,12808,998,338,103,11212,12093,12313,12534,495,274,12807,998,338,103,11212,12093,12313,12534,494,273,1,0,0,0,0,0,0,0,1,1,416.0,-164.0,89.0,103.0,639.0,203.0,578.0,395.0,-162.0,21.0,100,7.8,2.6,0.8,87.5,94.4,96.1,97.9,3.9,2.1,100,7.8,2.6,0.8,87.5,94.4,96.1,97.9,3.9,2.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,87,9,7,1,51,25,60,33,87,9,7,1,51,25,60,33,0,0,0,0,0,0,0,0,32.8,46.0,49.1,66.3,32.8,46.0,48.6,66.2,32.8,46.0,49.1,66.3,32.8,46.0,48.6,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),660,0.494011976048,SHORT,-881,-0.0378030465565,LONG,2006-07-10,383.32,1137.87,0.0873128014505,383.32,26828.88,-0.0379664346966,-0.0363677996581,-0.0381427606251,0.0,15004.42,0.253847240851,0.934050097485,383.32,20294.69
27,27,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-07-11,11.07.2006,338741,CME,0,138,11933,607,420,0,10687,11345,11294,11765,639,168,11933,607,420,0,10687,11345,11294,11765,639,168,0,0,0,0,0,0,0,0,0,0,-2950.0,85.0,0.0,0.0,-2145.0,-2267.0,-2060.0,-2267.0,-890.0,-683.0,100,5.1,3.5,0.0,89.6,95.1,94.6,98.6,5.4,1.4,100,5.1,3.5,0.0,89.6,95.1,94.6,98.6,5.4,1.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,7,3,0,38,18,45,21,64,7,3,0,38,18,45,21,0,0,0,0,0,0,0,0,41.8,65.0,59.1,82.3,40.0,65.0,57.4,82.3,41.8,65.0,59.1,82.3,40.0,65.0,57.4,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),187,0.182083739046,SHORT,-658,-0.0298656499637,LONG,2006-07-17,1173.88,1101.42,0.0079373965928,1173.88,28002.76,-0.00231564192507,-0.0297964918125,-0.0299566229074,0.0,15004.42,0.181869548739,0.428435024769,1173.88,21468.57
28,28,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-07-18,18.07.2006,338741,CME,0,138,10354,504,764,0,9279,9033,9783,9797,571,557,10354,504,764,0,9279,9033,9783,9797,571,557,0,0,0,0,0,0,0,0,0,0,161.0,-107.0,616.0,0.0,375.0,-543.0,268.0,73.0,-107.0,88.0,100,4.9,7.4,0.0,89.6,87.2,94.5,94.6,5.5,5.4,100,4.9,7.4,0.0,89.6,87.2,94.5,94.6,5.5,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,8,7,0,39,21,47,28,70,8,7,0,39,21,47,28,0,0,0,0,0,0,0,0,36.1,50.2,57.1,71.2,36.1,50.2,57.1,71.0,36.1,50.2,57.1,71.2,36.1,50.2,57.1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-260,-0.205047318612,LONG,246,0.0134338138925,SHORT,2006-07-24,1083.62,1010.37,0.0432994638562,1010.37,29013.13,-0.018198215806,0.0131893424482,0.0123282425999,0.0,15004.42,0.159357594572,0.398195221464,1010.37,22478.94
29,29,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-07-25,25.07.2006,338741,CME,0,138,10739,609,743,0,9630,9203,10239,9946,500,793,10739,609,743,0,9630,9203,10239,9946,500,793,0,0,0,0,0,0,0,0,0,0,-542.0,115.0,451.0,0.0,-515.0,-881.0,-400.0,-430.0,-142.0,-112.0,100,5.7,6.9,0.0,89.7,85.7,95.3,92.6,4.7,7.4,100,5.7,6.9,0.0,89.7,85.7,95.3,92.6,4.7,7.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3,8,0,32,16,35,24,57,3,8,0,32,16,35,24,0,0,0,0,0,0,0,0,50.2,58.3,65.6,78.0,50.2,58.3,64.8,77.4,50.2,58.3,65.6,78.0,50.2,58.3,64.8,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S&P 400 INDEX X $500),-134,-0.0991124260355,LONG,427,0.0226729676631,SHORT,2006-07-31,1131.02,733.38,0.0092391537706,733.38,29746.51,-0.00290031516822,0.0226072089111,0.0224237410107,0.0,15004.42,0.15035186898,0.25950719264,733.38,23212.32
