,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
171,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-22,22.09.2009,097741,CME,0,97,119425,7015,88056,22,22817,8806,283,57576,3837,85,1727,2955,0,89525,104044,29900,15381,11095.0,492.0,13306.0,-58.0,1529.0,329.0,6.0,9924.0,-1425.0,39.0,-558.0,5.0,0.0,11374.0,12202.0,-279.0,-1107.0,100,5.9,73.7,0.0,19.1,7.4,0.2,48.2,3.2,0.1,1.4,2.5,0.0,75.0,87.1,25.0,12.9,71,4.0,12.0,,9.0,8.0,,22.0,12.0,7.0,,,0.0,43.0,38.0,33.1,58.5,48.1,73.1,33.1,58.5,48.1,73.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.875042743393,SHORT,-0.85242608156,LONG,0.443063592954,LONG
172,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-09-29,29.09.2009,097741,CME,0,97,119276,8431,85090,20,22583,9151,283,55551,3773,28,3183,2795,0,90079,101140,29197,18136,-149.0,1416.0,-2966.0,-2.0,-234.0,345.0,0.0,-2025.0,-64.0,-57.0,1456.0,-160.0,0.0,554.0,-2904.0,-703.0,2755.0,100,7.1,71.3,0.0,18.9,7.7,0.2,46.6,3.2,0.0,2.7,2.3,0.0,75.5,84.8,24.5,15.2,73,6.0,12.0,,8.0,9.0,,24.0,8.0,4.0,4.0,,0.0,45.0,34.0,30.7,59.6,45.7,71.9,30.7,59.6,45.7,71.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.872800215764,SHORT,-0.819698249591,LONG,0.423268418731,LONG
173,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-10-06,06.10.2009,097741,CME,0,97,120340,8166,87173,58,23827,9541,283,53436,2642,124,2211,2810,0,88105,102631,32235,17709,1064.0,-265.0,2083.0,38.0,1244.0,390.0,0.0,-2115.0,-1131.0,96.0,-972.0,15.0,0.0,-1974.0,1491.0,3038.0,-427.0,100,6.8,72.4,0.0,19.8,7.9,0.2,44.4,2.2,0.1,1.8,2.3,0.0,73.2,85.3,26.8,14.7,77,6.0,13.0,,7.0,8.0,,28.0,10.0,4.0,,,0.0,49.0,36.0,29.2,61.0,43.3,71.7,29.2,61.0,43.3,71.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.90577410036,SHORT,-0.828695497121,LONG,0.428134739871,LONG
174,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-10-13,13.10.2009,097741,CME,0,97,119052,13843,81649,4309,25811,9209,283,43771,1435,126,1709,2805,0,89852,99816,29200,19236,-1288.0,5677.0,-5524.0,4251.0,1984.0,-332.0,0.0,-9665.0,-1207.0,2.0,-502.0,-5.0,0.0,1747.0,-2815.0,-3035.0,1527.0,100,11.6,68.6,3.6,21.7,7.7,0.2,36.8,1.2,0.1,1.4,2.4,0.0,75.5,83.8,24.5,16.2,76,10.0,13.0,,7.0,8.0,,25.0,9.0,,,,0.0,48.0,35.0,29.1,61.9,44.3,71.7,26.3,61.9,40.9,69.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.936512852276,SHORT,-0.710069953504,LONG,0.474071958881,LONG
175,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-10-20,20.10.2009,097741,CME,0,97,120630,17884,79170,5312,26483,10684,283,43060,2697,34,2266,2835,0,95322,101015,25308,19615,1578.0,4041.0,-2479.0,1003.0,672.0,1475.0,0.0,-711.0,1262.0,-92.0,557.0,30.0,0.0,5470.0,1199.0,-3892.0,379.0,100,14.8,65.6,4.4,22.0,8.9,0.2,35.7,2.2,0.0,1.9,2.4,0.0,79.0,83.7,21.0,16.3,75,7.0,11.0,4.0,7.0,10.0,,20.0,14.0,,4.0,,0.0,43.0,40.0,39.3,59.6,51.6,69.9,35.2,59.5,47.5,67.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.882116397491,SHORT,-0.631462896944,LONG,0.425081389405,LONG
176,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-10-27,27.10.2009,097741,CME,0,97,115161,27653,70983,5075,26536,9013,283,30417,6704,121,2921,2825,0,93006,95004,22155,20157,-5469.0,9769.0,-8187.0,-237.0,53.0,-1671.0,0.0,-12643.0,4007.0,87.0,655.0,-10.0,0.0,-2316.0,-6011.0,-3153.0,542.0,100,24.0,61.6,4.4,23.0,7.8,0.2,26.4,5.8,0.1,2.5,2.5,0.0,80.8,82.5,19.2,17.5,73,7.0,11.0,,7.0,9.0,,18.0,15.0,5.0,4.0,,0.0,41.0,41.0,45.5,57.2,57.4,68.2,41.4,57.2,53.0,65.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.638802833975,SHORT,-0.43929194209,LONG,0.492925258094,LONG
177,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-11-03,03.11.2009,097741,CME,0,97,110032,23295,64647,5273,25294,9862,275,31844,6413,161,1742,3025,0,87884,89656,22148,20376,-5129.0,-4358.0,-6336.0,198.0,-1242.0,849.0,-8.0,1427.0,-291.0,40.0,-1179.0,200.0,0.0,-5122.0,-5348.0,-7.0,219.0,100,21.2,58.8,4.8,23.0,9.0,0.2,28.9,5.8,0.1,1.6,2.7,0.0,79.9,81.5,20.1,18.5,76,10.0,10.0,5.0,7.0,9.0,,20.0,16.0,5.0,,,0.0,44.0,43.0,40.8,53.9,54.4,64.3,36.3,53.8,49.9,61.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.664741093133,SHORT,-0.470219007983,LONG,0.438957788144,LONG
178,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-11-09,09.11.2009,097741,CME,0,97,117344,25814,69340,6332,25451,9732,267,34420,9285,204,1704,4002,0,94192,99162,23152,18182,7312.0,2519.0,4693.0,1059.0,157.0,-130.0,-8.0,2576.0,2872.0,43.0,-38.0,977.0,0.0,6308.0,9506.0,1004.0,-2194.0,100,22.0,59.1,5.4,21.7,8.3,0.2,29.3,7.9,0.2,1.5,3.4,0.0,80.3,84.5,19.7,15.5,74,9.0,11.0,4.0,7.0,9.0,,19.0,14.0,5.0,,,0.0,42.0,42.0,43.1,52.9,54.8,66.0,37.8,52.8,49.5,62.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.575105823132,SHORT,-0.45742690796,LONG,0.446778273598,LONG
179,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-11-17,17.11.2009,097741,CME,0,97,125908,16596,78405,7713,26346,9816,267,41502,4284,2218,2171,3563,0,96813,106266,29095,19642,8564.0,-9218.0,9065.0,1381.0,895.0,84.0,0.0,7082.0,-5001.0,2014.0,467.0,-439.0,0.0,2621.0,7104.0,5943.0,1460.0,100,13.2,62.3,6.1,20.9,7.8,0.2,33.0,3.4,1.8,1.7,2.8,0.0,76.9,84.4,23.1,15.6,76,8.0,13.0,4.0,7.0,9.0,,21.0,12.0,7.0,,,0.0,46.0,42.0,37.2,55.6,49.6,67.7,31.3,55.4,43.7,63.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.812868562443,SHORT,-0.650614204061,LONG,0.457109673138,LONG
180,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-11-24,24.11.2009,097741,CME,0,97,131833,8140,84563,7706,25758,8877,267,56812,4189,2236,2644,3075,0,103563,110913,28270,20920,5925.0,-8456.0,6158.0,-7.0,-588.0,-939.0,0.0,15310.0,-95.0,18.0,473.0,-488.0,0.0,6750.0,4647.0,-825.0,1278.0,100,6.2,64.1,5.8,19.5,6.7,0.2,43.1,3.2,1.7,2.0,2.3,0.0,78.6,84.1,21.4,15.9,82,7.0,13.0,4.0,8.0,8.0,,27.0,13.0,8.0,4.0,,0.0,54.0,41.0,32.3,56.0,45.9,68.0,30.7,55.5,43.1,63.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.862657989213,SHORT,-0.824385402846,LONG,0.48739714162,LONG
181,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-12-01,01.12.2009,097741,CME,0,97,144123,11093,91057,7781,26071,9578,259,64249,10277,116,2366,2087,1420,113355,122575,30768,21548,12290.0,2953.0,6494.0,75.0,313.0,701.0,-8.0,7437.0,6088.0,-2120.0,-278.0,-988.0,1420.0,9792.0,11662.0,2498.0,628.0,100,7.7,63.2,5.4,18.1,6.6,0.2,44.6,7.1,0.1,1.6,1.4,1.0,78.7,85.0,21.3,15.0,85,6.0,13.0,4.0,9.0,8.0,,23.0,18.0,5.0,5.0,,,51.0,45.0,31.5,54.3,47.8,68.6,30.5,53.9,43.0,64.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.724203633631,SHORT,-0.782809593735,LONG,0.462649723695,LONG
182,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-12-08,08.12.2009,097741,CME,0,97,123501,21653,75673,8877,27183,9134,259,40750,4069,1115,1746,2122,1264,102847,102513,20654,20988,-20622.0,10560.0,-15384.0,1096.0,1112.0,-444.0,0.0,-23499.0,-6208.0,999.0,-620.0,35.0,-156.0,-10508.0,-20062.0,-10114.0,-560.0,100,17.5,61.3,7.2,22.0,7.4,0.2,33.0,3.3,0.9,1.4,1.7,1.0,83.3,83.0,16.7,17.0,76,11.0,12.0,5.0,8.0,8.0,,15.0,14.0,7.0,,4.0,,45.0,46.0,42.6,55.8,56.1,66.9,36.2,55.6,49.4,61.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.818425221446,SHORT,-0.555041818219,LONG,0.496984883113,LONG
183,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-12-15,15.12.2009,097741,CME,0,97,88438,8464,43371,3930,28635,11235,259,25383,7837,24,1780,2772,0,68475,69428,19963,19010,-35063.0,-13189.0,-32302.0,-4947.0,1452.0,2101.0,0.0,-15367.0,3768.0,-1091.0,34.0,650.0,-1264.0,-34372.0,-33085.0,-691.0,-1978.0,100,9.6,49.0,4.4,32.4,12.7,0.3,28.7,8.9,0.0,2.0,3.1,0.0,77.4,78.5,22.6,21.5,68,7.0,8.0,,8.0,9.0,,14.0,15.0,,,4.0,0.0,34.0,39.0,39.2,46.4,54.2,57.3,37.8,45.2,49.7,54.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.528175797712,SHORT,-0.673425291791,LONG,0.436418359669,LONG
184,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-12-22,22.12.2009,097741,CME,0,97,93224,19724,41434,3989,28125,10567,354,21639,13634,24,1740,2130,0,75595,72132,17629,21092,4786.0,11260.0,-1937.0,59.0,-510.0,-668.0,95.0,-3744.0,5797.0,0.0,-40.0,-642.0,0.0,7120.0,2704.0,-2334.0,2082.0,100,21.2,44.4,4.3,30.2,11.3,0.4,23.2,14.6,0.0,1.9,2.3,0.0,81.1,77.4,18.9,22.6,71,7.0,8.0,,8.0,9.0,,12.0,21.0,,,,0.0,31.0,44.0,44.0,39.9,59.3,51.2,39.8,39.9,54.7,48.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.226944121566,SHORT,-0.354982177311,LONG,0.45378889693,LONG
185,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2009-12-29,29.12.2009,097741,CME,0,97,95217,31139,36075,3750,28204,9412,372,13881,20257,24,2074,2672,0,79444,72562,15773,22655,1993.0,11415.0,-5359.0,-239.0,79.0,-1155.0,18.0,-7758.0,6623.0,0.0,334.0,542.0,0.0,3849.0,430.0,-1856.0,1563.0,100,32.7,37.9,3.9,29.6,9.9,0.4,14.6,21.3,0.0,2.2,2.8,0.0,83.4,76.2,16.6,23.8,79,7.0,9.0,,8.0,10.0,,13.0,23.0,,4.0,5.0,0.0,33.0,50.0,47.1,35.6,61.0,47.2,43.3,35.6,56.8,45.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.186771339856,LONG,-0.0734370815604,LONG,0.499574649085,LONG
186,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-01-05,05.01.2010,097741,CME,0,97,104231,41931,39813,4262,28424,7960,372,12930,24062,72,1667,2604,0,89658,79145,14573,25086,9014.0,10792.0,3738.0,512.0,220.0,-1452.0,0.0,-951.0,3805.0,48.0,-407.0,-68.0,0.0,10214.0,6583.0,-1200.0,2431.0,100,40.2,38.2,4.1,27.3,7.6,0.4,12.4,23.1,0.1,1.6,2.5,0.0,86.0,75.9,14.0,24.1,79,7.0,10.0,,8.0,8.0,,15.0,23.0,4.0,,5.0,0.0,37.0,50.0,55.0,39.8,67.9,52.0,51.0,39.7,63.6,49.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.300929930796,LONG,0.0259101585437,SHORT,0.562445030783,LONG
187,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-01-12,12.01.2010,097741,CME,0,97,120568,54221,43843,6025,26885,9250,693,14801,26215,78,1727,2812,0,104430,88916,16138,31652,16337.0,12290.0,4030.0,1763.0,-1539.0,1290.0,321.0,1871.0,2153.0,6.0,60.0,208.0,0.0,14772.0,9771.0,1565.0,6566.0,100,45.0,36.4,5.0,22.3,7.7,0.6,12.3,21.7,0.1,1.4,2.3,0.0,86.6,73.7,13.4,26.3,78,6.0,11.0,4.0,7.0,11.0,,14.0,22.0,4.0,,4.0,0.0,36.0,52.0,59.7,31.5,71.5,46.3,54.9,31.4,66.3,44.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.278281646187,LONG,0.105828846468,SHORT,0.48803099488,LONG
188,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-01-19,19.01.2010,097741,CME,0,97,122367,49485,46703,6380,27749,8792,725,18301,27078,86,1657,2600,35,104418,92399,17949,29968,1799.0,-4736.0,2860.0,355.0,864.0,-458.0,32.0,3500.0,863.0,8.0,-70.0,-212.0,35.0,-12.0,3483.0,1811.0,-1684.0,100,40.4,38.2,5.2,22.7,7.2,0.6,15.0,22.1,0.1,1.4,2.1,0.0,85.3,75.5,14.7,24.5,82,6.0,11.0,4.0,7.0,11.0,,17.0,24.0,5.0,,,,40.0,54.0,57.0,30.9,68.6,47.1,51.9,30.8,63.6,44.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.193415456489,LONG,0.0289225267185,SHORT,0.518787115842,LONG
189,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-01-26,26.01.2010,097741,CME,0,97,119819,35214,53731,7705,28338,8818,734,23212,18847,40,1546,3022,55,96844,92952,22975,26867,-2548.0,-14271.0,7028.0,1325.0,589.0,26.0,9.0,4911.0,-8231.0,-46.0,-111.0,422.0,20.0,-7574.0,553.0,5026.0,-3101.0,100,29.4,44.8,6.4,23.7,7.4,0.6,19.4,15.7,0.0,1.3,2.5,0.0,80.8,77.6,19.2,22.4,82,7.0,14.0,4.0,7.0,11.0,,17.0,20.0,5.0,,,,41.0,53.0,48.5,38.6,61.8,53.6,42.3,38.6,55.6,48.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.103782781331,SHORT,-0.208184833324,LONG,0.525352567553,LONG
190,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-02-02,02.02.2010,097741,CME,0,97,116129,32939,59755,7511,28646,7356,798,22794,10496,147,1506,3211,55,94396,89329,21733,26800,-3690.0,-2275.0,6024.0,-194.0,308.0,-1462.0,64.0,-418.0,-8351.0,107.0,-40.0,189.0,0.0,-2448.0,-3623.0,-1242.0,-67.0,100,28.4,51.5,6.5,24.7,6.3,0.7,19.6,9.0,0.1,1.3,2.8,0.0,81.3,76.9,18.7,23.1,82,7.0,14.0,4.0,8.0,9.0,,16.0,23.0,5.0,,,,40.0,54.0,46.9,43.3,59.8,53.9,40.7,42.2,53.3,49.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.36942024632,SHORT,-0.289295963061,LONG,0.591356035776,LONG
191,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-02-09,09.02.2010,097741,CME,0,97,120060,20425,65963,8739,31935,5407,535,31570,6383,87,1475,5192,55,94821,92361,25239,27699,3931.0,-12514.0,6208.0,1228.0,3289.0,-1949.0,-263.0,8776.0,-4113.0,-60.0,-31.0,1981.0,0.0,425.0,3032.0,3506.0,899.0,100,17.0,54.9,7.3,26.6,4.5,0.4,26.3,5.3,0.1,1.2,4.3,0.0,79.0,76.9,21.0,23.1,78,6.0,14.0,7.0,9.0,7.0,,24.0,12.0,,,4.0,,48.0,43.0,40.8,47.8,53.5,59.2,33.9,45.7,46.2,53.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.663636603167,SHORT,-0.527133398157,LONG,0.710406512774,LONG
192,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-02-16,16.02.2010,097741,CME,0,97,119816,27063,64998,9132,32245,4008,546,25649,8312,114,1415,5345,55,96219,92510,23597,27306,-244.0,6638.0,-965.0,393.0,310.0,-1399.0,11.0,-5921.0,1929.0,27.0,-60.0,153.0,0.0,1398.0,149.0,-1642.0,-393.0,100,22.6,54.2,7.6,26.9,3.3,0.5,21.4,6.9,0.1,1.2,4.5,0.0,80.3,77.2,19.7,22.8,79,7.0,12.0,6.0,9.0,6.0,,24.0,14.0,,,5.0,,48.0,43.0,45.6,49.5,57.8,60.9,38.2,47.2,50.1,55.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.510497335179,SHORT,-0.412063740346,LONG,0.778887264502,LONG
193,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-02-23,23.02.2010,097741,CME,0,97,122919,36780,55909,9599,32979,4537,556,20038,18043,149,1000,5672,0,101101,94465,21818,28454,3103.0,9717.0,-9089.0,467.0,734.0,529.0,10.0,-5611.0,9731.0,35.0,-415.0,327.0,-55.0,4882.0,1955.0,-1779.0,1148.0,100,29.9,45.5,7.8,26.8,3.7,0.5,16.3,14.7,0.1,0.8,4.6,0.0,82.3,76.9,17.7,23.1,81,8.0,12.0,7.0,8.0,7.0,,18.0,22.0,7.0,,5.0,0.0,45.0,52.0,49.1,43.1,60.3,53.7,41.6,39.5,52.5,47.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.0523883301384,SHORT,-0.206378318894,LONG,0.758129864591,LONG
194,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-03-02,02.03.2010,097741,CME,0,97,133600,15898,73666,10290,36060,5273,406,44004,10296,168,1495,5892,0,108321,105991,25279,27609,10681.0,-20882.0,17757.0,691.0,3081.0,736.0,-150.0,23966.0,-7747.0,19.0,495.0,220.0,0.0,7220.0,11526.0,3461.0,-845.0,100,11.9,55.1,7.7,27.0,3.9,0.3,32.9,7.7,0.1,1.1,4.4,0.0,81.1,79.3,18.9,20.7,90,5.0,15.0,7.0,10.0,8.0,,25.0,20.0,7.0,,5.0,0.0,53.0,54.0,40.3,48.2,52.9,58.6,33.4,45.0,45.8,52.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.620773480663,SHORT,-0.644991291144,LONG,0.744852781071,LONG
195,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-03-09,09.03.2010,097741,CME,0,97,137443,20295,72909,16449,35695,5551,404,40086,11450,365,1000,4311,15,114309,111454,23134,25989,3843.0,4397.0,-757.0,6159.0,-365.0,278.0,-2.0,-3918.0,1154.0,197.0,-495.0,-1581.0,15.0,5988.0,5463.0,-2145.0,-1620.0,100,14.8,53.0,12.0,26.0,4.0,0.3,29.2,8.3,0.3,0.7,3.1,0.0,83.2,81.1,16.8,18.9,89,5.0,15.0,6.0,10.0,7.0,,23.0,23.0,6.0,,5.0,,47.0,57.0,43.4,48.9,55.3,60.6,34.4,43.4,46.1,51.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.555650419124,SHORT,-0.56450366937,LONG,0.730834505164,LONG
196,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-03-16,16.03.2010,097741,CME,0,97,95999,5961,39735,4517,34267,5603,657,29987,16745,29,1000,2151,0,76418,69437,19581,26562,-41444.0,-14334.0,-33174.0,-11932.0,-1428.0,52.0,253.0,-10099.0,5295.0,-336.0,0.0,-2160.0,-15.0,-37891.0,-42017.0,-3553.0,573.0,100,6.2,41.4,4.7,35.7,5.8,0.7,31.2,17.4,0.0,1.0,2.2,0.0,79.6,72.3,20.4,27.7,86,5.0,17.0,4.0,9.0,7.0,,17.0,26.0,,,4.0,0.0,37.0,57.0,38.3,33.1,52.9,44.5,38.3,28.4,50.8,39.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.283360438244,SHORT,-0.739101890756,LONG,0.718936543767,LONG
197,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-03-23,23.03.2010,097741,CME,0,97,96913,6978,34878,4452,34074,6155,657,30483,21083,34,1763,2255,0,78441,69514,18472,27399,914.0,1017.0,-4857.0,-65.0,-193.0,552.0,0.0,496.0,4338.0,5.0,763.0,104.0,0.0,2023.0,77.0,-1109.0,837.0,100,7.2,36.0,4.6,35.2,6.4,0.7,31.5,21.8,0.0,1.8,2.3,0.0,80.9,71.7,19.1,28.3,88,4.0,16.0,4.0,9.0,7.0,,18.0,27.0,,,5.0,0.0,38.0,58.0,38.7,34.7,53.5,46.6,38.4,30.3,51.9,42.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.182290656634,SHORT,-0.666571100917,LONG,0.694001839469,LONG
198,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-03-30,30.03.2010,097741,CME,0,97,109417,35221,13257,7241,32914,6422,607,15039,40827,24,1000,3200,0,92046,71578,17371,37839,12504.0,28243.0,-21621.0,2789.0,-1160.0,267.0,-50.0,-15444.0,19744.0,-10.0,-763.0,945.0,0.0,13605.0,2064.0,-1101.0,10440.0,100,32.2,12.1,6.6,30.1,5.9,0.6,13.7,37.3,0.0,0.9,2.9,0.0,84.1,65.4,15.9,34.6,88,10.0,12.0,,8.0,8.0,,11.0,33.0,,,5.0,0.0,32.0,61.0,46.0,26.7,61.3,36.5,45.4,20.3,56.9,30.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.461604553754,LONG,0.453071496349,SHORT,0.673479764084,LONG
199,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-04-06,06.04.2010,097741,CME,0,97,123837,50240,9425,9342,30772,8260,866,13680,52254,26,1507,3746,0,106433,83919,17404,39918,14420.0,15019.0,-3832.0,2101.0,-2142.0,1838.0,259.0,-1359.0,11427.0,2.0,507.0,546.0,0.0,14387.0,12341.0,33.0,2079.0,100,40.6,7.6,7.5,24.8,6.7,0.7,11.0,42.2,0.0,1.2,3.0,0.0,85.9,67.8,14.1,32.2,102,13.0,12.0,,8.0,9.0,,12.0,41.0,,,5.0,0.0,38.0,72.0,51.8,28.2,62.4,36.9,47.3,21.7,56.5,29.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.58503958504,LONG,0.684069387413,SHORT,0.576757532281,LONG
200,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-04-13,13.04.2010,097741,CME,0,97,131723,65915,9876,9446,31484,7700,797,7922,60844,24,1000,3559,0,116588,92246,15135,39477,7886.0,15675.0,451.0,104.0,712.0,-560.0,-69.0,-5758.0,8590.0,-2.0,-507.0,-187.0,0.0,10155.0,8327.0,-2269.0,-441.0,100,50.0,7.5,7.2,23.9,5.8,0.6,6.0,46.2,0.0,0.8,2.7,0.0,88.5,70.0,11.5,30.0,99,12.0,12.0,,9.0,9.0,,9.0,41.0,,,6.0,0.0,34.0,71.0,59.2,26.6,69.1,36.2,55.1,20.9,63.8,29.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.769595439607,LONG,0.739388581758,SHORT,0.606982441813,LONG
201,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2010-04-20,20.04.2010,097741,CME,0,97,134324,68478,16201,7276,31325,7146,855,10458,57022,205,1000,3064,0,119597,91769,14727,42555,2601.0,2563.0,6325.0,-2170.0,-159.0,-554.0,58.0,2536.0,-3822.0,181.0,0.0,-495.0,0.0,3009.0,-477.0,-408.0,3078.0,100,51.0,12.1,5.4,23.3,5.3,0.6,7.8,42.5,0.2,0.7,2.3,0.0,89.0,68.3,11.0,31.7,96,11.0,12.0,,9.0,8.0,,13.0,38.0,,,4.0,0.0,37.0,67.0,59.8,27.9,70.6,36.2,58.2,22.9,67.1,31.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.690041493776,LONG,0.617354952231,SHORT,0.62849938915,LONG
