,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
27,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,099741,CME,0,99,194079,20276,140555,478,21012,8960,2660,78431,8431,1314,7350,2152,0,131521,164550,62558,29529,-36166.0,-5313.0,-10960.0,-22283.0,873.0,3380.0,-501.0,-4141.0,749.0,-1589.0,475.0,-807.0,-550.0,-33029.0,-32561.0,-3137.0,-3605.0,100,10.4,72.4,0.2,10.8,4.6,1.4,40.4,4.3,0.7,3.8,1.1,0.0,67.8,84.8,32.2,15.2,128,15.0,16.0,4.0,10.0,6.0,7.0,48.0,13.0,9.0,14.0,6.0,0.0,95.0,53.0,18.5,49.5,27.0,65.3,18.5,49.3,26.9,65.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.805875987198,SHORT,-0.747859554439,LONG,0.402108634726,LONG
28,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,099741,CME,0,99,186755,20597,135572,900,21622,8318,2643,70848,10888,1401,6949,1233,186,125146,161141,61609,25614,-7324.0,321.0,-4983.0,422.0,610.0,-642.0,-17.0,-7583.0,2457.0,87.0,-401.0,-919.0,186.0,-6375.0,-3409.0,-949.0,-3915.0,100,11.0,72.6,0.5,11.6,4.5,1.4,37.9,5.8,0.8,3.7,0.7,0.1,67.0,86.3,33.0,13.7,124,15.0,18.0,4.0,10.0,5.0,7.0,42.0,15.0,9.0,14.0,5.0,,89.0,56.0,20.0,48.1,28.3,65.3,19.9,47.6,28.2,64.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.733581286092,SHORT,-0.736221657307,LONG,0.444355377422,LONG
29,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,099741,CME,0,99,189612,24784,128658,2485,23001,8283,2507,64339,11520,701,7894,3671,188,125899,158013,63713,31599,2857.0,4187.0,-6914.0,1585.0,1379.0,-35.0,-136.0,-6509.0,632.0,-700.0,945.0,2438.0,2.0,753.0,-3128.0,2104.0,5985.0,100,13.1,67.9,1.3,12.1,4.4,1.3,33.9,6.1,0.4,4.2,1.9,0.1,66.4,83.3,33.6,16.7,132,18.0,18.0,6.0,11.0,4.0,7.0,42.0,16.0,7.0,15.0,8.0,,94.0,59.0,18.0,45.1,25.2,60.6,18.0,43.9,25.2,59.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.696278622181,SHORT,-0.676959372271,LONG,0.470464135021,LONG
30,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,099741,CME,0,99,183293,27982,125844,2450,23768,7399,2337,57696,10102,962,7447,2715,164,122806,151973,60487,31320,-6319.0,3198.0,-2814.0,-35.0,767.0,-884.0,-170.0,-6643.0,-1418.0,261.0,-447.0,-956.0,-24.0,-3093.0,-6040.0,-3226.0,-279.0,100,15.3,68.7,1.3,13.0,4.0,1.3,31.5,5.5,0.5,4.1,1.5,0.1,67.0,82.9,33.0,17.1,127,21.0,16.0,8.0,12.0,5.0,8.0,34.0,16.0,7.0,16.0,7.0,,92.0,59.0,23.1,47.1,30.5,62.7,23.0,46.2,30.4,61.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.701997109059,SHORT,-0.636186340411,LONG,0.525202939006,LONG
31,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,099741,CME,0,99,164594,25869,97534,3319,24147,7145,2312,34131,9659,1635,9231,2682,192,100836,124478,63758,40116,-18699.0,-2113.0,-28310.0,869.0,379.0,-254.0,-25.0,-23565.0,-443.0,673.0,1784.0,-33.0,28.0,-21970.0,-27495.0,3271.0,8796.0,100,15.7,59.3,2.0,14.7,4.3,1.4,20.7,5.9,1.0,5.6,1.6,0.1,61.3,75.6,38.7,24.4,119,21.0,14.0,7.0,14.0,4.0,8.0,29.0,18.0,10.0,13.0,6.0,,88.0,57.0,16.1,48.4,23.2,57.4,16.0,47.0,23.0,56.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.558849052295,SHORT,-0.580739528212,LONG,0.543333759427,LONG
32,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,099741,CME,0,99,169518,30043,101383,4522,24846,8935,2141,41113,10734,1584,10014,4543,0,114263,133842,55255,35676,4924.0,4174.0,3849.0,1203.0,699.0,1790.0,-171.0,6982.0,1075.0,-51.0,783.0,1861.0,-192.0,13427.0,9364.0,-8503.0,-4440.0,100,17.7,59.8,2.7,14.7,5.3,1.3,24.3,6.3,0.9,5.9,2.7,0.0,67.4,79.0,32.6,21.0,130,24.0,14.0,9.0,13.0,5.0,8.0,37.0,16.0,9.0,14.0,7.0,0.0,98.0,58.0,16.6,50.5,23.5,59.8,16.5,49.0,23.3,58.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.585935541111,SHORT,-0.542814968119,LONG,0.471004410763,LONG
33,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,099741,CME,0,99,174218,35253,103255,3339,24310,9489,2156,47316,14363,1336,7174,2669,199,121083,136806,53135,37412,4700.0,5210.0,1872.0,-1183.0,-536.0,554.0,15.0,6203.0,3629.0,-248.0,-2840.0,-1874.0,199.0,6820.0,2964.0,-2120.0,1736.0,100,20.2,59.3,1.9,14.0,5.4,1.2,27.2,8.2,0.8,4.1,1.5,0.1,69.5,78.5,30.5,21.5,126,24.0,14.0,8.0,12.0,5.0,8.0,33.0,20.0,10.0,13.0,5.0,,96.0,58.0,22.0,48.6,29.3,58.8,21.4,47.3,28.8,57.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.534266119749,SHORT,-0.490960810928,LONG,0.438504097754,LONG
34,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,099741,CME,0,99,182666,54127,107886,3314,23095,10499,2197,36900,18984,1605,6564,3619,295,128097,148399,54569,34267,8448.0,18874.0,4631.0,-25.0,-1215.0,1010.0,41.0,-10416.0,4621.0,269.0,-610.0,950.0,96.0,7014.0,11593.0,1434.0,-3145.0,100,29.6,59.1,1.8,12.6,5.7,1.2,20.2,10.4,0.9,3.6,2.0,0.2,70.1,81.2,29.9,18.8,131,23.0,16.0,7.0,11.0,5.0,8.0,34.0,23.0,11.0,13.0,6.0,,95.0,65.0,25.0,47.5,31.9,57.7,24.4,46.3,31.3,56.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.320592656216,SHORT,-0.331819051558,LONG,0.374947907364,LONG
35,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,099741,CME,0,99,187086,31170,121569,2503,22484,11690,2273,64685,15011,1436,8665,1061,208,133424,155751,53662,31335,4420.0,-22957.0,13683.0,-811.0,-611.0,1191.0,76.0,27785.0,-3973.0,-169.0,2101.0,-2558.0,-87.0,5327.0,7352.0,-907.0,-2932.0,100,16.7,65.0,1.3,12.0,6.2,1.2,34.6,8.0,0.8,4.6,0.6,0.1,71.3,83.3,28.7,16.7,133,23.0,16.0,5.0,11.0,6.0,8.0,39.0,20.0,11.0,16.0,,,100.0,59.0,21.0,51.1,28.0,61.1,20.9,49.9,27.9,59.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.623293515358,SHORT,-0.591852768448,LONG,0.315854158132,LONG
36,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,099741,CME,0,99,202370,31706,141691,2138,23451,11783,2365,73637,10136,1664,12032,1426,317,147310,171520,55060,30850,15284.0,536.0,20122.0,-365.0,967.0,93.0,92.0,8952.0,-4875.0,228.0,3367.0,365.0,109.0,13886.0,15769.0,1398.0,-485.0,100,15.7,70.0,1.1,11.6,5.8,1.2,36.4,5.0,0.8,5.9,0.7,0.2,72.8,84.8,27.2,15.2,137,21.0,18.0,6.0,12.0,6.0,7.0,43.0,15.0,9.0,18.0,4.0,,105.0,57.0,22.1,53.2,28.4,64.4,22.0,52.2,28.3,63.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.758012724864,SHORT,-0.634295864404,LONG,0.331157404779,LONG
37,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,099741,CME,0,99,221471,34300,154035,3175,22824,12190,2891,82058,12322,2114,12134,1791,226,159722,188744,61749,32727,19101.0,2594.0,12344.0,1037.0,-627.0,407.0,526.0,8421.0,2186.0,450.0,102.0,365.0,-91.0,12412.0,17224.0,6689.0,1877.0,100,15.5,69.6,1.4,10.3,5.5,1.3,37.1,5.6,1.0,5.5,0.8,0.1,72.1,85.2,27.9,14.8,141,21.0,19.0,8.0,11.0,8.0,7.0,44.0,16.0,13.0,18.0,4.0,,111.0,60.0,20.5,49.6,26.8,63.3,20.4,48.6,26.8,62.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.738885357067,SHORT,-0.635755435793,LONG,0.303707088593,LONG
38,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,099741,CME,0,99,201319,39705,135997,5902,21562,14269,2668,66258,10419,1968,8074,2071,196,146333,173490,54986,27829,-20152.0,5405.0,-18038.0,2727.0,-1262.0,2079.0,-223.0,-15800.0,-1903.0,-146.0,-4060.0,280.0,-30.0,-13389.0,-15254.0,-6763.0,-4898.0,100,19.7,67.6,2.9,10.7,7.1,1.3,32.9,5.2,1.0,4.0,1.0,0.1,72.7,86.2,27.3,13.8,133,24.0,18.0,10.0,10.0,9.0,7.0,38.0,16.0,11.0,13.0,5.0,,103.0,60.0,21.9,54.0,29.4,65.2,21.8,51.7,29.3,62.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.728236628976,SHORT,-0.548041570386,LONG,0.203538835087,LONG
39,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,099741,CME,0,99,216699,33003,133661,19121,21951,13614,2483,71773,8119,3067,6689,5260,1701,159788,187026,56911,29673,15380.0,-6702.0,-2336.0,13219.0,389.0,-655.0,-185.0,5515.0,-2300.0,1099.0,-1385.0,3189.0,1505.0,13455.0,13536.0,1925.0,1844.0,100,15.2,61.7,8.8,10.1,6.3,1.1,33.1,3.7,1.4,3.1,2.4,0.8,73.7,86.3,26.3,13.7,134,21.0,20.0,14.0,11.0,8.0,7.0,43.0,14.0,10.0,11.0,5.0,,101.0,67.0,22.5,48.5,30.9,62.5,19.0,44.0,25.8,55.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.796750613328,SHORT,-0.603957663323,LONG,0.234415858288,LONG
40,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,099741,CME,0,99,182591,18587,124051,1681,21388,15684,2461,72699,7062,363,8213,2865,91,125483,154258,57108,28333,-34108.0,-14416.0,-9610.0,-17440.0,-563.0,2070.0,-22.0,926.0,-1057.0,-2704.0,1524.0,-2395.0,-1610.0,-34305.0,-32768.0,197.0,-1340.0,100,10.2,67.9,0.9,11.7,8.6,1.3,39.8,3.9,0.2,4.5,1.6,0.0,68.7,84.5,31.3,15.5,130,18.0,19.0,6.0,10.0,9.0,7.0,45.0,13.0,,11.0,5.0,,91.0,55.0,20.2,46.3,28.3,62.5,20.1,45.4,28.2,61.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.822920976417,SHORT,-0.739382212314,LONG,0.153862753561,LONG
41,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,099741,CME,0,99,192918,17305,123473,3212,21354,14441,2448,81280,12474,420,10347,4951,73,136439,161492,56479,31426,10327.0,-1282.0,-578.0,1531.0,-34.0,-1243.0,-13.0,8581.0,5412.0,57.0,2134.0,2086.0,-18.0,10956.0,7234.0,-629.0,3093.0,100,9.0,64.0,1.7,11.1,7.5,1.3,42.1,6.5,0.2,5.4,2.6,0.0,70.7,83.7,29.3,16.3,142,18.0,23.0,6.0,9.0,8.0,6.0,48.0,15.0,,15.0,7.0,,96.0,61.0,21.3,41.9,29.6,57.9,21.2,40.8,29.6,56.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.733899353628,SHORT,-0.754151927148,LONG,0.193127531778,LONG
42,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,099741,CME,0,99,198368,15047,133618,2525,21884,14089,2249,86207,10320,420,8955,4001,77,137364,167299,61004,31069,5450.0,-2258.0,10145.0,-687.0,530.0,-352.0,-199.0,4927.0,-2154.0,0.0,-1392.0,-950.0,4.0,925.0,5807.0,4525.0,-357.0,100,7.6,67.4,1.3,11.0,7.1,1.1,43.5,5.2,0.2,4.5,2.0,0.0,69.2,84.3,30.8,15.7,142,16.0,23.0,6.0,10.0,7.0,6.0,50.0,15.0,,15.0,7.0,,96.0,62.0,24.0,45.0,32.2,60.3,23.9,43.9,32.1,59.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.786173816652,SHORT,-0.797571721656,LONG,0.216690295499,LONG
43,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,099741,CME,0,99,212087,14408,139714,3784,23721,16081,2900,94986,10360,622,9884,2622,87,150392,176170,61695,35917,13719.0,-639.0,6096.0,1259.0,1837.0,1992.0,651.0,8779.0,40.0,202.0,929.0,-1379.0,10.0,13028.0,8871.0,691.0,4848.0,100,6.8,65.9,1.8,11.2,7.6,1.4,44.8,4.9,0.3,4.7,1.2,0.0,70.9,83.1,29.1,16.9,142,15.0,22.0,7.0,12.0,8.0,8.0,51.0,15.0,4.0,14.0,5.0,,103.0,60.0,22.8,46.0,32.1,60.5,22.8,44.7,32.1,58.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.803314791259,SHORT,-0.813031234996,LONG,0.191950153259,LONG
44,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,099741,CME,0,99,217447,14808,144378,3301,24546,16095,2886,93752,12723,435,12894,1988,123,152745,181929,64702,35518,5360.0,400.0,4664.0,-483.0,825.0,14.0,-14.0,-1234.0,2363.0,-187.0,3010.0,-634.0,36.0,2353.0,5759.0,3007.0,-399.0,100,6.8,66.4,1.5,11.3,7.4,1.3,43.1,5.9,0.2,5.9,0.9,0.1,70.2,83.7,29.8,16.3,152,17.0,24.0,8.0,12.0,8.0,8.0,55.0,15.0,5.0,17.0,4.0,,111.0,64.0,19.9,44.9,28.8,58.9,19.8,43.9,28.7,57.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.761014322611,SHORT,-0.813953488372,LONG,0.207942717945,LONG
45,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-24,24.04.2007,099741,CME,0,99,232312,13913,146600,5516,26217,16617,2478,103806,18369,416,12467,2916,135,164948,193047,67364,39265,14865.0,-895.0,2222.0,2215.0,1671.0,522.0,-408.0,10054.0,5646.0,-19.0,-427.0,928.0,12.0,12203.0,11118.0,2662.0,3747.0,100,6.0,63.1,2.4,11.3,7.2,1.1,44.7,7.9,0.2,5.4,1.3,0.1,71.0,83.1,29.0,16.9,151,16.0,25.0,10.0,12.0,8.0,8.0,54.0,15.0,,16.0,6.0,,109.0,64.0,20.5,40.3,29.0,54.7,20.4,38.4,28.7,52.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.699300184162,SHORT,-0.82664332484,LONG,0.224121025354,LONG
46,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-05-01,01.05.2007,099741,CME,0,99,235249,13622,148257,7125,29074,17842,2216,101484,15739,485,13606,4447,246,167858,196357,67391,38892,2937.0,-291.0,1657.0,1609.0,2857.0,1225.0,-262.0,-2322.0,-2630.0,69.0,1139.0,1531.0,111.0,2910.0,3310.0,27.0,-373.0,100,5.8,63.0,3.0,12.4,7.6,0.9,43.1,6.7,0.2,5.8,1.9,0.1,71.4,83.5,28.6,16.5,153,15.0,25.0,11.0,13.0,8.0,8.0,53.0,16.0,7.0,16.0,7.0,,110.0,71.0,22.1,39.4,32.2,54.3,22.1,36.8,31.1,51.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.7314690803,SHORT,-0.831701456026,LONG,0.239406599028,LONG
47,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-05-08,08.05.2007,099741,CME,0,99,223364,14975,136753,7595,29348,17948,2517,96771,16830,1264,10034,4352,309,162813,187568,60551,35796,-11885.0,1353.0,-11504.0,470.0,274.0,106.0,301.0,-4713.0,1091.0,779.0,-3572.0,-95.0,63.0,-5045.0,-8789.0,-6840.0,-3096.0,100,6.7,61.2,3.4,13.1,8.0,1.1,43.3,7.5,0.6,4.5,1.9,0.1,72.9,84.0,27.1,16.0,147,16.0,26.0,10.0,15.0,7.0,10.0,49.0,16.0,8.0,12.0,6.0,,105.0,72.0,23.6,38.1,32.8,53.6,23.5,35.5,31.4,51.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.703699791375,SHORT,-0.802607297269,LONG,0.241035182679,LONG
48,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-05-15,15.05.2007,099741,CME,0,99,236773,15451,146857,5976,29014,18672,2544,112640,19139,1789,10280,4721,308,178002,200006,58771,36767,13409.0,476.0,10104.0,-1619.0,-334.0,724.0,27.0,15869.0,2309.0,525.0,246.0,369.0,-1.0,15189.0,12438.0,-1780.0,971.0,100,6.5,62.0,2.5,12.3,7.9,1.1,47.6,8.1,0.8,4.3,2.0,0.1,75.2,84.5,24.8,15.5,154,17.0,25.0,11.0,15.0,7.0,10.0,53.0,16.0,8.0,13.0,7.0,,113.0,72.0,24.2,37.3,33.0,53.3,24.2,35.6,32.6,51.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.709528832363,SHORT,-0.809608891737,LONG,0.216877070838,LONG
49,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-05-22,22.05.2007,099741,CME,0,99,218897,24300,123418,6878,30417,18707,2943,90284,21496,2202,8504,4474,323,165851,180441,53046,38456,-17876.0,8849.0,-23439.0,902.0,1403.0,35.0,399.0,-22356.0,2357.0,413.0,-1776.0,-247.0,15.0,-12151.0,-19565.0,-5725.0,1689.0,100,11.1,56.4,3.1,13.9,8.5,1.3,41.2,9.8,1.0,3.9,2.0,0.1,75.8,82.4,24.2,17.6,150,21.0,22.0,12.0,16.0,8.0,11.0,44.0,21.0,10.0,11.0,7.0,,108.0,77.0,26.4,35.0,35.1,50.4,26.3,32.4,33.5,47.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.615387368044,SHORT,-0.670994733208,LONG,0.238376353717,LONG
50,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-05-29,29.05.2007,099741,CME,0,99,213871,22226,126941,4595,30718,18763,3164,87434,18099,1952,7295,5262,334,157718,179110,56153,34761,-5026.0,-2074.0,3523.0,-2283.0,301.0,56.0,221.0,-2850.0,-3397.0,-250.0,-1209.0,788.0,11.0,-8133.0,-1331.0,3107.0,-3695.0,100,10.4,59.4,2.1,14.4,8.8,1.5,40.9,8.5,0.9,3.4,2.5,0.2,73.7,83.7,26.3,16.3,146,18.0,24.0,10.0,16.0,8.0,11.0,42.0,22.0,11.0,10.0,6.0,4.0,106.0,76.0,24.9,36.8,33.0,52.3,24.8,35.1,32.5,50.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.656998284897,SHORT,-0.701998431288,LONG,0.241607889897,LONG
51,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-06-05,05.06.2007,099741,CME,0,99,214948,24388,117006,5780,31279,18400,3278,81534,19823,1739,7190,7657,379,155567,174062,59381,40886,1077.0,2162.0,-9935.0,1185.0,561.0,-363.0,114.0,-5900.0,1724.0,-213.0,-105.0,2395.0,45.0,-2151.0,-5048.0,3228.0,6125.0,100,11.3,54.4,2.7,14.6,8.6,1.5,37.9,9.2,0.8,3.3,3.6,0.2,72.4,81.0,27.6,19.0,148,23.0,23.0,11.0,15.0,9.0,11.0,39.0,20.0,11.0,9.0,10.0,4.0,106.0,79.0,21.2,31.4,31.1,47.8,21.1,29.3,30.6,45.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.608847933542,SHORT,-0.655034867109,LONG,0.259244348719,LONG
52,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-06-12,12.06.2007,099741,CME,0,99,227892,42410,92571,25618,30020,17739,4550,55536,34942,2243,6722,8002,607,167706,186272,60186,41620,12944.0,18022.0,-24435.0,19838.0,-1259.0,-661.0,1272.0,-25998.0,15119.0,504.0,-468.0,345.0,228.0,12139.0,12210.0,805.0,734.0,100,18.6,40.6,11.2,13.2,7.8,2.0,24.4,15.3,1.0,2.9,3.5,0.3,73.6,81.7,26.4,18.3,141,25.0,18.0,14.0,16.0,8.0,13.0,30.0,26.0,11.0,7.0,11.0,4.0,97.0,86.0,21.3,31.3,30.7,45.0,19.3,24.7,27.4,36.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.22761334247,SHORT,-0.371615264371,LONG,0.25714525011,LONG
53,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-06-19,19.06.2007,099741,CME,0,99,183775,42331,90337,364,28810,16176,3594,51998,31803,724,5794,9877,30,133645,152905,50130,30870,-44117.0,-79.0,-2234.0,-25254.0,-1210.0,-1563.0,-956.0,-3538.0,-3139.0,-1519.0,-928.0,1875.0,-577.0,-34061.0,-33367.0,-10056.0,-10750.0,100,23.0,49.2,0.2,15.7,8.8,2.0,28.3,17.3,0.4,3.2,5.4,0.0,72.7,83.2,27.3,16.8,128,20.0,17.0,5.0,15.0,8.0,7.0,28.0,23.0,,5.0,12.0,,73.0,71.0,27.2,44.2,37.1,55.1,27.2,44.1,36.9,55.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.240987577714,SHORT,-0.361850634667,LONG,0.280842928911,LONG
54,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-06-26,26.06.2007,099741,CME,0,99,183893,31712,99640,2779,28383,15651,3571,58624,22143,521,6823,7371,7,132420,151683,51473,32210,118.0,-10619.0,9303.0,2415.0,-427.0,-525.0,-23.0,6626.0,-9660.0,-203.0,1029.0,-2506.0,-23.0,-1225.0,-1222.0,1343.0,1340.0,100,17.2,54.2,1.5,15.4,8.5,1.9,31.9,12.0,0.3,3.7,4.0,0.0,72.0,82.5,28.0,17.5,119,14.0,20.0,5.0,15.0,8.0,9.0,29.0,18.0,,7.0,8.0,,73.0,64.0,26.8,46.1,37.6,55.7,26.7,44.6,37.3,54.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.451681998836,SHORT,-0.517144771302,LONG,0.289140209838,LONG
55,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-07-03,03.07.2007,099741,CME,0,99,195000,23361,117437,1130,27611,17323,3518,67570,17195,641,7998,5382,745,132574,163371,62426,31629,11107.0,-8351.0,17797.0,-1649.0,-772.0,1672.0,-53.0,8946.0,-4948.0,120.0,1175.0,-1989.0,738.0,154.0,11688.0,10953.0,-581.0,100,12.0,60.2,0.6,14.2,8.9,1.8,34.7,8.8,0.3,4.1,2.8,0.4,68.0,83.8,32.0,16.2,130,14.0,23.0,4.0,16.0,9.0,11.0,36.0,17.0,,10.0,7.0,,84.0,67.0,22.5,44.5,31.6,56.5,22.4,44.0,31.5,56.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.594290096148,SHORT,-0.668162900041,LONG,0.228958027329,LONG
56,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-07-10,10.07.2007,099741,CME,0,99,223674,18567,133939,4545,27957,19909,3311,93516,18151,893,9122,4660,812,158723,186220,64951,37454,28674.0,-4794.0,16502.0,3415.0,346.0,2586.0,-207.0,25946.0,956.0,252.0,1124.0,-722.0,67.0,26149.0,22849.0,2525.0,5825.0,100,8.3,59.9,2.0,12.5,8.9,1.5,41.8,8.1,0.4,4.1,2.1,0.4,71.0,83.3,29.0,16.7,140,12.0,25.0,6.0,16.0,10.0,10.0,42.0,18.0,5.0,11.0,7.0,,95.0,69.0,24.0,43.8,33.1,56.0,23.9,42.5,33.0,54.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.674908433109,SHORT,-0.756507940671,LONG,0.168136046463,LONG
