,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
467,467,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,90741,CME,0,90,121908,38691,55048,301,20941,8426,0,19405,16509,6028,11861,3947,310,97537,90569,24371,31339,4097.0,-371.0,-2721.0,25.0,34.0,1889.0,-26.0,4543.0,1128.0,764.0,114.0,8.0,-57.0,5026.0,1010.0,-929.0,3087.0,100,31.7,45.2,0.2,17.2,6.9,0.0,15.9,13.5,4.9,9.7,3.2,0.3,80.0,74.3,20.0,25.7,76,,8.0,,6.0,7.0,0.0,10.0,22.0,5.0,10.0,9.0,4.0,35.0,53.0,48.6,41.8,59.1,49.6,48.6,41.6,59.0,48.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.0806370774628,SHORT,-0.174495140763,LONG,0.42615861341,LONG,2015-06-01,1382.08,1261.19,0.018697122045,1382.08,48399.17,-0.0191578156599,-0.171152195023,-0.171372595701,1382.08,114443.81,0.158462668215,0.381139906842,1382.08,25196.0
468,468,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,90741,CME,0,90,123127,39304,44647,2008,20979,8732,3,17758,23645,7685,13820,3528,24,101581,90272,21546,32855,1219.0,613.0,-10401.0,1707.0,38.0,306.0,3.0,-1647.0,7136.0,1657.0,1959.0,-419.0,-286.0,4044.0,-297.0,-2825.0,1516.0,100,31.9,36.3,1.6,17.0,7.1,0.0,14.4,19.2,6.2,11.2,2.9,0.0,82.5,73.3,17.5,26.7,75,4.0,8.0,6.0,6.0,7.0,,12.0,20.0,10.0,10.0,7.0,,40.0,54.0,46.6,40.2,58.5,48.0,46.5,40.2,57.3,46.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.142187764172,LONG,-0.0636442686805,LONG,0.412204234122,LONG,2015-06-08,1182.6,1082.26,0.110850872082,1182.6,49581.77,-0.00517924060423,-0.0633146396999,-0.0644264447106,0.0,114443.81,0.145405012736,0.31977688536,1182.6,26378.6
469,469,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,90741,CME,0,90,118799,43102,36448,2524,21313,6543,13,10101,30587,7218,11402,3407,141,95814,86881,22985,31918,-4328.0,3798.0,-8199.0,516.0,334.0,-2189.0,10.0,-7657.0,6942.0,-467.0,-2418.0,-121.0,117.0,-5767.0,-3391.0,1439.0,-937.0,100,36.3,30.7,2.1,17.9,5.5,0.0,8.5,25.7,6.1,9.6,2.9,0.1,80.7,73.1,19.3,26.9,77,6.0,7.0,6.0,6.0,7.0,,11.0,24.0,12.0,7.0,7.0,,41.0,57.0,47.9,36.9,56.3,45.2,47.8,36.9,56.0,43.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.503489972473,LONG,0.0836455059711,SHORT,0.530226881103,LONG,2015-06-15,1350.9,1260.16,0.147289774652,1260.16,50841.93,0.0033223917852,0.083923409113,0.0824477323351,0.0,114443.81,0.134947392955,0.329009432751,1260.16,27638.76
470,470,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,90741,CME ,0,90,118620,44177,36812,3537,22492,10313,13,13101,28528,3810,10036,3472,7,97173,86492,21447,32128,-179.0,1075.0,364.0,1013.0,1179.0,3770.0,0.0,3000.0,-2059.0,-3408.0,-1366.0,65.0,-134.0,1359.0,-389.0,-1538.0,210.0,100,37.2,31.0,3.0,19.0,8.7,0.0,11.0,24.0,3.2,8.5,2.9,0.0,81.9,72.9,18.1,27.1,78,6.0,7.0,7.0,7.0,9.0,,13.0,20.0,9.0,7.0,7.0,,41.0,56.0,48.3,37.9,58.6,47.2,48.2,37.9,58.5,46.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.370583007038,LONG,0.0909382755683,SHORT,0.371254381954,LONG,2015-06-22,872.89,769.02,0.0072927695972,769.02,51610.95,0.0167773967344,0.0924639830959,0.0923757983246,0.0,114443.81,0.135984580378,0.352193318176,769.02,28407.78
471,471,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,90741,CME ,0,90,81380,14237,4314,141,22387,12157,187,9197,28139,3320,9611,3995,7,59087,52260,22293,29120,-37240.0,-29940.0,-32498.0,-3396.0,-105.0,1844.0,174.0,-3904.0,-389.0,-490.0,-425.0,523.0,0.0,-38086.0,-34232.0,846.0,-3008.0,100,17.5,5.3,0.2,27.5,14.9,0.2,11.3,34.6,4.1,11.8,4.9,0.0,72.6,64.2,27.4,35.8,72,6.0,4.0,,7.0,10.0,,12.0,20.0,9.0,6.0,6.0,,36.0,52.0,36.3,28.1,46.7,35.8,36.3,28.1,46.7,35.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.507338761517,LONG,0.534903778772,SHORT,0.29614404817,LONG,2015-06-29,-6463.02,1056.37,0.443965503204,1056.37,52667.32,0.0224651364852,0.546920465169,0.542360643273,1056.37,115500.18,0.14307223999,0.581202611918,1056.37,29464.15
472,472,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,90741,CME ,0,90,91797,18462,3813,80,24675,18656,155,14171,31970,3020,8844,4410,23,69430,62127,22367,29670,10417.0,4225.0,-501.0,-61.0,2288.0,6499.0,-32.0,4974.0,3831.0,-300.0,-767.0,415.0,16.0,10343.0,9867.0,74.0,550.0,100,20.1,4.2,0.1,26.9,20.3,0.2,15.4,34.8,3.3,9.6,4.8,0.0,75.6,67.7,24.4,32.3,76,8.0,,,7.0,10.0,,15.0,20.0,7.0,6.0,6.0,,40.0,51.0,37.0,32.4,49.1,40.1,37.0,32.4,49.1,40.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.385752367742,LONG,0.657643097643,SHORT,0.138907479634,LONG,2015-07-06,1063.83,977.78,0.122739318871,977.78,53645.1,0.00217130143734,0.659071039046,0.657829366443,977.78,116477.96,0.132865703117,0.579156898524,977.78,30441.93
473,473,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,90741,CME ,0,90,120095,35745,1306,211,24518,24694,1303,24685,50175,2630,11305,4893,17,100414,85229,19681,34866,28298.0,17283.0,-2507.0,131.0,-157.0,6038.0,1148.0,10514.0,18205.0,-390.0,2461.0,483.0,-6.0,30984.0,23102.0,-2686.0,5196.0,100,29.8,1.1,0.2,20.4,20.6,1.1,20.6,41.8,2.2,9.4,4.1,0.0,83.6,71.0,16.4,29.0,85,11.0,,,6.0,12.0,,13.0,27.0,6.0,8.0,6.0,,42.0,57.0,37.3,37.7,55.2,44.8,36.3,37.6,54.3,44.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.340502270906,LONG,0.929502577528,SHORT,-0.00357636348858,SHORT,2015-07-13,-6783.76,1185.43,0.271859479885,1185.43,54830.53,0.0663213651857,0.991148457413,0.987813403816,1185.43,117663.39,0.228266895708,0.583851672928,1185.43,31627.36
474,474,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,90741,CME ,0,90,138431,51386,1224,223,24410,29202,155,25935,57324,2928,11764,5743,17,116818,96816,21613,41615,18336.0,15641.0,-82.0,12.0,-108.0,4508.0,-1148.0,1250.0,7149.0,298.0,459.0,850.0,0.0,16404.0,11587.0,1932.0,6749.0,100,37.1,0.9,0.2,17.6,21.1,0.1,18.7,41.4,2.1,8.5,4.1,0.0,84.4,69.9,15.6,30.1,84,11.0,,4.0,6.0,11.0,,15.0,24.0,7.0,8.0,7.0,,44.0,56.0,38.7,40.1,57.3,47.2,38.7,40.0,57.3,47.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.377004287825,LONG,0.953468922258,SHORT,-0.0893829739611,SHORT,2015-07-20,760.43,726.49,0.02396634473,726.49,55557.02,0.0201957843359,0.972724974983,0.972292751008,726.49,118389.88,0.208118858948,0.574655338663,726.49,32353.85
475,475,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,90741,CME ,0,90,153762,62273,1313,262,24750,33836,155,29025,59403,4405,11215,8948,42,132127,108364,21635,45398,15331.0,10887.0,89.0,39.0,340.0,4634.0,0.0,3090.0,2079.0,1477.0,-549.0,3205.0,25.0,15309.0,11548.0,22.0,3783.0,100,40.5,0.9,0.2,16.1,22.0,0.1,18.9,38.6,2.9,7.3,5.8,0.0,85.9,70.5,14.1,29.5,91,10.0,,4.0,6.0,11.0,,15.0,27.0,9.0,9.0,10.0,,45.0,64.0,40.6,40.2,62.2,47.2,40.6,40.1,62.1,47.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.34353372235,LONG,0.958701600981,SHORT,-0.155088246339,SHORT,2015-07-27,1238.81,1219.01,0.005232678723,1219.01,56776.03,0.0433185542877,1.00023116833,0.999763545868,1219.01,119608.89,0.219782138654,0.469031634099,1219.01,33572.86
476,476,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,90741,CME ,0,90,162118,75872,1282,246,26624,35325,157,23061,64444,4927,11773,11311,42,142702,117734,19416,44384,8356.0,13599.0,-31.0,-16.0,1874.0,1489.0,2.0,-5964.0,5041.0,522.0,558.0,2363.0,0.0,10575.0,9370.0,-2219.0,-1014.0,100,46.8,0.8,0.2,16.4,21.8,0.1,14.2,39.8,3.0,7.3,7.0,0.0,88.0,72.6,12.0,27.4,99,11.0,,4.0,6.0,11.0,,16.0,33.0,11.0,10.0,9.0,,48.0,71.0,43.5,37.9,61.7,46.7,43.4,37.8,61.6,46.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.47292154734,LONG,0.966767763175,SHORT,-0.140454244621,SHORT,2015-08-03,1344.94,1309.92,0.008066162194,1309.92,58085.95,0.00622603120256,0.972786889434,0.97264603655,1309.92,120918.81,0.195017731424,0.484072216894,1309.92,34882.78
477,477,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,90741,CME ,0,90,170087,86296,1379,136,26283,39182,156,19688,67154,5334,11866,12878,42,149801,126261,20286,43826,7969.0,10424.0,97.0,-110.0,-341.0,3857.0,-1.0,-3373.0,2710.0,407.0,93.0,1567.0,0.0,7099.0,8527.0,870.0,-558.0,100,50.7,0.8,0.1,15.5,23.0,0.1,11.6,39.5,3.1,7.0,7.6,0.0,88.1,74.2,11.9,25.8,99,11.0,,4.0,6.0,11.0,,19.0,29.0,12.0,9.0,11.0,,49.0,71.0,45.6,39.2,63.0,48.6,45.6,39.2,62.9,48.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.546578844338,LONG,0.968542914172,SHORT,-0.197036584434,SHORT,2015-08-10,1013.48,1019.94,0.001775150997,1019.94,59105.89,0.00343276027759,0.971867689815,0.971816690549,1019.94,121938.75,0.175006004112,0.13301292988,0.0,34882.78
478,478,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,90741,CME ,0,90,172252,90858,3199,592,26200,35575,356,15648,69705,5369,11840,13692,46,150909,128534,21343,43718,2165.0,4562.0,1820.0,456.0,-83.0,-3607.0,200.0,-4040.0,2551.0,35.0,-26.0,814.0,4.0,1108.0,2273.0,1057.0,-108.0,100,52.7,1.9,0.3,15.2,20.7,0.2,9.1,40.5,3.1,6.9,7.9,0.0,87.6,74.6,12.4,25.4,100,10.0,,4.0,7.0,11.0,,16.0,34.0,15.0,9.0,10.0,,50.0,75.0,46.6,37.4,62.5,47.4,46.6,37.4,62.4,47.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.633334504938,LONG,0.931977417949,SHORT,-0.151760420882,SHORT,2015-08-17,-122.54,1265.28,-0.036565496223,1265.28,60371.17,0.00386465908698,0.935579192946,0.935908830158,1265.28,123204.03,0.15886653928,0.169724158366,1265.28,36148.06
479,479,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,90741,CME ,0,90,161743,87394,2903,579,25672,32367,345,9067,65078,5747,11287,13788,51,140142,120858,21601,40885,-10509.0,-3464.0,-296.0,-13.0,-528.0,-3208.0,-11.0,-6581.0,-4627.0,378.0,-553.0,96.0,5.0,-10767.0,-7676.0,258.0,-2833.0,100,54.0,1.8,0.4,15.9,20.0,0.2,5.6,40.2,3.6,7.0,8.5,0.0,86.6,74.7,13.4,25.3,95,10.0,,,7.0,11.0,,15.0,29.0,13.0,8.0,12.0,,47.0,70.0,47.7,37.9,63.1,46.7,47.7,37.8,62.8,46.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.75542518039,LONG,0.93570107534,SHORT,-0.115353469219,SHORT,2015-08-24,1242.42,1169.73,0.003723657391,1169.73,61540.9,0.00292296608568,0.93843609785,0.938371511051,1169.73,124373.76,0.145695592243,0.171085800662,1169.73,37317.79
480,480,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,90741,CME ,0,90,168819,84451,3043,2650,26685,28083,130,13473,73267,5104,14855,13975,71,147419,126323,21400,42496,7076.0,-2943.0,140.0,2071.0,1013.0,-4284.0,-215.0,4406.0,8189.0,-643.0,3568.0,187.0,20.0,7277.0,5465.0,-201.0,1611.0,100,50.0,1.8,1.6,15.8,16.6,0.1,8.0,43.4,3.0,8.8,8.3,0.0,87.3,74.8,12.7,25.2,93,10.0,,4.0,6.0,11.0,,14.0,31.0,8.0,9.0,9.0,,44.0,66.0,43.5,36.9,62.0,47.3,43.5,36.9,60.8,47.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.689347475213,LONG,0.930440944522,SHORT,-0.0255258545136,SHORT,2015-08-31,1516.77,1488.31,-0.005260130818,1488.31,63029.21,-0.00287225973496,0.927768476461,0.92784780245,1488.31,125862.07,0.135785890653,0.172736771937,1488.31,38806.1
481,481,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,90741,CME ,0,90,161893,76314,3094,2767,26831,22724,130,14595,71850,4852,14379,12996,48,139916,118461,21977,43432,-6926.0,-8137.0,51.0,117.0,146.0,-5359.0,0.0,1122.0,-1417.0,-252.0,-476.0,-979.0,-23.0,-7503.0,-7862.0,577.0,936.0,100,47.1,1.9,1.7,16.6,14.0,0.1,9.0,44.4,3.0,8.9,8.0,0.0,86.4,73.2,13.6,26.8,84,10.0,,4.0,6.0,9.0,,14.0,28.0,8.0,8.0,6.0,,44.0,56.0,41.8,37.0,60.0,47.7,41.8,37.0,58.7,47.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.662328648273,LONG,0.922073342736,SHORT,0.0828776107355,LONG,2015-09-07,1544.72,1531.7,-0.008367601786,1531.7,64560.91,0.00314447477339,0.924972779101,0.925027460756,1531.7,127393.77,0.127222832496,0.167224205446,1531.7,40337.8
482,482,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,90741,CME ,0,90,159492,70067,4518,4318,26256,25172,157,15572,63986,5749,14611,12890,396,137126,117186,22366,42306,-2401.0,-6247.0,1424.0,1551.0,-575.0,2448.0,27.0,977.0,-7864.0,897.0,232.0,-106.0,348.0,-2790.0,-1275.0,389.0,-1126.0,100,43.9,2.8,2.7,16.5,15.8,0.1,9.8,40.1,3.6,9.2,8.1,0.2,86.0,73.5,14.0,26.5,88,10.0,,,6.0,10.0,,14.0,29.0,11.0,9.0,6.0,,49.0,58.0,40.9,37.3,55.5,48.1,40.9,37.2,55.5,46.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.608537167852,LONG,0.878849634645,SHORT,0.0210780119779,LONG,2015-09-14,1533.85,1546.77,-0.043223708091,1546.77,66107.68,0.00178860507903,0.880421549565,0.880838067497,1546.77,128940.54,0.120531877646,0.184193049829,1546.77,41884.57
483,483,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,90741,CME ,0,90,188043,69066,4588,30853,26192,28845,150,17541,57762,10105,12714,12069,753,167374,145125,20669,42918,28551.0,-1001.0,70.0,26535.0,-64.0,3673.0,-7.0,1969.0,-6224.0,4356.0,-1897.0,-821.0,357.0,30248.0,27939.0,-1697.0,612.0,100,36.7,2.4,16.4,13.9,15.3,0.1,9.3,30.7,5.4,6.8,6.4,0.4,89.0,77.2,11.0,22.8,83,11.0,,7.0,6.0,9.0,,17.0,24.0,8.0,8.0,5.0,4.0,51.0,53.0,41.0,39.9,59.5,55.5,33.5,32.9,45.6,40.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.534122146528,LONG,0.875417492601,SHORT,-0.0482039355343,SHORT,2015-09-21,1107.6,1114.58,-0.003432142044,1114.58,67222.26,0.00130447885835,0.876559456212,0.876582357997,1114.58,130055.12,0.115451650424,0.184483688955,1114.58,42999.15
484,484,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,90741,CME ,0,90,136213,51601,444,555,28147,30757,329,22924,61167,1382,10631,1716,156,115725,96506,20488,39707,-51830.0,-17465.0,-4144.0,-30298.0,1955.0,1912.0,179.0,5383.0,3405.0,-8723.0,-2083.0,-10353.0,-597.0,-51649.0,-48619.0,-181.0,-3211.0,100,37.9,0.3,0.4,20.7,22.6,0.2,16.8,44.9,1.0,7.8,1.3,0.1,85.0,70.8,15.0,29.2,82,10.0,,,6.0,10.0,,19.0,24.0,7.0,9.0,,,49.0,48.0,46.4,42.3,58.7,51.6,46.0,42.2,58.3,51.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.454781129966,LONG,0.982937842252,SHORT,-0.0443093847616,SHORT,2015-09-28,1182.27,-9591.94,0.107520349651,-9591.94,57630.32,-0.00398281892957,0.979022978807,0.977986923945,-9591.94,120463.18,0.112951119647,0.294097077445,-9591.94,33407.21
485,485,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,90741,CME ,0,90,139431,56573,1751,578,30615,31230,161,16094,59789,1372,11789,1645,131,117313,96657,22118,42774,3218.0,4972.0,1307.0,23.0,2468.0,473.0,-168.0,-6830.0,-1378.0,-10.0,1158.0,-71.0,-25.0,1588.0,151.0,1630.0,3067.0,100,40.6,1.3,0.4,22.0,22.4,0.1,11.5,42.9,1.0,8.5,1.2,0.1,84.1,69.3,15.9,30.7,86,9.0,,5.0,6.0,11.0,,17.0,29.0,9.0,10.0,,,48.0,57.0,46.7,36.8,58.3,46.6,46.4,36.7,58.0,46.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.575820671297,LONG,0.939956107263,SHORT,-0.00994421537715,SHORT,2015-10-05,998.23,1009.56,-0.042981734989,1009.56,58639.88,0.0019483460681,0.941787467049,0.942198970801,1009.56,121472.74,0.109714296542,0.278715027134,1009.56,34416.77
486,486,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,90741,CME ,0,90,121676,48574,2469,587,31008,26618,376,8389,51159,1079,10298,1487,123,100434,83898,21242,37778,-17755.0,-7999.0,718.0,9.0,393.0,-4612.0,215.0,-7705.0,-8630.0,-293.0,-1491.0,-158.0,-8.0,-16879.0,-12759.0,-876.0,-4996.0,100,39.9,2.0,0.5,25.5,21.9,0.3,6.9,42.0,0.9,8.5,1.2,0.1,82.5,69.0,17.5,31.0,75,8.0,,5.0,7.0,7.0,,13.0,27.0,7.0,8.0,,,41.0,52.0,50.5,37.5,61.2,46.6,50.1,37.4,60.8,46.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.718244105595,LONG,0.903258037341,SHORT,0.0761808905702,LONG,2015-10-12,973.26,957.92,-0.036698069922,957.92,59597.8,0.018695297041,0.920144714654,0.92034282858,957.92,122430.66,0.118056727489,0.280094546949,957.92,35374.69
487,487,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-13,13.10.2015,90741,CME ,0,90,116800,43352,3863,628,28335,33681,359,8354,41282,1337,10591,1033,123,93079,82306,23721,34494,-4876.0,-5222.0,1394.0,41.0,-2673.0,7063.0,-17.0,-35.0,-9877.0,258.0,293.0,-454.0,0.0,-7355.0,-1592.0,2479.0,-3284.0,100,37.1,3.3,0.5,24.3,28.8,0.3,7.2,35.3,1.1,9.1,0.9,0.1,79.7,70.5,20.3,29.5,72,6.0,4.0,5.0,6.0,7.0,,14.0,25.0,9.0,8.0,,,41.0,51.0,51.6,42.0,60.1,50.1,51.1,41.9,59.5,50.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.663389475381,LONG,0.836365561792,SHORT,-0.0862035603715,SHORT,2015-10-19,1326.97,1326.38,-0.066892475549,1326.38,60924.18,-0.00382726990618,0.833164565047,0.83386549977,1326.38,123757.04,0.114841314656,0.240509574494,1326.38,36701.07
488,488,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-20,20.10.2015,90741,CME ,0,90,121148,41122,15131,817,28282,33740,307,12979,36646,1143,11641,1069,101,96392,88954,24756,32194,4348.0,-2230.0,11268.0,189.0,-53.0,59.0,-52.0,4625.0,-4636.0,-194.0,1050.0,36.0,-22.0,3313.0,6648.0,1035.0,-2300.0,100,33.9,12.5,0.7,23.3,27.9,0.3,10.7,30.2,0.9,9.6,0.9,0.1,79.6,73.4,20.4,26.6,76,6.0,6.0,4.0,6.0,7.0,,17.0,23.0,7.0,8.0,,,42.0,50.0,49.4,43.1,58.1,53.0,48.9,43.1,57.6,52.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.476916876574,LONG,0.462037580218,SHORT,-0.0880010318919,SHORT,2015-10-26,1095.79,1077.48,-0.374327981574,1077.48,62001.66,-0.00296721715823,0.460666614382,0.464423603856,1077.48,124834.52,0.111967098385,0.542504345246,1077.48,37778.55
489,489,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-10-27,27.10.2015,90741,CME ,0,90,122885,40363,18326,733,28395,37037,774,13189,28672,1989,16225,1063,111,101779,88705,21106,34180,1737.0,-759.0,3195.0,-84.0,113.0,3297.0,467.0,210.0,-7974.0,846.0,4584.0,-6.0,10.0,5387.0,-249.0,-3650.0,1986.0,100,32.8,14.9,0.6,23.1,30.1,0.6,10.7,23.3,1.6,13.2,0.9,0.1,82.8,72.2,17.2,27.8,77,5.0,6.0,4.0,6.0,8.0,,17.0,21.0,7.0,11.0,,,43.0,49.0,49.9,44.9,60.5,51.1,48.8,44.8,59.4,51.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.369866940589,LONG,0.375487740462,SHORT,-0.132076048417,SHORT,2015-11-02,-1722.15,1052.45,-0.086549839756,1052.45,63054.11,-0.00759881018499,0.372634480395,0.373528511394,1052.45,125886.97,0.112296498817,0.531705991604,1052.45,38831.0
490,490,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-11-03,03.11.2015,90741,CME ,0,90,119629,41392,17837,1019,27810,30610,774,11112,32359,1554,15195,1550,209,99065,85912,20564,33717,-3256.0,1029.0,-489.0,286.0,-585.0,-6427.0,0.0,-2077.0,3687.0,-435.0,-1030.0,487.0,98.0,-2714.0,-2793.0,-542.0,-463.0,100,34.6,14.9,0.9,23.2,25.6,0.6,9.3,27.0,1.3,12.7,1.3,0.2,82.8,71.8,17.2,28.2,78,6.0,5.0,4.0,6.0,9.0,,16.0,21.0,6.0,12.0,,,45.0,48.0,49.8,43.5,59.6,51.8,48.9,43.4,58.5,51.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.488762623358,LONG,0.397693697344,SHORT,-0.0479287915098,SHORT,2015-11-09,879.65,876.64,0.022205956882,876.64,63930.75,-0.0548932277327,0.375863006648,0.375859253986,876.64,126763.61,0.195764098883,0.537352134838,876.64,39707.64
