,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_GBPUSD,PUT_GBPUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
99,99,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,96742,CME,0,96,144702,108667,67301,5573,2788,14153,196,12999,30820,26,0,2215,0,130249,120284,14453,24418,13581.0,16115.0,18144.0,17.0,0.0,1391.0,-335.0,-2764.0,-5118.0,1.0,-889.0,0.0,0.0,12145.0,14100.0,1436.0,-519.0,100,75.1,46.5,3.9,1.9,9.8,0.1,9.0,21.3,0.0,0.0,1.5,0.0,90.0,83.1,10.0,16.9,71,8.0,15.0,9.0,4.0,7.0,,10.0,24.0,,0.0,,0.0,32.0,53.0,76.3,40.7,81.4,53.7,74.8,38.0,79.4,50.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.406695725598,LONG,0.235076832151,SHORT,-0.670857682545,SHORT,2008-05-12,2069.73,2357.94,-0.071149307332,2357.94,-33838.13,-7.2520853692e-05,0.235059784178,0.28914621421,2357.94,-24138.37,0.257465586831,0.481662150632,2357.94,-48407.24
100,100,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,96742,CME,0,96,165843,116193,76455,5743,3513,14809,209,23328,37119,163,0,2615,0,149149,137113,16694,28730,21141.0,7526.0,9154.0,170.0,725.0,656.0,13.0,10329.0,6299.0,137.0,0.0,400.0,0.0,18900.0,16829.0,2241.0,4312.0,100,70.1,46.1,3.5,2.1,8.9,0.1,14.1,22.4,0.1,0.0,1.6,0.0,89.9,82.7,10.1,17.3,74,9.0,16.0,8.0,5.0,6.0,,10.0,24.0,5.0,0.0,4.0,0.0,33.0,56.0,74.0,41.1,80.6,52.8,74.0,38.6,79.1,49.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.228150280411,LONG,0.206272580042,SHORT,-0.616526580068,SHORT,2008-05-19,-13214.92,2137.05,-0.028804252109,2137.05,-31701.08,0.00303388368,0.206898387056,0.228314005328,2137.05,-22001.32,0.240932811609,0.487373080958,2137.05,-46270.19
101,101,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,96742,CME,0,96,160094,113596,75873,6269,2771,15300,229,21651,33304,318,0,4222,0,144834,135515,15260,24579,-5749.0,-2597.0,-582.0,526.0,-742.0,491.0,20.0,-1677.0,-3815.0,155.0,0.0,1607.0,0.0,-4315.0,-1598.0,-1434.0,-4151.0,100,71.0,47.4,3.9,1.7,9.6,0.1,13.5,20.8,0.2,0.0,2.6,0.0,90.5,84.6,9.5,15.4,76,10.0,15.0,8.0,4.0,6.0,,15.0,20.0,,0.0,6.0,0.0,36.0,53.0,70.0,42.4,77.3,54.6,69.7,39.8,75.9,51.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.212046219634,LONG,0.199098533269,SHORT,-0.693320790216,SHORT,2008-05-26,1909.45,2052.62,-0.007174046773,2052.62,-29648.46,0.00462066087432,0.200018500072,0.204771600849,2052.62,-19948.7,0.225732218322,0.423874037631,2052.62,-44217.57
102,102,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,96742,CME,0,96,164058,113735,79834,6164,5019,15227,275,23389,35347,83,498,2915,0,149163,139845,14895,24213,3964.0,139.0,3961.0,-105.0,2248.0,-73.0,46.0,1738.0,2043.0,-235.0,498.0,-1307.0,0.0,4329.0,4330.0,-365.0,-366.0,100,69.3,48.7,3.8,3.1,9.3,0.2,14.3,21.5,0.1,0.3,1.8,0.0,90.9,85.2,9.1,14.8,73,7.0,16.0,9.0,5.0,6.0,,13.0,21.0,,,4.0,0.0,36.0,51.0,69.4,42.9,77.2,54.4,69.3,40.6,76.4,51.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.203588940343,LONG,0.175136514628,SHORT,-0.50419836017,SHORT,2008-06-02,2083.23,2297.64,-0.023962018641,2297.64,-27350.82,0.00338910664331,0.175730070953,0.193490102313,2297.64,-17651.06,0.212155612421,0.221487269341,2297.64,-41919.93
103,103,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,96742,CME,0,96,162647,113456,75470,6020,5555,15348,278,14934,37927,490,2091,3115,0,142824,138648,19823,23999,-1411.0,-279.0,-4364.0,-144.0,536.0,121.0,3.0,-8455.0,2580.0,407.0,1593.0,200.0,0.0,-6339.0,-1197.0,4928.0,-214.0,100,69.8,46.4,3.7,3.4,9.4,0.2,9.2,23.3,0.3,1.3,1.9,0.0,87.8,85.2,12.2,14.8,78,8.0,15.0,8.0,6.0,7.0,,12.0,24.0,,,4.0,0.0,37.0,54.0,71.2,41.7,76.3,53.8,70.7,39.4,75.2,50.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.434970961578,LONG,0.201062850005,SHORT,-0.468497344879,SHORT,2008-06-09,2038.78,2227.03,0.025926335377,2227.03,-25123.79,0.00704888246091,0.202480118402,0.181698979534,2227.03,-15424.03,0.199933215908,0.132467625328,0.0,-41919.93
104,104,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,96742,CME,0,96,176947,110140,72872,19598,6139,13906,302,21578,43116,346,1424,2217,265,159792,152622,17155,24325,14300.0,-3316.0,-2598.0,13578.0,584.0,-1442.0,24.0,6644.0,5189.0,-144.0,-667.0,-898.0,265.0,16968.0,13974.0,-2668.0,326.0,100,62.2,41.2,11.1,3.5,7.9,0.2,12.2,24.4,0.2,0.8,1.3,0.1,90.3,86.3,9.7,13.7,78,10.0,13.0,9.0,7.0,6.0,,11.0,25.0,,,4.0,,39.0,54.0,64.2,43.1,73.7,56.1,64.1,35.0,69.5,46.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.332921136427,LONG,0.203636919983,SHORT,-0.387478174108,SHORT,2008-06-16,1989.99,2274.46,0.002574069978,2274.46,-22849.33,0.00533577610822,0.204723480995,0.201941401443,2274.46,-13149.57,0.188727133772,0.14564176413,0.0,-41919.93
105,105,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,96742,CME,0,96,88496,43558,6530,2549,5650,14893,300,16919,33807,52,0,2765,0,69028,60896,19468,27600,-88451.0,-66582.0,-66342.0,-17049.0,-489.0,987.0,-2.0,-4659.0,-9309.0,-294.0,-1424.0,548.0,-265.0,-90764.0,-91726.0,2313.0,3275.0,100,49.2,7.4,2.9,6.4,16.8,0.3,19.1,38.2,0.1,0.0,3.1,0.0,78.0,68.8,22.0,31.2,61,7.0,8.0,,6.0,7.0,,9.0,19.0,,0.0,5.0,0.0,23.0,44.0,46.0,22.4,63.6,34.9,46.0,22.4,63.4,34.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.332925915704,LONG,0.739258904328,SHORT,-0.449934284184,SHORT,2008-06-23,-10384.23,2114.82,0.535621984345,2114.82,-20734.51,0.044439809605,0.772111429285,0.340070802216,2114.82,-11034.75,0.263533437136,0.683687891162,2114.82,-39805.11
106,106,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,96742,CME,0,96,76375,30189,13469,2295,5721,14617,306,24035,18373,15,0,3589,0,62561,52664,13814,23711,-12121.0,-13369.0,6939.0,-254.0,71.0,-276.0,6.0,7116.0,-15434.0,-37.0,0.0,824.0,0.0,-6467.0,-8232.0,-5654.0,-3889.0,100,39.5,17.6,3.0,7.5,19.1,0.4,31.5,24.1,0.0,0.0,4.7,0.0,81.9,69.0,18.1,31.0,66,5.0,13.0,5.0,6.0,6.0,,13.0,18.0,,0.0,5.0,0.0,28.0,46.0,38.7,20.7,59.6,34.4,38.7,20.7,59.1,32.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.133512544803,SHORT,0.382976774016,SHORT,-0.437407808044,SHORT,2008-06-30,1981.82,-2242.51,-0.356282130312,-2242.51,-22977.02,-0.0209896713768,0.374938217384,0.651821939462,-2242.51,-13277.26,0.278047245037,0.684565438073,-2242.51,-42047.62
107,107,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,96742,CME,0,96,89850,20245,25601,1636,4412,14603,160,38184,18025,98,6111,2892,0,70846,63015,19004,26835,13475.0,-9944.0,12132.0,-659.0,-1309.0,-14.0,-146.0,14149.0,-348.0,83.0,6111.0,-697.0,0.0,8285.0,10351.0,5190.0,3124.0,100,22.5,28.5,1.8,4.9,16.3,0.2,42.5,20.1,0.1,6.8,3.2,0.0,78.8,70.1,21.2,29.9,72,4.0,15.0,4.0,6.0,6.0,,18.0,17.0,5.0,,4.0,0.0,36.0,46.0,31.9,22.2,51.7,35.4,31.8,22.2,51.3,35.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.358643633582,SHORT,-0.116825895389,LONG,-0.535945306337,SHORT,2008-07-07,1906.37,2124.21,-0.499802669405,1906.37,-21070.65,-0.0315182407922,-0.113143748687,0.263907848567,2124.21,-11153.05,0.316392821031,0.662324908516,1906.37,-40141.25
108,108,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,96742,CME,0,96,83736,22470,23962,1177,2929,14982,173,30703,15615,126,6539,2392,0,64117,58427,19619,25309,-6114.0,2225.0,-1639.0,-459.0,-1483.0,379.0,13.0,-7481.0,-2410.0,28.0,428.0,-500.0,0.0,-6729.0,-4588.0,615.0,-1526.0,100,26.8,28.6,1.4,3.5,17.9,0.2,36.7,18.6,0.2,7.8,2.9,0.0,76.6,69.8,23.4,30.2,65,4.0,12.0,4.0,4.0,8.0,,15.0,17.0,4.0,,,0.0,31.0,43.0,37.6,24.8,55.9,38.5,37.5,24.8,54.8,38.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.325748089296,SHORT,-0.0321330117161,LONG,-0.672938417732,SHORT,2008-07-14,1902.19,2042.5,0.0846928836729,1902.19,-19168.46,0.0113599565897,-0.0324980413343,-0.0965872104159,0.0,-11153.05,0.295875480767,0.607667920174,1902.19,-38239.06
109,109,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,96742,CME,0,96,108703,23939,44279,1163,1712,17967,610,54177,17840,201,5831,3122,200,87833,85382,20870,23321,24967.0,1469.0,20317.0,-14.0,-1217.0,2985.0,437.0,23474.0,2225.0,75.0,-708.0,730.0,200.0,23716.0,26955.0,1251.0,-1988.0,100,22.0,40.7,1.1,1.6,16.5,0.6,49.8,16.4,0.2,5.4,2.9,0.2,80.8,78.5,19.2,21.5,75,4.0,14.0,5.0,,9.0,,21.0,17.0,5.0,,5.0,,37.0,50.0,31.1,31.4,49.3,44.6,31.1,31.4,48.4,44.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.504561422997,SHORT,-0.298161775484,LONG,-0.826007419076,SHORT,2008-07-21,1713.52,1804.79,-0.266028763768,1713.52,-17454.94,-0.0143687456149,-0.29387756478,-0.0949517044514,0.0,-11153.05,0.292024518476,0.559704342561,1713.52,-36525.54
110,110,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-07-22,22.07.2008,96742,CME,0,96,107323,26649,41560,1400,2334,16909,726,48465,17686,280,6457,3687,200,86511,82448,20812,24875,-1380.0,2710.0,-2719.0,237.0,622.0,-1058.0,116.0,-5712.0,-154.0,79.0,626.0,565.0,0.0,-1322.0,-2934.0,-58.0,1554.0,100,24.8,38.7,1.3,2.2,15.8,0.7,45.2,16.5,0.3,6.0,3.4,0.2,80.6,76.8,19.4,23.2,78,5.0,15.0,4.0,4.0,8.0,,18.0,19.0,6.0,,7.0,,37.0,53.0,32.8,27.3,51.9,40.4,32.0,27.3,50.7,40.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.46528397152,SHORT,-0.218607515137,LONG,-0.757418281973,SHORT,2008-07-28,1812.8,-5237.68,0.079554260347,1812.8,-15642.14,0.0109829906674,-0.221008479436,-0.279644984432,1812.8,-9340.25,0.273602589765,0.597709240194,1812.8,-34712.74
111,111,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-07-29,29.07.2008,96742,CME,0,96,102737,26704,34021,2725,1162,17108,561,43062,21469,225,8958,2137,200,83597,78446,19140,24291,-4586.0,55.0,-7539.0,1325.0,-1172.0,199.0,-165.0,-5403.0,3783.0,-55.0,2501.0,-1550.0,0.0,-2914.0,-4002.0,-1672.0,-584.0,100,26.0,33.1,2.7,1.1,16.7,0.5,41.9,20.9,0.2,8.7,2.1,0.2,81.4,76.4,18.6,23.6,73,5.0,11.0,6.0,,8.0,,17.0,22.0,5.0,,5.0,,35.0,51.0,36.3,28.2,54.6,40.4,34.7,27.7,52.7,39.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.334614371387,SHORT,-0.120494030465,LONG,-0.872796934866,SHORT,2008-08-04,1774.14,-23124.47,0.098113484672,1774.14,-13868.0,0.0123444827775,-0.121981466949,-0.195417263572,1774.14,-7566.11,0.257780170137,0.401973088286,1774.14,-32938.6
112,112,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,96742,CME,0,96,93022,40011,13569,2780,1315,18628,556,22827,29339,454,9470,2521,200,77613,68047,15409,24975,-9715.0,13307.0,-20452.0,55.0,153.0,1520.0,-5.0,-20235.0,7870.0,229.0,512.0,384.0,0.0,-5984.0,-10399.0,-3731.0,684.0,100,43.0,14.6,3.0,1.4,20.0,0.6,24.5,31.5,0.5,10.2,2.7,0.2,83.4,73.2,16.6,26.8,78,8.0,9.0,5.0,,8.0,,14.0,27.0,4.0,,6.0,,34.0,56.0,43.9,18.9,64.1,32.2,42.0,18.9,61.9,31.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.124832266227,LONG,0.493505039194,SHORT,-0.868124153838,SHORT,2008-08-11,2511.54,-18045.59,0.613999069659,-18045.59,-31913.59,0.05018949943,0.518273810077,0.0328102512652,0.0,-7566.11,0.327717354785,0.668219826307,-18045.59,-50984.19
113,113,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-08-12,12.08.2008,96742,CME,0,96,99819,49393,10126,3008,1305,19983,504,21541,33959,250,8294,2919,200,84495,70949,15324,28870,6797.0,9382.0,-3443.0,228.0,-10.0,1355.0,-52.0,-1286.0,4620.0,-204.0,-1176.0,398.0,0.0,6882.0,2902.0,-85.0,3895.0,100,49.5,10.1,3.0,1.3,20.0,0.5,21.6,34.0,0.3,8.3,2.9,0.2,84.6,71.1,15.4,28.9,80,13.0,6.0,5.0,,9.0,,11.0,30.0,5.0,,6.0,,34.0,59.0,40.6,18.9,61.6,30.8,38.5,18.9,59.0,30.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.223747747748,LONG,0.659738906904,SHORT,-0.877395715896,SHORT,2008-08-18,2277.5,2679.63,0.16623386771,2679.63,-29233.96,0.0173417478794,0.671179932694,0.536147013634,2679.63,-4886.48,0.310480833054,0.674616515885,2679.63,-48304.56
114,114,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-08-19,19.08.2008,96742,CME,0,96,109921,62578,9440,3343,1113,22938,498,15385,37686,638,9283,2860,200,93038,77603,16883,32318,10102.0,13185.0,-686.0,335.0,-192.0,2955.0,-6.0,-6156.0,3727.0,388.0,989.0,-59.0,0.0,8543.0,6654.0,1559.0,3448.0,100,56.9,8.6,3.0,1.0,20.9,0.5,14.0,34.3,0.6,8.4,2.6,0.2,84.6,70.6,15.4,29.4,78,11.0,6.0,5.0,,10.0,,12.0,27.0,7.0,,6.0,,35.0,58.0,48.8,18.8,67.7,32.8,46.3,18.8,64.8,32.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.42021066119,LONG,0.737843316949,SHORT,-0.907446675814,SHORT,2008-08-25,2346.41,-25198.24,0.078104410045,-25198.24,-54432.2,0.0108766306325,0.745868566172,0.680410025128,-25198.24,-30084.72,0.290274985366,0.675026594992,-25198.24,-73502.8
115,115,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-08-26,26.08.2008,96742,CME,0,96,115174,68362,8077,3639,1104,23937,506,17927,42593,1251,8100,2840,200,101089,83043,14085,32131,5253.0,5784.0,-1363.0,296.0,-9.0,999.0,8.0,2542.0,4907.0,613.0,-1183.0,-20.0,0.0,8051.0,5440.0,-2798.0,-187.0,100,59.4,7.0,3.2,1.0,20.8,0.4,15.6,37.0,1.1,7.0,2.5,0.2,87.8,72.1,12.2,27.9,80,12.0,5.0,7.0,,8.0,,12.0,30.0,8.0,,6.0,,37.0,61.0,48.1,18.7,66.0,34.4,45.7,18.7,63.1,34.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.4075677462,LONG,0.78866808828,SHORT,-0.911824607643,SHORT,2008-09-01,2679.6,-10236.77,0.050824771331,-10236.77,-64668.97,0.00887541483693,0.795667844732,0.751721203617,-10236.77,-40321.49,0.271123054795,0.687873967743,-10236.77,-83739.57
116,116,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,96742,CME,0,96,120499,67919,8259,7292,1133,24655,531,13613,41146,831,9482,4309,200,101001,87223,19498,33276,5325.0,-443.0,182.0,3653.0,29.0,718.0,25.0,-4314.0,-1447.0,-420.0,1382.0,1469.0,0.0,-88.0,4180.0,5413.0,1145.0,100,56.4,6.9,6.1,0.9,20.5,0.4,11.3,34.1,0.7,7.9,3.6,0.2,83.8,72.4,16.2,27.6,80,14.0,5.0,8.0,,8.0,,12.0,29.0,5.0,,6.0,,35.0,61.0,47.9,17.9,65.9,30.5,44.4,17.9,60.6,30.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.502803192169,LONG,0.78316574339,SHORT,-0.912129672716,SHORT,2008-09-08,-17.95,3781.89,-0.00550234489,3781.89,-60887.08,0.00474329579075,0.786880530164,0.788239074332,3781.89,-36539.6,0.253106522033,0.349338576179,3781.89,-79957.68
117,117,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,96742,CME,0,96,127527,68291,8662,8624,1201,26606,538,15760,42717,534,10237,5130,423,105608,93234,21919,34293,7028.0,372.0,403.0,1332.0,68.0,1951.0,7.0,2147.0,1571.0,-297.0,755.0,821.0,223.0,4607.0,6011.0,2421.0,1017.0,100,53.6,6.8,6.8,0.9,20.9,0.4,12.4,33.5,0.4,8.0,4.0,0.3,82.8,73.1,17.2,26.9,81,13.0,6.0,8.0,,10.0,,9.0,29.0,4.0,,7.0,,33.0,63.0,47.5,18.3,62.9,31.3,45.3,18.3,60.4,30.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.460984660636,LONG,0.774875573402,SHORT,-0.913618872946,SHORT,2008-09-15,-5945.06,4461.5,-0.008290169988,4461.5,-56425.58,0.0045387828322,0.778392565352,0.782020180661,4461.5,-32078.1,0.236766145228,0.251448886539,4461.5,-75496.18
118,118,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,96742,CME,0,96,105913,62329,1840,1321,1193,23039,525,8854,47569,35,18503,5505,200,92960,80034,12953,25879,-21614.0,-5962.0,-6822.0,-7303.0,-8.0,-3567.0,-13.0,-6906.0,4852.0,-499.0,8266.0,375.0,-223.0,-12648.0,-13200.0,-8966.0,-8414.0,100,58.8,1.7,1.2,1.1,21.8,0.5,8.4,44.9,0.0,17.5,5.2,0.2,87.8,75.6,12.2,24.4,75,12.0,,4.0,,11.0,,6.0,32.0,,,6.0,,26.0,58.0,46.7,21.6,70.8,35.4,46.2,21.6,69.4,35.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.686156354678,LONG,0.942651436052,SHORT,-0.901535160119,SHORT,2008-09-22,4252.82,-10822.79,0.16777586265,-10822.79,-67248.37,0.0174548675825,0.959105292045,0.819090705876,-10822.79,-42900.89,0.230051322329,0.370156608767,-10822.79,-86318.97
119,119,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,96742,CME,0,96,98762,56241,2609,1493,1986,24674,827,10297,37641,46,16920,5636,200,88010,73126,10752,25636,-7151.0,-6088.0,769.0,172.0,793.0,1635.0,302.0,1443.0,-9928.0,11.0,-1583.0,131.0,0.0,-4950.0,-6908.0,-2201.0,-243.0,100,56.9,2.6,1.5,2.0,25.0,0.8,10.4,38.1,0.0,17.1,5.7,0.2,89.1,74.0,10.9,26.0,71,12.0,,5.0,,12.0,,7.0,25.0,,,7.0,,26.0,55.0,50.7,23.4,72.2,37.3,49.3,23.4,70.6,36.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.570403437774,LONG,0.911333899745,SHORT,-0.851012753188,SHORT,2008-09-29,4616.09,-12311.33,-0.031317536307,-12311.33,-79559.7,0.00284951085568,0.913930755585,0.93575847274,-12311.33,-55212.22,0.216180423688,0.373159281045,-12311.33,-98630.3
120,120,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,96742,CME,0,96,101945,57078,12516,1564,1932,23060,860,12372,30118,734,16625,8543,200,91365,77595,10580,24350,3183.0,837.0,9907.0,71.0,-54.0,-1614.0,33.0,2075.0,-7523.0,688.0,-295.0,2907.0,0.0,3355.0,4469.0,-172.0,-1286.0,100,56.0,12.3,1.5,1.9,22.6,0.8,12.1,29.5,0.7,16.3,8.4,0.2,89.6,76.1,10.4,23.9,70,10.0,4.0,5.0,,11.0,,10.0,22.0,4.0,,8.0,,28.0,54.0,51.1,26.2,72.7,38.6,50.3,25.6,71.6,37.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.41765121205,LONG,0.640313820157,SHORT,-0.845390524968,SHORT,2008-10-06,5328.94,5947.7,-0.271020079588,5947.7,-73612.0,-0.0147349051585,0.630878856745,0.844024689425,5947.7,-49264.52,0.225877803059,0.471012557915,5947.7,-92682.6
121,121,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,96742,CME,0,96,101018,58574,9275,1861,1928,22356,1143,11199,33163,164,18320,9258,200,93389,77420,7629,23598,-927.0,1496.0,-3241.0,297.0,-4.0,-704.0,283.0,-1173.0,3045.0,-570.0,1695.0,715.0,0.0,2024.0,-175.0,-2951.0,-752.0,100,58.0,9.2,1.8,1.9,22.1,1.1,11.1,32.8,0.2,18.1,9.2,0.2,92.4,76.6,7.6,23.4,72,10.0,6.0,6.0,,10.0,,8.0,27.0,,,6.0,,26.0,57.0,53.7,24.4,76.7,38.2,53.5,23.8,75.6,37.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.49510842613,LONG,0.7265987708,SHORT,-0.84121232087,SHORT,2008-10-13,5580.22,6441.54,0.086284950643,6441.54,-67170.46,0.011476749543,0.734937762911,0.663023566418,6441.54,-42822.98,0.214358909446,0.433611164913,6441.54,-86241.06
122,122,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,96742,CME,0,96,101182,51662,19267,2133,10731,21349,1728,10755,22859,20,15061,11539,200,92290,79095,8892,22087,164.0,-6912.0,9992.0,272.0,8803.0,-1007.0,585.0,-444.0,-10304.0,-144.0,-3259.0,2281.0,0.0,-1099.0,1675.0,1263.0,-1511.0,100,51.1,19.0,2.1,10.6,21.1,1.7,10.6,22.6,0.0,14.9,11.4,0.2,91.2,78.2,8.8,21.8,63,9.0,6.0,6.0,,9.0,,6.0,23.0,,,6.0,,22.0,51.0,53.5,36.5,77.0,48.1,51.9,36.0,74.6,47.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.360088058547,LONG,0.456724329964,SHORT,-0.330985037406,SHORT,2008-10-20,4279.67,-127350.85,-0.269874440836,-127350.85,-194521.31,-0.0146508618766,0.45003292489,0.660222967782,-127350.85,-170173.83,0.22421923917,0.473258517399,-127350.85,-213591.91
