,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
472,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-06-30,30.06.2015,043602,CBT ,0,43,2718708,105771,154759,18166,1124227,846762,304062,400798,683574,100457,356468,169168,23315,2433264,2300263,285444,418445,-175.0,-28551.0,28970.0,-1557.0,7159.0,-44333.0,20789.0,-26356.0,14651.0,-20623.0,20609.0,17339.0,10011.0,-18519.0,25247.0,18344.0,-25422.0,100,3.9,5.7,0.7,41.4,31.1,11.2,14.7,25.1,3.7,13.1,6.2,0.9,89.5,84.6,10.5,15.4,384,15.0,35.0,8.0,47.0,82.0,72.0,56.0,72.0,42.0,31.0,46.0,16.0,235.0,287.0,37.2,18.4,47.5,27.4,34.8,17.2,42.9,23.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-282776,-0.260773977934,LONG,-48988,-0.188032088435,LONG,277465,0.140774504576,LONG
473,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-07-07,07.07.2015,043602,CBT ,0,43,2725079,126076,151104,11930,1102669,793889,318285,390380,735922,98460,344484,167000,27934,2420218,2304524,304861,420555,6371.0,20305.0,-3655.0,-6236.0,-21558.0,-52873.0,14223.0,-10418.0,52348.0,-1997.0,-11984.0,-2168.0,4619.0,-13046.0,4261.0,19417.0,2110.0,100,4.6,5.5,0.4,40.5,29.1,11.7,14.3,27.0,3.6,12.6,6.1,1.0,88.8,84.6,11.2,15.4,385,17.0,38.0,8.0,45.0,85.0,75.0,47.0,72.0,39.0,30.0,51.0,19.0,228.0,298.0,36.4,18.8,46.0,27.6,34.0,16.4,41.4,23.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-345542,-0.306793382237,LONG,-25028,-0.0902951150877,LONG,308780,0.162810733972,LONG
474,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-07-14,14.07.2015,043602,CBT ,0,43,2696755,90164,144526,15719,1094692,773350,321643,371553,706718,111129,370912,162526,25590,2401402,2261201,295353,435554,-28324.0,-35912.0,-6578.0,3789.0,-7977.0,-20539.0,3358.0,-18827.0,-29204.0,12669.0,26428.0,-4474.0,-2344.0,-18816.0,-43323.0,-9508.0,14999.0,100,3.3,5.4,0.6,40.6,28.7,11.9,13.8,26.2,4.1,13.8,6.0,0.9,89.0,83.8,11.0,16.2,379,20.0,31.0,11.0,45.0,80.0,71.0,53.0,72.0,48.0,32.0,45.0,21.0,249.0,281.0,36.9,18.6,47.4,27.3,34.5,16.2,42.2,22.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-335165,-0.310835587714,LONG,-54362,-0.231633218288,LONG,321342,0.172020757563,LONG
475,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-07-21,21.07.2015,043602,CBT ,0,43,2732943,90047,145057,30173,1098675,778190,315380,405619,717624,113402,372457,169087,28965,2454718,2297878,278225,435065,36188.0,-117.0,531.0,14454.0,3983.0,4840.0,-6263.0,34066.0,10906.0,2273.0,1545.0,6561.0,3375.0,53316.0,36677.0,-17128.0,-489.0,100,3.3,5.3,1.1,40.2,28.5,11.5,14.8,26.3,4.1,13.6,6.2,1.1,89.8,84.1,10.2,15.9,387,21.0,32.0,9.0,43.0,84.0,71.0,55.0,71.0,52.0,33.0,48.0,22.0,253.0,288.0,37.0,18.5,46.6,27.3,34.6,16.2,42.1,22.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-312005,-0.277771595283,LONG,-55010,-0.233981557098,LONG,320485,0.170755488541,LONG
476,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-07-28,28.07.2015,043602,CBT ,0,43,2798316,67315,142951,28657,1133914,796546,325477,485635,747004,103135,336026,177677,25585,2505744,2347032,292572,451284,65373.0,-22732.0,-2106.0,-1516.0,35239.0,18356.0,10097.0,80016.0,29380.0,-10267.0,-36431.0,8590.0,-3380.0,51026.0,49154.0,14347.0,16219.0,100,2.4,5.1,1.0,40.5,28.5,11.6,17.4,26.7,3.7,12.0,6.3,0.9,89.5,83.9,10.5,16.1,378,16.0,32.0,10.0,43.0,86.0,69.0,56.0,68.0,51.0,32.0,45.0,16.0,246.0,278.0,37.4,19.4,47.1,28.2,34.7,17.3,41.8,23.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-261369,-0.212040183703,LONG,-75636,-0.359715788573,LONG,337368,0.174760419796,LONG
477,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-08-04,04.08.2015,043602,CBT ,0,43,2923638,93406,177659,28108,1245975,709337,337745,448096,869397,126104,313193,184988,27820,2620447,2461158,303191,462480,125322.0,26091.0,34708.0,-549.0,112061.0,-87209.0,12268.0,-37539.0,122393.0,22969.0,-22833.0,7311.0,2235.0,114703.0,114126.0,10619.0,11196.0,100,3.2,6.1,1.0,42.6,24.3,11.6,15.3,29.7,4.3,10.7,6.3,1.0,89.6,84.2,10.4,15.8,385,18.0,37.0,12.0,47.0,79.0,73.0,52.0,72.0,54.0,28.0,52.0,20.0,249.0,295.0,37.1,20.4,48.4,28.5,34.9,18.5,43.6,23.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-421301,-0.319774754021,LONG,-84253,-0.310822127534,LONG,536638,0.274451340758,LONG
478,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-08-11,11.08.2015,043602,CBT ,0,43,2977165,77511,192032,26512,1278542,774158,310194,478375,846066,140946,322263,185722,30066,2664409,2505696,312756,471469,53527.0,-15895.0,14373.0,-1596.0,32567.0,64821.0,-27551.0,30279.0,-23331.0,14842.0,9070.0,734.0,2246.0,43962.0,44538.0,9565.0,8989.0,100,2.6,6.5,0.9,42.9,26.0,10.4,16.1,28.4,4.7,10.8,6.2,1.0,89.5,84.2,10.5,15.8,392,17.0,38.0,13.0,46.0,85.0,73.0,54.0,68.0,51.0,30.0,54.0,20.0,253.0,296.0,37.6,21.2,47.5,29.2,35.6,19.3,43.9,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-367691,-0.277619765622,LONG,-114521,-0.424870985334,LONG,504384,0.245717347883,LONG
479,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-08-18,18.08.2015,043602,CBT ,0,43,2955775,87244,171698,47975,1235017,743294,328635,444584,870928,145368,323488,174535,29079,2641390,2511512,314385,444263,-21390.0,9733.0,-20334.0,21463.0,-43525.0,-30864.0,18441.0,-33791.0,24862.0,4422.0,1225.0,-11187.0,-987.0,-23019.0,5816.0,1629.0,-27206.0,100,3.0,5.8,1.6,41.8,25.1,11.1,15.0,29.5,4.9,10.9,5.9,1.0,89.4,85.0,10.6,15.0,379,24.0,27.0,19.0,47.0,84.0,73.0,51.0,68.0,53.0,33.0,45.0,22.0,262.0,284.0,37.3,21.4,45.9,29.6,35.4,19.2,42.1,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-426344,-0.324089784054,LONG,-84454,-0.326150257587,LONG,491723,0.248556976128,LONG
480,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-08-25,25.08.2015,043602,CBT ,0,43,3025581,68449,153682,76390,1192411,759036,326190,385970,776728,203585,292262,157504,48048,2593305,2501163,432276,524418,69806.0,-18795.0,-18016.0,28415.0,-42606.0,15742.0,-2445.0,-58614.0,-94200.0,58217.0,-31226.0,-17031.0,18969.0,-48085.0,-10349.0,117891.0,80155.0,100,2.3,5.1,2.5,39.4,25.1,10.8,12.8,25.7,6.7,9.7,5.2,1.6,85.7,82.7,14.3,17.3,352,14.0,28.0,20.0,48.0,78.0,74.0,61.0,54.0,56.0,31.0,37.0,24.0,261.0,265.0,33.9,20.6,42.3,29.7,32.0,17.3,37.9,23.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-390758,-0.336078672192,LONG,-85233,-0.383706011318,LONG,433375,0.222078795888,LONG
481,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-09-01,01.09.2015,043602,CBT ,0,43,2804430,64173,182172,33325,1168462,674496,329852,395489,758920,132946,316242,226386,24659,2465148,2362756,339282,441674,-221151.0,-4276.0,28490.0,-43065.0,-23949.0,-84540.0,3662.0,9519.0,-17808.0,-70639.0,23980.0,68882.0,-23389.0,-128157.0,-138407.0,-92994.0,-82744.0,100,2.3,6.5,1.2,41.7,24.1,11.8,14.1,27.1,4.7,11.3,8.1,0.9,87.9,84.3,12.1,15.7,365,18.0,30.0,18.0,54.0,76.0,70.0,64.0,52.0,47.0,28.0,43.0,15.0,257.0,258.0,34.8,20.7,44.1,29.3,32.4,18.3,39.3,23.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-363431,-0.314819964155,LONG,-117999,-0.478998964866,LONG,493966,0.268028897023,LONG
482,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-09-08,08.09.2015,043602,CBT ,0,43,2776552,73513,183439,27422,1167918,663177,316357,368535,765094,129363,330151,224266,24269,2437528,2333387,339024,443165,-27878.0,9340.0,1267.0,-5903.0,-544.0,-11319.0,-13495.0,-26954.0,6174.0,-3583.0,13909.0,-2120.0,-390.0,-27620.0,-29369.0,-258.0,1491.0,100,2.6,6.6,1.0,42.1,23.9,11.4,13.3,27.6,4.7,11.9,8.1,0.9,87.8,84.0,12.2,16.0,364,19.0,34.0,24.0,56.0,75.0,71.0,62.0,47.0,44.0,29.0,42.0,17.0,261.0,259.0,34.4,21.2,43.5,29.4,32.3,18.9,39.0,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-396559,-0.349813739768,LONG,-109926,-0.427807528254,LONG,504741,0.275649816094,LONG
483,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-09-15,15.09.2015,043602,CBT ,0,43,2731653,79029,194050,18534,1204915,637987,319501,359622,775051,121810,273199,210824,26173,2402783,2303930,328870,427723,-44899.0,5516.0,10611.0,-8888.0,36997.0,-25190.0,3144.0,-8913.0,9957.0,-7553.0,-56952.0,-13442.0,1904.0,-34745.0,-29457.0,-10154.0,-15442.0,100,2.9,7.1,0.7,44.1,23.4,11.7,13.2,28.4,4.5,10.0,7.7,1.0,88.0,84.3,12.0,15.7,368,21.0,30.0,16.0,57.0,73.0,71.0,67.0,51.0,45.0,31.0,38.0,15.0,267.0,248.0,34.7,21.8,43.5,30.0,32.3,20.0,39.4,26.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-415429,-0.366122221997,LONG,-115021,-0.421200458475,LONG,566928,0.307627860841,LONG
484,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-09-22,22.09.2015,043602,CBT ,0,43,2644568,94940,208255,16882,1114335,663957,295700,412294,738631,79377,271588,197498,26433,2311549,2226733,333019,417835,-87085.0,15911.0,14205.0,-1652.0,-90580.0,25970.0,-23801.0,52672.0,-36420.0,-42433.0,-1611.0,-13326.0,260.0,-91234.0,-77197.0,4149.0,-9888.0,100,3.6,7.9,0.6,42.1,25.1,11.2,15.6,27.9,3.0,10.3,7.5,1.0,87.4,84.2,12.6,15.8,373,26.0,34.0,9.0,55.0,76.0,71.0,60.0,58.0,34.0,31.0,33.0,14.0,253.0,248.0,33.0,20.7,42.1,29.0,30.5,19.0,38.2,25.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-326337,-0.283543236962,LONG,-113315,-0.373736374281,LONG,450378,0.253264368281,LONG
485,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-09-29,29.09.2015,043602,CBT ,0,43,2753639,111794,245088,15072,1187726,645555,319580,454399,816000,53568,234906,211778,26885,2403930,2333526,349709,420113,109071.0,16854.0,36833.0,-1810.0,73391.0,-18402.0,23880.0,42105.0,77369.0,-25809.0,-36682.0,14280.0,452.0,92381.0,106793.0,16690.0,2278.0,100,4.1,8.9,0.5,43.1,23.4,11.6,16.5,29.6,1.9,8.5,7.7,1.0,87.3,84.7,12.7,15.3,367,18.0,35.0,10.0,60.0,72.0,72.0,55.0,60.0,38.0,29.0,38.0,16.0,241.0,262.0,33.0,21.7,42.0,30.1,30.4,20.2,38.2,25.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-361601,-0.284635771911,LONG,-133294,-0.373496001479,LONG,542171,0.295738078342,LONG
486,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-10-06,06.10.2015,043602,CBT ,0,43,2769936,109520,239932,18130,1195259,649711,325993,443507,828186,69263,237221,202172,27290,2426183,2360677,343753,409259,16297.0,-2274.0,-5156.0,3058.0,7533.0,4156.0,6413.0,-10892.0,12186.0,15695.0,2315.0,-9606.0,405.0,22253.0,27151.0,-5956.0,-10854.0,100,4.0,8.7,0.7,43.2,23.5,11.8,16.0,29.9,2.5,8.6,7.3,1.0,87.6,85.2,12.4,14.8,377,22.0,33.0,15.0,63.0,71.0,70.0,57.0,63.0,46.0,27.0,41.0,17.0,260.0,265.0,33.9,20.8,42.5,28.6,30.7,18.9,38.4,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-384679,-0.302493604982,LONG,-130412,-0.373190023236,LONG,545548,0.295694780945,LONG
487,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-10-13,13.10.2015,043602,CBT ,0,43,2794144,116741,220337,14416,1201296,700716,309245,459754,843020,76980,249744,194522,28080,2456256,2387316,337888,406828,24208.0,7221.0,-19595.0,-3714.0,6037.0,51005.0,-16748.0,16247.0,14834.0,7717.0,12523.0,-7650.0,790.0,30073.0,26639.0,-5865.0,-2431.0,100,4.2,7.9,0.5,43.0,25.1,11.1,16.5,30.2,2.8,8.9,7.0,1.0,87.9,85.4,12.1,14.6,376,22.0,32.0,13.0,59.0,72.0,68.0,56.0,64.0,50.0,29.0,42.0,18.0,258.0,267.0,33.9,21.1,42.6,29.6,30.6,19.0,38.5,25.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-383266,-0.294192239022,LONG,-103596,-0.307335394182,LONG,500580,0.263184459404,LONG
488,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-10-20,20.10.2015,043602,CBT ,0,43,2775372,108504,213461,25078,1179571,753546,303769,428720,759180,80758,277429,204104,29843,2433672,2369739,341700,405633,-18772.0,-8237.0,-6876.0,10662.0,-21725.0,52830.0,-5476.0,-31034.0,-83840.0,3778.0,27685.0,9582.0,1763.0,-22584.0,-17577.0,3812.0,-1195.0,100,3.9,7.7,0.9,42.5,27.2,10.9,15.4,27.4,2.9,10.0,7.4,1.1,87.7,85.4,12.3,14.6,376,19.0,32.0,12.0,58.0,73.0,68.0,52.0,69.0,50.0,26.0,47.0,15.0,248.0,273.0,33.8,17.8,43.1,26.9,31.6,15.7,39.2,23.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-330460,-0.278188399697,LONG,-104957,-0.32598884972,LONG,426025,0.220382418653,LONG
489,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-10-27,27.10.2015,043602,CBT ,0,43,2756760,122562,203481,24059,1090116,846824,301434,469953,669497,71610,288923,198940,30973,2399630,2346818,357130,409942,-18612.0,14058.0,-9980.0,-1019.0,-89455.0,93278.0,-2335.0,41233.0,-89683.0,-9148.0,11494.0,-5164.0,1130.0,-34042.0,-22921.0,15430.0,4309.0,100,4.4,7.4,0.9,39.5,30.7,10.9,17.0,24.3,2.6,10.5,7.2,1.1,87.0,85.1,13.0,14.9,353,17.0,24.0,16.0,51.0,77.0,69.0,57.0,62.0,47.0,25.0,40.0,14.0,245.0,254.0,33.5,17.4,42.3,26.6,31.3,15.0,38.3,22.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-199544,-0.175123085699,LONG,-80919,-0.248185055345,LONG,243292,0.125606368809,LONG
490,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-11-03,03.11.2015,043602,CBT ,0,43,2697923,150896,173055,17719,1032053,823029,326861,392619,643904,66990,337621,191545,29780,2354539,2272883,343384,425040,-58837.0,28334.0,-30426.0,-6340.0,-58063.0,-23795.0,25427.0,-77334.0,-25593.0,-4620.0,48698.0,-7395.0,-1193.0,-45091.0,-73935.0,-13746.0,15098.0,100,5.6,6.4,0.7,38.3,30.5,12.1,14.6,23.9,2.5,12.5,7.1,1.1,87.3,84.2,12.7,15.8,362,23.0,26.0,16.0,51.0,78.0,67.0,44.0,74.0,54.0,26.0,40.0,17.0,248.0,268.0,31.4,14.8,40.8,23.2,28.7,11.1,36.5,17.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-251285,-0.242430703419,LONG,-22159,-0.068402320104,LONG,209024,0.112676420773,LONG
491,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-11-10,10.11.2015,043602,CBT ,0,43,2606894,115983,186820,24178,892130,790163,343957,378531,543090,118229,393422,130524,21044,2287474,2158005,319420,448889,-91029.0,-34913.0,13765.0,6459.0,-139923.0,-32866.0,17096.0,-14088.0,-100814.0,51239.0,55801.0,-61021.0,-8736.0,-67065.0,-114878.0,-23964.0,23849.0,100,4.4,7.2,0.9,34.2,30.3,13.2,14.5,20.8,4.5,15.1,5.0,0.8,87.7,82.8,12.3,17.2,353,18.0,32.0,15.0,49.0,76.0,64.0,48.0,66.0,56.0,31.0,33.0,16.0,246.0,258.0,29.6,14.5,39.3,23.7,26.0,11.6,34.2,17.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-164559,-0.178553874098,LONG,-70837,-0.233937576576,LONG,101967,0.0606119148091,LONG
492,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-11-17,17.11.2015,043602,CBT ,0,43,2654590,123524,145518,29123,957079,815950,335109,343696,591471,125024,416551,130368,23485,2353591,2196048,300999,458542,47696.0,7541.0,-41302.0,4945.0,64949.0,25787.0,-8848.0,-34835.0,48381.0,6795.0,23129.0,-156.0,2441.0,66117.0,38043.0,-18421.0,9653.0,100,4.7,5.5,1.1,36.1,30.7,12.6,12.9,22.3,4.7,15.7,4.9,0.9,88.7,82.7,11.3,17.3,350,23.0,23.0,16.0,48.0,78.0,68.0,44.0,70.0,54.0,29.0,35.0,18.0,250.0,256.0,31.8,14.8,41.1,23.5,28.2,11.7,36.0,17.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-247775,-0.264952676902,LONG,-21994,-0.0817493179504,LONG,141129,0.0795976828354,LONG
493,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-11-24,24.11.2015,043602,CBT ,0,43,2762356,90871,124178,41194,995270,784957,413986,366451,634003,155089,384712,113423,15344,2462917,2282174,299439,480182,107766.0,-32653.0,-21340.0,12071.0,38191.0,-30993.0,78877.0,22755.0,42532.0,30065.0,-31839.0,-16945.0,-8141.0,109326.0,86126.0,-1560.0,21640.0,100,3.3,4.5,1.5,36.0,28.4,15.0,13.3,23.0,5.6,13.9,4.1,0.6,89.2,82.6,10.8,17.4,330,18.0,22.0,21.0,52.0,73.0,74.0,43.0,68.0,52.0,22.0,31.0,15.0,238.0,254.0,32.5,18.9,42.8,28.0,28.5,15.4,35.9,20.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-267552,-0.267430586514,LONG,-33307,-0.154880980614,LONG,210313,0.118138304834,LONG
494,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-12-01,01.12.2015,043602,CBT ,0,43,2780808,72678,155150,23283,1066464,781739,344876,405788,686121,178027,372009,138462,19714,2482839,2327372,297969,453436,18452.0,-18193.0,30972.0,-17911.0,71194.0,-3218.0,-69110.0,39337.0,52118.0,22938.0,-12703.0,25039.0,4370.0,19922.0,45198.0,-1470.0,-26746.0,100,2.6,5.6,0.8,38.4,28.1,12.4,14.6,24.7,6.4,13.4,5.0,0.7,89.3,83.7,10.7,16.3,344,15.0,27.0,17.0,53.0,75.0,66.0,48.0,67.0,43.0,22.0,37.0,14.0,235.0,249.0,34.2,20.0,43.3,28.5,30.3,16.5,37.9,21.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-280333,-0.256736596182,LONG,-82472,-0.361992380217,LONG,284725,0.154055046983,LONG
495,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-12-08,08.12.2015,043602,CBT ,0,43,2686036,68053,147954,29966,1025306,783292,376748,406246,628267,125891,361014,136388,14156,2407380,2242662,278656,443374,-94772.0,-4625.0,-7196.0,6683.0,-41158.0,1553.0,31872.0,458.0,-57854.0,-52136.0,-10995.0,-2074.0,-5558.0,-75459.0,-84710.0,-19313.0,-10062.0,100,2.5,5.5,1.1,38.2,29.2,14.0,15.1,23.4,4.7,13.4,5.1,0.5,89.6,83.5,10.4,16.5,352,12.0,33.0,19.0,52.0,79.0,69.0,49.0,68.0,45.0,21.0,38.0,12.0,233.0,264.0,34.4,18.5,43.9,28.2,30.2,14.2,38.5,20.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-222021,-0.214614026117,LONG,-79901,-0.369900049535,LONG,242014,0.133813041925,LONG
496,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-12-15,15.12.2015,043602,CBT ,0,43,2595602,76163,153577,21565,1025809,804276,361608,365245,592908,92082,335213,121116,21441,2299126,2168573,296476,427029,-90434.0,8110.0,5623.0,-8401.0,503.0,20984.0,-15140.0,-41001.0,-35359.0,-33809.0,-25801.0,-15272.0,7285.0,-108254.0,-74089.0,17820.0,-16345.0,100,2.9,5.9,0.8,39.5,31.0,13.9,14.1,22.8,3.5,12.9,4.7,0.8,88.6,83.5,11.4,16.5,343,14.0,32.0,13.0,54.0,80.0,67.0,48.0,62.0,40.0,17.0,36.0,12.0,224.0,251.0,34.4,17.9,44.7,27.4,30.0,13.6,38.6,19.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-227663,-0.237606102574,LONG,-77414,-0.336963523984,LONG,221533,0.121050661581,LONG
497,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-12-22,22.12.2015,043602,CBT ,0,43,2496673,80517,143027,22294,960379,782171,351634,357059,552333,66272,344466,132999,22947,2205568,2073677,291105,422996,-98929.0,4354.0,-10550.0,729.0,-65430.0,-22105.0,-9974.0,-8186.0,-40575.0,-25810.0,9253.0,11883.0,1506.0,-93558.0,-94896.0,-5371.0,-4033.0,100,3.2,5.7,0.9,38.5,31.3,14.1,14.3,22.1,2.7,13.8,5.3,0.9,88.3,83.1,11.7,16.9,348,15.0,33.0,9.0,53.0,78.0,64.0,52.0,59.0,37.0,23.0,35.0,14.0,228.0,244.0,34.6,17.8,43.8,26.7,29.9,14.1,37.5,19.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-195274,-0.214730281331,LONG,-62510,-0.279631750349,LONG,178208,0.102268514533,LONG
498,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2015-12-29,29.12.2015,043602,CBT ,0,43,2487067,64468,150769,21448,967964,752616,351996,360416,559711,72225,343181,122903,21189,2202887,2052857,284180,434210,-9606.0,-16049.0,7742.0,-846.0,7585.0,-29555.0,362.0,3357.0,7378.0,5953.0,-1285.0,-10096.0,-1758.0,-2681.0,-20820.0,-6925.0,11214.0,100,2.6,6.1,0.9,38.9,30.3,14.2,14.5,22.5,2.9,13.8,4.9,0.9,88.6,82.5,11.4,17.5,332,11.0,30.0,8.0,53.0,76.0,63.0,51.0,60.0,38.0,20.0,31.0,13.0,216.0,238.0,34.4,17.9,43.5,26.6,29.6,14.0,37.2,19.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-199295,-0.216595100459,LONG,-86301,-0.400958013724,LONG,215348,0.125160120425,LONG
