,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
667,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-09,09.09.2014,020604,CBT,0,20,513078,26882,71731,2856,240875,44173,84940,25037,180592,20178,9521,14138,92,410381,418700,102697,94378,-30300.0,-3960.0,5576.0,-9843.0,1319.0,-1924.0,3340.0,1516.0,-1024.0,-20908.0,1183.0,-637.0,0.0,-27353.0,-25420.0,-2947.0,-4880.0,100,5.2,14.0,0.6,46.9,8.6,16.6,4.9,35.2,3.9,1.9,2.8,0.0,80.0,81.6,20.0,18.4,83,9.0,7.0,4.0,36.0,11.0,24.0,6.0,12.0,8.0,4.0,5.0,4.0,61.0,60.0,25.7,41.0,40.6,53.5,21.9,36.0,32.0,45.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-155555,-0.75648376445,LONG,-44849,-0.454798048939,LONG,196702,0.690066234459,LONG
668,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-16,16.09.2014,020604,CBT,0,20,509152,25698,73144,1357,244101,39058,86068,24220,187638,14513,9807,14375,92,405856,416245,103296,92907,-3926.0,-1184.0,1413.0,-1499.0,3226.0,-5115.0,1128.0,-817.0,7046.0,-5665.0,286.0,237.0,0.0,-4525.0,-2455.0,599.0,-1471.0,100,5.0,14.4,0.3,47.9,7.7,16.9,4.8,36.9,2.9,1.9,2.8,0.0,79.7,81.8,20.3,18.2,83,9.0,7.0,4.0,37.0,10.0,26.0,6.0,12.0,8.0,4.0,5.0,4.0,62.0,61.0,25.8,41.6,40.9,53.3,22.0,38.1,32.5,46.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-163418,-0.771356285814,LONG,-47446,-0.480018615568,LONG,205043,0.724126727386,LONG
669,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-16,16.09.2014,020601,CBT,0,20,840414,17355,88784,12353,343289,143294,141725,126451,195528,18949,25453,69676,1098,686673,671407,153741,169007,-13342.0,7696.0,2680.0,3125.0,-9852.0,-11616.0,8149.0,3777.0,-3205.0,-13782.0,6369.0,9655.0,8.0,5490.0,-4986.0,-18832.0,-8356.0,100,2.1,10.6,1.5,40.8,17.1,16.9,15.0,23.3,2.3,3.0,8.3,0.1,81.7,79.9,18.3,20.1,179,10.0,15.0,6.0,36.0,35.0,41.0,29.0,29.0,16.0,8.0,17.0,5.0,120.0,127.0,27.1,19.3,37.8,30.9,25.9,18.6,33.3,26.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-69077,-0.214538836384,LONG,-71429,-0.672976003166,LONG,199995,0.411019291673,LONG
670,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-23,23.09.2014,020601,CBT,0,20,856264,14808,82713,13223,352581,177340,137525,137186,186492,21893,22051,72062,637,699904,691885,156360,164379,15850.0,-2547.0,-6071.0,870.0,9292.0,34046.0,-4200.0,10735.0,-9036.0,2944.0,-3402.0,2386.0,-461.0,13231.0,20478.0,2619.0,-4628.0,100,1.7,9.7,1.5,41.2,20.7,16.1,16.0,21.8,2.6,2.6,8.4,0.1,81.7,80.8,18.3,19.2,184,10.0,16.0,4.0,34.0,38.0,39.0,34.0,29.0,15.0,8.0,15.0,5.0,121.0,123.0,26.9,22.5,37.4,33.1,26.0,19.8,33.6,27.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-49306,-0.152330402437,LONG,-67905,-0.696311563663,LONG,175241,0.330692688155,LONG
671,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-23,23.09.2014,020604,CBT,0,20,506049,28871,64480,1821,244516,36009,86836,24714,200048,7786,7074,12766,60,401678,409806,104371,96243,-3103.0,3173.0,-8664.0,464.0,415.0,-3049.0,768.0,494.0,12410.0,-6727.0,-2733.0,-1609.0,-32.0,-4178.0,-6439.0,1075.0,3336.0,100,5.7,12.7,0.4,48.3,7.1,17.2,4.9,39.5,1.5,1.4,2.5,0.0,79.4,81.0,20.6,19.0,78,10.0,5.0,4.0,36.0,10.0,23.0,6.0,12.0,9.0,8.0,4.0,5.0,59.0,55.0,25.5,42.7,40.8,55.4,22.2,40.9,32.4,49.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-175334,-0.780087381319,LONG,-35609,-0.381452796435,LONG,208507,0.743274217984,LONG
672,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-30,30.09.2014,020601,CBT,0,20,869246,6838,67537,7418,383704,193676,136911,132357,209503,18864,21766,63605,3317,711175,700831,158071,168415,12982.0,-7970.0,-15176.0,-5805.0,31123.0,16336.0,-614.0,-4829.0,23011.0,-3029.0,-285.0,-8457.0,2680.0,11271.0,8946.0,1711.0,4036.0,100,0.8,7.8,0.9,44.1,22.3,15.8,15.2,24.1,2.2,2.5,7.3,0.4,81.8,80.6,18.2,19.4,180,5.0,16.0,4.0,33.0,40.0,43.0,34.0,30.0,17.0,9.0,13.0,4.0,117.0,129.0,30.5,22.9,40.3,34.4,29.4,20.1,36.8,29.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-77146,-0.225665477096,LONG,-60699,-0.816121008403,LONG,190028,0.329121202674,LONG
673,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-09-30,30.09.2014,020604,CBT,0,20,514574,28101,64548,843,252107,37028,86050,25802,208752,8342,5410,13024,60,406715,418647,107859,95927,8525.0,-770.0,68.0,-978.0,7591.0,1019.0,-786.0,1088.0,8704.0,556.0,-1664.0,258.0,0.0,5037.0,8841.0,3488.0,-316.0,100,5.5,12.5,0.2,49.0,7.2,16.7,5.0,40.6,1.6,1.1,2.5,0.0,79.0,81.4,21.0,18.6,82,5.0,7.0,4.0,37.0,10.0,23.0,7.0,13.0,10.0,9.0,4.0,4.0,61.0,58.0,25.5,42.2,40.3,54.9,22.3,40.8,32.3,49.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-182950,-0.77999096157,LONG,-36447,-0.393387948062,LONG,215079,0.743870510315,LONG
674,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-07,07.10.2014,020601,CBT,0,20,898894,11920,88402,3451,392751,187159,131342,148176,203044,15612,21589,91372,928,725769,721310,173125,177584,29648.0,5082.0,20865.0,-3967.0,9047.0,-6517.0,-5569.0,15819.0,-6459.0,-3252.0,-177.0,27767.0,-2389.0,14594.0,20479.0,15054.0,9169.0,100,1.3,9.8,0.4,43.7,20.8,14.6,16.5,22.6,1.7,2.4,10.2,0.1,80.7,80.2,19.3,19.8,184,6.0,21.0,4.0,33.0,40.0,37.0,30.0,32.0,18.0,8.0,14.0,4.0,108.0,137.0,32.7,19.6,42.4,32.0,31.5,18.2,38.9,26.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-54868,-0.156221171915,LONG,-76482,-0.762365184107,LONG,205592,0.354523977859,LONG
675,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-07,07.10.2014,020604,CBT,0,20,517065,29689,65198,262,249034,38493,84074,26584,210652,9086,5410,15165,60,404199,422990,112866,94075,2491.0,1588.0,650.0,-581.0,-3073.0,1465.0,-1976.0,782.0,1900.0,744.0,0.0,2141.0,0.0,-2516.0,4343.0,5007.0,-1852.0,100,5.7,12.6,0.1,48.2,7.4,16.3,5.1,40.7,1.8,1.0,2.9,0.0,78.2,81.8,21.8,18.2,84,6.0,7.0,4.0,37.0,10.0,23.0,7.0,13.0,10.0,8.0,5.0,4.0,60.0,59.0,25.5,42.8,39.9,54.9,22.3,41.2,32.1,49.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-184068,-0.775885616011,LONG,-35509,-0.37422407706,LONG,210541,0.732247754124,LONG
676,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-14,14.10.2014,020601,CBT,0,20,901517,13007,93900,1206,406864,165085,134457,124463,201864,16324,21263,102979,9,717593,715824,183924,185693,2623.0,1087.0,5498.0,-2245.0,14113.0,-22074.0,3115.0,-23713.0,-1180.0,712.0,-326.0,11607.0,-919.0,-8176.0,-5486.0,10799.0,8109.0,100,1.4,10.4,0.1,45.1,18.3,14.9,13.8,22.4,1.8,2.4,11.4,0.0,79.6,79.4,20.4,20.6,176,6.0,19.0,4.0,32.0,34.0,35.0,29.0,33.0,21.0,7.0,16.0,4.0,107.0,132.0,32.5,20.9,41.7,31.6,31.2,18.8,37.6,27.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-77401,-0.237188464332,LONG,-80893,-0.756667009644,LONG,241779,0.422728250246,LONG
677,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-14,14.10.2014,020604,CBT,0,20,515126,25322,62471,356,251194,41040,86754,25554,210479,7747,5560,12859,60,402547,421766,112579,93360,-1939.0,-4367.0,-2727.0,94.0,2160.0,2547.0,2680.0,-1030.0,-173.0,-1339.0,150.0,-2306.0,0.0,-1652.0,-1224.0,-287.0,-715.0,100,4.9,12.1,0.1,48.8,8.0,16.8,5.0,40.9,1.5,1.1,2.5,0.0,78.1,81.9,21.9,18.1,83,6.0,6.0,4.0,38.0,12.0,24.0,7.0,13.0,9.0,7.0,4.0,4.0,59.0,60.0,25.7,42.9,40.2,54.8,22.8,41.2,31.9,49.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-184925,-0.783470955333,LONG,-37149,-0.423143075188,LONG,210154,0.719129190991,LONG
678,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-21,21.10.2014,020601,CBT,0,20,868104,14348,92569,2521,415406,160730,130624,97155,213590,13207,19944,81255,380,693585,694876,174519,173228,-33413.0,1341.0,-1331.0,1315.0,8542.0,-4355.0,-3833.0,-27308.0,11726.0,-3117.0,-1319.0,-21724.0,371.0,-24008.0,-20948.0,-9405.0,-12465.0,100,1.7,10.7,0.3,47.9,18.5,15.0,11.2,24.6,1.5,2.3,9.4,0.0,79.9,80.0,20.1,20.0,177,5.0,18.0,4.0,32.0,36.0,34.0,29.0,35.0,26.0,10.0,12.0,4.0,109.0,135.0,35.0,19.4,44.2,31.9,33.6,19.4,39.1,28.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-116435,-0.374696294389,LONG,-78221,-0.731604889774,LONG,254676,0.442041462432,LONG
679,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-21,21.10.2014,020604,CBT,0,20,504304,25322,69316,382,253856,40946,81687,20960,201639,7738,5610,7002,60,395615,408770,108689,95534,-10822.0,0.0,6845.0,26.0,2662.0,-94.0,-5067.0,-4594.0,-8840.0,-9.0,50.0,-5857.0,0.0,-6932.0,-12996.0,-3890.0,2174.0,100,5.0,13.7,0.1,50.3,8.1,16.2,4.2,40.0,1.5,1.1,1.4,0.0,78.4,81.1,21.6,18.9,81,5.0,8.0,4.0,40.0,10.0,24.0,6.0,12.0,10.0,10.0,12.0,4.0,59.0,59.0,26.0,43.6,40.5,55.4,23.2,42.2,32.4,49.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-180679,-0.811679297751,LONG,-43994,-0.464866121431,LONG,212910,0.722213553504,LONG
680,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-28,28.10.2014,020601,CBT,0,20,851719,13427,101044,2173,419791,151195,122108,89820,215895,16053,18480,72002,30,681882,680500,169837,171219,-16385.0,-921.0,8475.0,-348.0,4385.0,-9535.0,-8516.0,-7335.0,2305.0,2846.0,-1464.0,-9253.0,-350.0,-11703.0,-14376.0,-4682.0,-2009.0,100,1.6,11.9,0.3,49.3,17.8,14.3,10.5,25.3,1.9,2.2,8.5,0.0,80.1,79.9,19.9,20.1,168,7.0,17.0,5.0,33.0,34.0,34.0,29.0,32.0,24.0,7.0,9.0,4.0,108.0,125.0,35.6,19.1,44.6,31.5,33.1,19.1,40.1,28.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-126075,-0.412393896276,LONG,-87617,-0.765407832551,LONG,268596,0.470407330477,LONG
681,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-10-28,28.10.2014,020604,CBT,0,20,506315,27644,75458,522,256118,42354,78122,18509,201567,7543,5610,7002,60,394128,412628,112187,93687,2011.0,2322.0,6142.0,140.0,2262.0,1408.0,-3565.0,-2451.0,-72.0,-195.0,0.0,0.0,0.0,-1487.0,3858.0,3498.0,-1847.0,100,5.5,14.9,0.1,50.6,8.4,15.4,3.7,39.8,1.5,1.1,1.4,0.0,77.8,81.5,22.2,18.5,82,7.0,9.0,4.0,40.0,10.0,25.0,5.0,12.0,10.0,7.0,9.0,4.0,61.0,61.0,25.7,42.6,40.1,53.9,23.5,41.5,32.6,48.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-183058,-0.831794471001,LONG,-47814,-0.463754340362,LONG,213764,0.716194483905,LONG
682,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-04,04.11.2014,020604,CBT,0,20,513070,25579,77826,346,253993,32372,85176,21738,209412,7807,7117,7002,60,401816,420001,111254,93069,6755.0,-2065.0,2368.0,-176.0,-2125.0,-9982.0,7054.0,3229.0,7845.0,264.0,1507.0,0.0,0.0,7688.0,7373.0,-933.0,-618.0,100,5.0,15.2,0.1,49.5,6.3,16.6,4.2,40.8,1.5,1.4,1.4,0.0,78.3,81.9,21.7,18.1,83,7.0,7.0,4.0,40.0,11.0,25.0,6.0,12.0,11.0,7.0,9.0,4.0,64.0,59.0,25.4,44.6,39.5,55.6,23.1,43.0,32.6,50.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-187674,-0.811914341337,LONG,-52247,-0.505265702819,LONG,221621,0.773910917885,LONG
683,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-04,04.11.2014,020601,CBT,0,20,829116,12349,107137,2563,393352,152689,122091,90530,188739,19398,21567,62509,307,662157,655433,166959,173683,-22603.0,-1078.0,6093.0,390.0,-26439.0,1494.0,-17.0,710.0,-27156.0,3345.0,3087.0,-9493.0,277.0,-19725.0,-25067.0,-2878.0,2464.0,100,1.5,12.9,0.3,47.4,18.4,14.7,10.9,22.8,2.3,2.6,7.5,0.0,79.9,79.1,20.1,20.9,168,7.0,15.0,7.0,32.0,37.0,38.0,27.0,31.0,24.0,10.0,9.0,5.0,115.0,127.0,34.1,18.3,43.4,29.1,31.4,18.3,37.8,27.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-98209,-0.351664524168,LONG,-94788,-0.793297959594,LONG,240663,0.440741629292,LONG
684,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-11,11.11.2014,020604,CBT,0,20,509485,21434,79549,569,257488,33257,80499,23500,206245,8278,7117,7002,60,398945,415459,110540,94026,-3585.0,-4145.0,1723.0,223.0,3495.0,885.0,-4677.0,1762.0,-3167.0,471.0,0.0,0.0,0.0,-2871.0,-4542.0,-714.0,957.0,100,4.2,15.6,0.1,50.5,6.5,15.8,4.6,40.5,1.6,1.4,1.4,0.0,78.3,81.5,21.7,18.5,83,7.0,8.0,7.0,40.0,11.0,26.0,7.0,11.0,10.0,10.0,9.0,5.0,62.0,60.0,25.3,44.4,39.6,54.8,22.8,42.6,32.5,50.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-182745,-0.795425362902,LONG,-58115,-0.575492904746,LONG,224231,0.771229083905,LONG
685,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-11,11.11.2014,020601,CBT,0,20,820316,12090,121089,5577,395354,147383,117402,85018,192872,14536,19228,51445,112,649317,650416,170999,169900,-8800.0,-259.0,13952.0,3014.0,2002.0,-5306.0,-4689.0,-5512.0,4133.0,-4862.0,-2339.0,-11064.0,-195.0,-12840.0,-5017.0,4040.0,-3783.0,100,1.5,14.8,0.7,48.2,18.0,14.3,10.4,23.5,1.8,2.3,6.3,0.0,79.2,79.3,20.8,20.7,167,7.0,16.0,7.0,32.0,35.0,39.0,27.0,31.0,23.0,9.0,10.0,5.0,110.0,129.0,35.0,19.3,43.9,30.8,32.3,19.3,38.3,28.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-107854,-0.388117600489,LONG,-108999,-0.81843984412,LONG,247971,0.456889801138,LONG
686,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-18,18.11.2014,020601,CBT,0,20,819445,12021,131491,5811,383374,148607,115238,95084,196438,15745,23125,39851,208,650606,653389,168839,166056,-871.0,-69.0,10402.0,234.0,-11980.0,1224.0,-2164.0,10066.0,3566.0,1209.0,3897.0,-11594.0,96.0,1289.0,2973.0,-2160.0,-3844.0,100,1.5,16.0,0.7,46.8,18.1,14.1,11.6,24.0,1.9,2.8,4.9,0.0,79.4,79.7,20.6,20.3,170,7.0,15.0,7.0,35.0,34.0,37.0,29.0,30.0,20.0,10.0,10.0,4.0,114.0,124.0,33.3,19.8,42.3,31.3,29.7,19.6,35.7,28.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-101354,-0.347671873821,LONG,-119470,-0.832473939462,LONG,234767,0.441307114352,LONG
687,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-18,18.11.2014,020604,CBT,0,20,528202,21634,84701,1042,259495,32553,83089,32537,220246,9116,7117,7002,60,414090,437809,114112,90393,18717.0,200.0,5152.0,473.0,2007.0,-704.0,2590.0,9037.0,14001.0,838.0,0.0,0.0,0.0,15145.0,22350.0,3572.0,-3633.0,100,4.1,16.0,0.2,49.1,6.2,15.7,6.2,41.7,1.7,1.3,1.3,0.0,78.4,82.9,21.6,17.1,86,7.0,9.0,4.0,40.0,10.0,25.0,9.0,12.0,12.0,10.0,10.0,4.0,67.0,61.0,24.8,44.5,39.4,55.3,22.1,43.6,32.3,50.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-187709,-0.742569713944,LONG,-63067,-0.593097286876,LONG,226942,0.777070892456,LONG
688,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-25,25.11.2014,020601,CBT,0,20,990473,6970,129496,14677,375780,148405,131404,114849,218113,90765,23949,34809,1366,759760,769035,230713,221438,171028.0,-5051.0,-1995.0,8866.0,-7594.0,-202.0,16166.0,19765.0,21675.0,75020.0,824.0,-5042.0,1158.0,109154.0,115646.0,61874.0,55382.0,100,0.7,13.1,1.5,37.9,15.0,13.3,11.6,22.0,9.2,2.4,3.5,0.1,76.7,77.6,23.3,22.4,157,7.0,14.0,5.0,33.0,29.0,33.0,35.0,25.0,27.0,7.0,10.0,4.0,115.0,110.0,26.5,19.3,35.9,30.8,23.1,16.7,28.5,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-103264,-0.310137493167,LONG,-122526,-0.897850013923,LONG,227375,0.433768612227,LONG
689,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-11-25,25.11.2014,020604,CBT,0,20,587752,22688,79783,2396,251794,31829,83132,27599,224400,46996,7057,9004,59,441721,477599,146031,110153,59550.0,1054.0,-4918.0,1354.0,-7701.0,-724.0,43.0,-4938.0,4154.0,37880.0,-60.0,2002.0,-1.0,27631.0,39790.0,31919.0,19760.0,100,3.9,13.6,0.4,42.8,5.4,14.1,4.7,38.2,8.0,1.2,1.5,0.0,75.2,81.3,24.8,18.7,88,7.0,9.0,6.0,36.0,11.0,26.0,10.0,14.0,16.0,7.0,10.0,4.0,70.0,67.0,22.3,43.1,35.1,52.8,19.6,39.1,28.6,45.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-196801,-0.780959448252,LONG,-57095,-0.55718203199,LONG,219965,0.775554168738,LONG
690,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-12-02,02.12.2014,020601,CBT,0,20,880794,7044,121938,5086,376406,150094,112068,122488,224394,57497,22027,37794,826,703442,709697,177352,171097,-109679.0,74.0,-7558.0,-9591.0,626.0,1689.0,-19336.0,7639.0,6281.0,-33268.0,-1922.0,2985.0,-540.0,-56318.0,-59338.0,-53361.0,-50341.0,100,0.8,13.8,0.6,42.7,17.0,12.7,13.9,25.5,6.5,2.5,4.3,0.1,79.9,80.6,20.1,19.4,161,4.0,16.0,5.0,36.0,31.0,35.0,30.0,23.0,22.0,7.0,13.0,4.0,112.0,114.0,27.9,22.5,37.4,34.1,25.9,19.9,33.1,28.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-101906,-0.293777134588,LONG,-114894,-0.890775457041,LONG,226312,0.429842355176,LONG
691,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-12-02,02.12.2014,020604,CBT,0,20,558122,31460,68179,5249,255888,36340,79764,31555,236731,30832,7057,10574,59,441864,467728,116258,90394,-29630.0,8772.0,-11604.0,2853.0,4094.0,4511.0,-3368.0,3956.0,12331.0,-16164.0,0.0,1570.0,0.0,143.0,-9871.0,-29773.0,-19759.0,100,5.6,12.2,0.9,45.8,6.5,14.3,5.7,42.4,5.5,1.3,1.9,0.0,79.2,83.8,20.8,16.2,93,4.0,7.0,6.0,39.0,11.0,27.0,11.0,16.0,16.0,7.0,4.0,4.0,74.0,69.0,23.1,43.9,36.4,54.0,20.1,41.5,29.6,48.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-205176,-0.764765958716,LONG,-36719,-0.368520358494,LONG,219548,0.751290088561,LONG
692,U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-12-09,09.12.2014,020601,CBT,0,20,890464,11719,121741,9054,422651,160897,111629,108469,247952,29502,23958,36605,1099,718081,718479,172383,171985,9670.0,4675.0,-197.0,3968.0,46245.0,10803.0,-439.0,-14019.0,23558.0,-27995.0,1931.0,-1189.0,273.0,14639.0,8782.0,-4969.0,888.0,100,1.3,13.7,1.0,47.5,18.1,12.5,12.2,27.8,3.3,2.7,4.1,0.1,80.6,80.7,19.4,19.3,162,6.0,18.0,4.0,36.0,30.0,38.0,27.0,25.0,19.0,8.0,12.0,4.0,108.0,118.0,33.3,24.9,41.8,36.2,31.4,22.4,37.7,31.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-139483,-0.391343383246,LONG,-110022,-0.824381837255,LONG,261754,0.448556074222,LONG
693,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-12-09,09.12.2014,020604,CBT,0,20,568563,38903,87343,4892,261390,40730,83845,32010,231386,22227,7057,10531,59,450383,481013,118180,87550,10441.0,7443.0,19164.0,-357.0,5502.0,4390.0,4081.0,455.0,-5345.0,-8605.0,0.0,-43.0,0.0,8519.0,13285.0,1922.0,-2844.0,100,6.8,15.4,0.9,46.0,7.2,14.7,5.6,40.7,3.9,1.2,1.9,0.0,79.2,84.6,20.8,15.4,96,6.0,9.0,9.0,41.0,11.0,29.0,10.0,16.0,15.0,8.0,4.0,4.0,79.0,71.0,23.2,43.4,36.4,54.2,19.8,41.4,30.3,48.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-199376,-0.756943917144,LONG,-48440,-0.383695325,LONG,220660,0.730372037601,LONG
694,LONG-TERM U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE,2014-12-16,16.12.2014,020604,CBT,0,20,528628,22842,77790,297,266529,36637,80418,28243,209207,12867,5550,20144,859,417605,438219,111023,90409,-39935.0,-16061.0,-9553.0,-4595.0,5139.0,-4093.0,-3427.0,-3767.0,-22179.0,-9360.0,-1507.0,9613.0,800.0,-32778.0,-42794.0,-7157.0,2859.0,100,4.3,14.7,0.1,50.4,6.9,15.2,5.3,39.6,2.4,1.0,3.8,0.2,79.0,82.9,21.0,17.1,95,6.0,7.0,9.0,41.0,10.0,28.0,9.0,18.0,14.0,8.0,5.0,4.0,73.0,69.0,25.2,41.1,38.1,51.9,20.5,39.7,30.6,47.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-180964,-0.76211412929,LONG,-54948,-0.546029096113,LONG,229892,0.758304031455,LONG
