,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
412,412,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-05-27,27.05.2014,112741,CME,0,112,30649,2425,22419,44,2554,189,0,20150,4379,204,515,775,0,25892,28010,4757,2639,93.0,88.0,508.0,-9.0,10.0,-320.0,0.0,-449.0,95.0,-23.0,-3.0,-400.0,0.0,-386.0,-149.0,479.0,242.0,100,7.9,73.1,0.1,8.3,0.6,0.0,65.7,14.3,0.7,1.7,2.5,0.0,84.5,91.4,15.5,8.6,61,5.0,8.0,,6.0,,0.0,24.0,10.0,,,5.0,0.0,39.0,25.0,41.0,70.0,55.5,79.8,41.0,69.9,54.9,79.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.642953239023,SHORT,-0.804781838673,LONG,0.862194677361,LONG,2014-06-02,737.46,820.21,0.002459995705,737.46,-175594.88,-0.00910429006942,-0.797454871371,-0.797944219521,737.46,-121910.16,0.0866631264782,0.213436967128,737.46,-156185.38
413,413,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-03,03.06.2014,112741,CME,0,112,30066,1535,20571,0,1933,189,0,20593,4923,648,1325,794,0,26034,27125,4032,2941,-583.0,-890.0,-1848.0,-44.0,-621.0,0.0,0.0,443.0,544.0,444.0,810.0,19.0,0.0,142.0,-885.0,-725.0,302.0,100,5.1,68.4,0.0,6.4,0.6,0.0,68.5,16.4,2.2,4.4,2.6,0.0,86.6,90.2,13.4,9.8,66,5.0,7.0,0.0,5.0,,0.0,23.0,13.0,4.0,5.0,6.0,0.0,40.0,30.0,38.5,65.3,52.5,75.2,38.5,65.3,51.0,75.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.61412447092,SHORT,-0.86112367683,LONG,0.821866163996,LONG,2014-06-09,-10894.87,755.61,-0.056341838157,-10894.87,-186489.75,0.0133266057672,-0.872599532588,-0.869208647892,-10894.87,-132805.03,0.0942202038737,0.220646106969,-10894.87,-167080.25
414,414,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-10,10.06.2014,112741,CME,0,112,32946,1282,19549,2561,1876,189,0,19049,4157,3170,1064,604,0,29002,30230,3944,2716,2880.0,-253.0,-1022.0,2561.0,-57.0,0.0,0.0,-1544.0,-766.0,2522.0,-261.0,-190.0,0.0,2968.0,3105.0,-88.0,-225.0,100,3.9,59.3,7.8,5.7,0.6,0.0,57.8,12.6,9.6,3.2,1.8,0.0,88.0,91.8,12.0,8.2,63,5.0,7.0,4.0,5.0,,0.0,24.0,10.0,,4.0,5.0,0.0,41.0,29.0,39.7,61.1,54.3,75.1,34.3,56.9,42.9,66.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.641730586917,SHORT,-0.876914214392,LONG,0.816949152542,LONG,2014-06-16,620.68,672.41,-0.015790537562,620.68,-185869.07,-0.000275993573871,-0.876672191704,-0.87589476596,620.68,-132184.35,0.0816963139436,0.230918200863,620.68,-166459.57
415,415,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-17,17.06.2014,112741,CME,0,112,28467,1628,3984,0,2039,829,0,20155,16968,345,516,3813,0,24683,25939,3784,2528,-4479.0,346.0,-15565.0,-2561.0,163.0,640.0,0.0,1106.0,12811.0,-2825.0,-548.0,3209.0,0.0,-4319.0,-4291.0,-160.0,-188.0,100,5.7,14.0,0.0,7.2,2.9,0.0,70.8,59.6,1.2,1.8,13.4,0.0,86.7,91.1,13.3,8.9,66,4.0,7.0,0.0,6.0,,0.0,26.0,11.0,,,8.0,0.0,38.0,29.0,42.4,66.6,54.7,75.8,42.4,66.6,54.2,75.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0858497427471,SHORT,-0.419814682823,LONG,0.42189679219,LONG,2014-06-23,469.65,529.54,0.457099531569,469.65,-185399.42,-0.0137528193021,-0.41404104735,-0.437184705702,469.65,-131714.7,0.0942440779601,0.625935667968,469.65,-165989.92
416,416,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-24,24.06.2014,112741,CME,0,112,31415,1580,6040,0,1996,509,0,23543,17601,345,475,4174,0,27939,28669,3476,2746,2948.0,-48.0,2056.0,0.0,-43.0,-320.0,0.0,3388.0,633.0,0.0,-41.0,361.0,0.0,3256.0,2730.0,-308.0,218.0,100,5.0,19.2,0.0,6.4,1.6,0.0,74.9,56.0,1.1,1.5,13.3,0.0,88.9,91.3,11.1,8.7,76,,10.0,0.0,6.0,,0.0,29.0,14.0,,,9.0,0.0,41.0,36.0,41.9,62.7,56.7,71.9,41.9,62.7,56.7,71.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.144419599456,SHORT,-0.58530183727,LONG,0.593612774451,LONG,2014-06-30,643.08,742.54,-0.165487154447,643.08,-184756.34,-0.0045574876037,-0.582634331402,-0.574493348973,643.08,-131071.62,0.0834036965223,0.599322158729,643.08,-165346.84
417,417,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-01,01.07.2014,112741,CME,0,112,33455,1625,9156,0,2048,509,0,25260,16330,200,520,4342,0,29653,30537,3802,2918,2040.0,45.0,3116.0,0.0,52.0,0.0,0.0,1717.0,-1271.0,-145.0,45.0,168.0,0.0,1714.0,1868.0,326.0,172.0,100,4.9,27.4,0.0,6.1,1.5,0.0,75.5,48.8,0.6,1.6,13.0,0.0,88.6,91.3,11.4,8.7,75,,12.0,0.0,6.0,,0.0,30.0,10.0,,,10.0,0.0,41.0,35.0,40.2,61.8,55.1,72.6,40.2,61.8,55.1,72.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.214715075739,SHORT,-0.698543734347,LONG,0.601877199844,LONG,2014-07-07,477.04,560.87,-0.113241897077,477.04,-184279.3,0.103555804022,-0.770881992402,-0.761602984645,477.04,-130594.58,0.387113572026,0.585077561385,477.04,-164869.8
418,418,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-08,08.07.2014,112741,CME,0,112,36123,636,11103,0,1917,509,0,25637,12960,3200,519,4588,0,31909,32360,4214,3763,2668.0,-989.0,1947.0,0.0,-131.0,0.0,0.0,377.0,-3370.0,3000.0,-1.0,246.0,0.0,2256.0,1823.0,412.0,845.0,100,1.8,30.7,0.0,5.3,1.4,0.0,71.0,35.9,8.9,1.4,12.7,0.0,88.3,89.6,11.7,10.4,71,,12.0,0.0,5.0,,0.0,29.0,10.0,,,8.0,0.0,40.0,33.0,40.1,51.7,57.2,69.6,38.2,43.4,51.1,61.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.328445215949,SHORT,-0.89164324048,LONG,0.580379225062,LONG,2014-07-14,599.24,-2574.69,-0.193099506133,599.24,-183680.06,-0.0359615290739,-0.859578386164,-0.851526653573,599.24,-129995.34,0.264713311042,0.526091351573,599.24,-164270.56
419,419,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-15,15.07.2014,112741,CME,0,112,32879,762,11352,0,1860,509,0,25571,12609,200,517,4061,0,28910,28731,3969,4148,-3244.0,126.0,249.0,0.0,-57.0,0.0,0.0,-66.0,-351.0,-3000.0,-2.0,-527.0,0.0,-2999.0,-3629.0,-245.0,385.0,100,2.3,34.5,0.0,5.7,1.5,0.0,77.8,38.3,0.6,1.6,12.4,0.0,87.9,87.4,12.1,12.6,69,,10.0,0.0,5.0,,0.0,27.0,11.0,,,9.0,0.0,37.0,33.0,42.2,48.5,56.5,67.9,42.2,48.5,56.5,67.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.33949711891,SHORT,-0.874195146112,LONG,0.570282819755,LONG,2014-07-21,737.7,-3962.79,0.017448094368,737.7,-182942.36,-0.0250977925145,-0.852254777718,-0.854224200856,737.7,-129257.64,0.189546447104,0.373446881922,737.7,-163532.86
420,420,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-22,22.07.2014,112741,CME,0,112,32728,1058,12842,0,1916,509,0,25013,12656,200,622,3347,0,28809,29554,3919,3174,-151.0,296.0,1490.0,0.0,56.0,0.0,0.0,-558.0,47.0,0.0,105.0,-714.0,0.0,-101.0,823.0,-50.0,-974.0,100,3.2,39.2,0.0,5.9,1.6,0.0,76.4,38.7,0.6,1.9,10.2,0.0,88.0,90.3,12.0,9.7,67,4.0,10.0,0.0,5.0,,0.0,24.0,13.0,,,6.0,0.0,36.0,32.0,42.5,50.1,57.1,69.4,42.5,50.1,56.5,69.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.32804162574,SHORT,-0.847769784173,LONG,0.580206185567,LONG,2014-07-28,654.75,750.65,0.026425361939,654.75,-182287.61,-0.0430498352742,-0.811273434614,-0.814419520189,654.75,-128602.89,0.207292460169,0.385807440365,654.75,-162878.11
421,421,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-29,29.07.2014,112741,CME,0,112,30531,1861,13761,0,1886,189,0,22164,10433,225,525,3319,0,26661,27927,3870,2604,-2197.0,803.0,919.0,0.0,-30.0,-320.0,0.0,-2849.0,-2223.0,25.0,-97.0,-28.0,0.0,-2148.0,-1627.0,-49.0,-570.0,100,6.1,45.1,0.0,6.2,0.6,0.0,72.6,34.2,0.7,1.7,10.9,0.0,87.3,91.5,12.7,8.5,67,5.0,10.0,0.0,5.0,,0.0,23.0,15.0,,,6.0,0.0,36.0,33.0,42.0,46.0,55.4,68.4,42.0,46.0,55.3,68.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.359879743535,SHORT,-0.761746255281,LONG,0.817831325301,LONG,2014-08-04,508.96,616.6,0.086023528892,508.96,-181778.65,0.00280636454606,-0.763883992965,-0.768078282525,508.96,-128093.93,0.134819961857,0.381769936703,508.96,-162369.15
422,422,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-05,05.08.2014,112741,CME,0,112,25603,2106,12566,139,1856,189,0,17245,6446,204,656,3444,0,22206,22988,3397,2615,-4928.0,245.0,-1195.0,139.0,-30.0,0.0,0.0,-4919.0,-3987.0,-21.0,131.0,125.0,0.0,-4455.0,-4939.0,-473.0,11.0,100,8.2,49.1,0.5,7.2,0.7,0.0,67.4,25.2,0.8,2.6,13.5,0.0,86.7,89.8,13.3,10.2,66,5.0,9.0,,4.0,,0.0,22.0,15.0,,,7.0,0.0,36.0,33.0,40.6,42.9,53.2,64.6,40.6,42.9,53.0,64.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.45582710734,SHORT,-0.71292257361,LONG,0.815158924205,LONG,2014-08-11,391.95,490.63,0.048823681671,391.95,-181386.7,0.00480374755882,-0.716347273683,-0.718617222763,391.95,-127701.98,0.103895632278,0.23470865952,391.95,-161977.2
423,423,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-12,12.08.2014,112741,CME,0,112,25214,2157,11714,163,1862,189,0,16142,6494,222,964,3654,0,21510,22436,3704,2778,-389.0,51.0,-852.0,24.0,6.0,0.0,0.0,-1103.0,48.0,18.0,308.0,210.0,0.0,-696.0,-552.0,307.0,163.0,100,8.6,46.5,0.6,7.4,0.7,0.0,64.0,25.8,0.9,3.8,14.5,0.0,85.3,89.0,14.7,11.0,68,5.0,9.0,,4.0,,0.0,21.0,16.0,4.0,4.0,8.0,0.0,37.0,36.0,36.7,40.9,48.1,62.6,36.7,40.9,48.0,62.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.426223714437,SHORT,-0.68899142095,LONG,0.815699658703,LONG,2014-08-18,447.42,-5560.2,0.02393115266,447.42,-180939.28,0.017897726528,-0.701322800982,-0.701902789614,447.42,-127254.56,0.112179667717,0.227661745733,447.42,-161529.78
424,424,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-19,19.08.2014,112741,CME,0,112,24048,2384,9956,183,1514,189,0,15546,6824,211,769,3654,0,20607,21017,3441,3031,-1166.0,227.0,-1758.0,20.0,-348.0,0.0,0.0,-596.0,330.0,-11.0,-195.0,0.0,0.0,-903.0,-1419.0,-263.0,253.0,100,9.9,41.4,0.8,6.3,0.8,0.0,64.6,28.4,0.9,3.2,15.2,0.0,85.7,87.4,14.3,12.6,65,6.0,8.0,,,,0.0,21.0,15.0,,,8.0,0.0,34.0,34.0,38.4,38.2,50.6,60.5,38.4,38.2,50.2,60.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.389897183728,SHORT,-0.613614262561,LONG,0.778038755138,LONG,2014-08-25,473.77,577.01,0.075377158389,473.77,-180465.51,0.00993573747342,-0.619710972784,-0.623174995192,473.77,-126780.79,0.100159783854,0.224169601479,473.77,-161056.01
425,425,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-08-26,26.08.2014,112741,CME,0,112,23619,2377,9364,236,1514,189,0,15090,7151,229,671,3644,0,20117,20813,3502,2806,-429.0,-7.0,-592.0,53.0,0.0,0.0,0.0,-456.0,327.0,18.0,-98.0,-10.0,0.0,-490.0,-204.0,61.0,-225.0,100,10.1,39.6,1.0,6.4,0.8,0.0,63.9,30.3,1.0,2.8,15.4,0.0,85.2,88.1,14.8,11.9,65,6.0,8.0,,,,0.0,20.0,16.0,,,8.0,0.0,33.0,35.0,37.0,39.2,51.3,60.4,36.9,39.2,50.9,59.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.356953374399,SHORT,-0.595094114641,LONG,0.778038755138,LONG,2014-09-01,648.04,355.78,0.01852014792,648.04,-179817.47,0.00457813851174,-0.597818537925,-0.598608324157,648.04,-126132.75,0.090687444179,0.216764338235,648.04,-160407.97
426,426,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-02,02.09.2014,112741,CME,0,112,23319,3193,8102,243,1664,189,0,14148,8325,277,632,3352,0,20157,20488,3162,2831,-300.0,816.0,-1262.0,7.0,150.0,0.0,0.0,-942.0,1174.0,48.0,-39.0,-292.0,0.0,40.0,-325.0,-340.0,25.0,100,13.7,34.7,1.0,7.1,0.8,0.0,60.7,35.7,1.2,2.7,14.4,0.0,86.4,87.9,13.6,12.1,71,7.0,8.0,,4.0,,0.0,22.0,20.0,4.0,,6.0,0.0,40.0,37.0,33.9,38.0,46.9,58.7,33.9,38.0,46.5,58.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.25911093312,SHORT,-0.434617087207,LONG,0.796006475985,LONG,2014-09-08,763.29,636.4,0.160477027434,763.29,-179054.18,0.0159069205819,-0.441530506697,-0.449208687094,763.29,-125369.46,0.103140525712,0.344402332639,763.29,-159644.68
427,427,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-09,09.09.2014,112741,CME,0,112,24920,4007,7990,223,2049,189,0,12618,8277,1845,744,3142,0,21486,21666,3434,3254,1601.0,814.0,-112.0,-20.0,385.0,0.0,0.0,-1530.0,-48.0,1568.0,112.0,-210.0,0.0,1329.0,1178.0,272.0,423.0,100,16.1,32.1,0.9,8.2,0.8,0.0,50.6,33.2,7.4,3.0,12.6,0.0,86.2,86.9,13.8,13.1,65,6.0,7.0,,4.0,,0.0,19.0,20.0,7.0,,5.0,0.0,36.0,38.0,36.2,34.8,50.7,54.9,32.2,34.8,45.6,53.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.207753050969,SHORT,-0.331999666583,LONG,0.83109919571,LONG,2014-09-15,1103.42,1309.37,0.102617420624,1103.42,-177950.76,0.0035824908795,-0.333189052361,-0.338260454103,1103.42,-124266.04,0.0907451032086,0.326166935216,1103.42,-158541.26
428,428,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-16,16.09.2014,112741,CME,0,112,16050,2310,3057,0,1674,0,0,9064,8542,157,469,759,0,13674,12515,2376,3535,-8870.0,-1697.0,-4933.0,-223.0,-375.0,-189.0,0.0,-3554.0,265.0,-1688.0,-275.0,-2383.0,0.0,-7812.0,-9151.0,-1058.0,281.0,100,14.4,19.0,0.0,10.4,0.0,0.0,56.5,53.2,1.0,2.9,4.7,0.0,85.2,78.0,14.8,22.0,57,4.0,7.0,0.0,4.0,0.0,0.0,13.0,20.0,,,6.0,0.0,24.0,35.0,44.0,28.0,61.4,44.2,43.7,28.0,60.5,44.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0296489833011,SHORT,-0.139183901621,LONG,1.0,LONG,2014-09-22,804.05,-23531.1,0.192815764962,804.05,-177146.71,0.0347899169594,-0.144026098,-0.15342477643,804.05,-123461.99,0.152815065594,0.371240294619,804.05,-157737.21
429,429,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-23,23.09.2014,112741,CME,0,112,16146,2254,3603,1,1513,0,0,9179,7451,196,496,756,0,13639,12007,2507,4139,96.0,-56.0,546.0,1.0,-161.0,0.0,0.0,115.0,-1091.0,39.0,27.0,-3.0,0.0,-35.0,-508.0,131.0,604.0,100,14.0,22.3,0.0,9.4,0.0,0.0,56.8,46.1,1.2,3.1,4.7,0.0,84.5,74.4,15.5,25.6,57,4.0,8.0,,,0.0,0.0,16.0,19.0,,,5.0,0.0,26.0,35.0,39.2,21.1,56.2,37.7,38.0,21.1,55.0,37.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.103908598918,SHORT,-0.230322690797,LONG,1.0,LONG,2014-09-29,1154.89,1326.72,-0.091138789176,1154.89,-175991.82,0.0224917449014,-0.235503050003,-0.230687092584,1154.89,-122307.1,0.134453142002,0.294587400759,1154.89,-156582.32
430,430,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-09-30,30.09.2014,112741,CME,0,112,18209,3082,2589,7,1388,0,0,10205,9249,427,748,1379,0,15857,13651,2352,4558,2063.0,828.0,-1014.0,6.0,-125.0,0.0,0.0,1026.0,1798.0,231.0,252.0,623.0,0.0,2218.0,1644.0,-155.0,419.0,100,16.9,14.2,0.0,7.6,0.0,0.0,56.0,50.8,2.3,4.1,7.6,0.0,87.1,75.0,12.9,25.0,64,5.0,7.0,,,0.0,0.0,16.0,22.0,,,8.0,0.0,27.0,42.0,34.8,22.8,51.7,36.2,34.0,22.8,49.9,36.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0491415647168,SHORT,0.0869335214248,SHORT,1.0,LONG,2014-10-06,1204.05,1336.01,0.317256212222,1336.01,-174655.81,0.0429077096348,0.0906636397196,0.0746143231938,0.0,-122307.1,0.183323843311,0.434243641257,1336.01,-155246.31
431,431,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-07,07.10.2014,112741,CME,0,112,19214,5231,3877,5,1462,116,0,9522,9227,423,522,1254,0,17165,14902,2049,4312,1005.0,2149.0,1288.0,-2.0,74.0,116.0,0.0,-683.0,-22.0,-4.0,-226.0,-125.0,0.0,1308.0,1251.0,-303.0,-246.0,100,27.2,20.2,0.0,7.6,0.6,0.0,49.6,48.0,2.2,2.7,6.5,0.0,89.3,77.6,10.7,22.4,62,5.0,7.0,,4.0,,0.0,15.0,21.0,,,6.0,0.0,27.0,40.0,42.2,25.8,59.7,39.0,41.6,25.8,58.9,39.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0157341724892,SHORT,0.148660518226,SHORT,0.852978453739,LONG,2014-10-13,1229.44,1365.04,0.0617269968012,1365.04,-173290.77,-0.0196409606812,0.145740682833,0.142800324762,1365.04,-120942.06,0.14720707337,0.456464519903,1365.04,-153881.27
432,432,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-14,14.10.2014,112741,CME,0,112,21317,8640,3986,4,1260,118,0,8851,10333,401,365,1578,0,19521,16420,1796,4897,2103.0,3409.0,109.0,-1.0,-202.0,2.0,0.0,-671.0,1106.0,-22.0,-157.0,324.0,0.0,2356.0,1518.0,-253.0,585.0,100,40.5,18.7,0.0,5.9,0.6,0.0,41.5,48.5,1.9,1.7,7.4,0.0,91.6,77.0,8.4,23.0,60,5.0,7.0,,4.0,,0.0,13.0,19.0,,,8.0,0.0,25.0,40.0,51.3,27.7,70.6,42.8,51.3,27.7,70.5,42.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0772518765638,LONG,0.368604466973,SHORT,0.828737300435,LONG,2014-10-20,1074.23,1226.61,0.219943948747,1226.61,-172064.16,0.0690192193378,0.394045259528,0.381776022463,1226.61,-119715.45,0.278010390608,0.46211459446,1226.61,-152654.66
433,433,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-21,21.10.2014,112741,CME,0,112,21311,9320,3684,4,1078,118,0,7835,9926,491,790,1762,0,19518,15985,1793,5326,-6.0,680.0,-302.0,0.0,-182.0,0.0,0.0,-1016.0,-407.0,90.0,425.0,184.0,0.0,-3.0,-435.0,-3.0,429.0,100,43.7,17.3,0.0,5.1,0.6,0.0,36.8,46.6,2.3,3.7,8.3,0.0,91.6,75.0,8.4,25.0,64,5.0,6.0,,,,0.0,13.0,20.0,4.0,6.0,10.0,0.0,27.0,43.0,52.3,24.7,70.6,39.0,52.3,24.7,70.6,39.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.117729857553,LONG,0.433405106121,SHORT,0.802675585284,LONG,2014-10-27,1226.34,-2771.19,0.064800639148,-2771.19,-174835.35,0.0141715761735,0.439547139596,0.436000005965,-2771.19,-122486.64,0.173799275985,0.47477694688,-2771.19,-155425.85
434,434,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-10-28,28.10.2014,112741,CME,0,112,22023,10012,3704,22,1072,118,0,7538,11370,429,795,1562,0,19868,17205,2155,4818,712.0,692.0,20.0,18.0,-6.0,0.0,0.0,-297.0,1444.0,-62.0,5.0,-200.0,0.0,350.0,1220.0,362.0,-508.0,100,45.5,16.8,0.1,4.9,0.5,0.0,34.2,51.6,1.9,3.6,7.1,0.0,90.2,78.1,9.8,21.9,62,5.0,6.0,,,,0.0,14.0,19.0,,6.0,8.0,0.0,28.0,39.0,48.7,32.6,69.9,45.1,48.6,32.6,69.4,45.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.202665538396,LONG,0.459900845728,SHORT,0.801680672269,LONG,2014-11-03,1245.94,1393.96,0.026495739607,1393.96,-173441.39,0.0488192549741,0.482352862378,0.479905474566,1393.96,-121092.68,0.210913549803,0.394292133784,1393.96,-154031.89
435,435,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-04,04.11.2014,112741,CME,0,112,23716,10523,3053,9,1046,362,0,9071,13217,479,1011,1079,0,22139,18199,1577,5517,1693.0,511.0,-651.0,-13.0,-26.0,244.0,0.0,1533.0,1847.0,50.0,216.0,-483.0,0.0,2271.0,994.0,-578.0,699.0,100,44.4,12.9,0.0,4.4,1.5,0.0,38.2,55.7,2.0,4.3,4.5,0.0,93.4,76.7,6.6,23.3,66,5.0,5.0,,,,0.0,19.0,18.0,4.0,7.0,6.0,0.0,34.0,38.0,50.8,34.4,67.3,48.4,50.8,34.4,66.8,48.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.186019382627,LONG,0.550235710077,SHORT,0.485795454545,LONG,2014-11-10,-6660.59,952.04,0.090334864349,952.04,-172489.35,0.0154422323264,0.558732577746,0.553790991145,952.04,-120140.64,0.143989458182,0.388928939627,952.04,-153079.85
436,436,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-11,11.11.2014,112741,CME,0,112,19809,7550,3029,45,1038,559,0,8304,9339,310,657,1200,0,17904,14482,1905,5327,-3907.0,-2973.0,-24.0,36.0,-8.0,197.0,0.0,-767.0,-3878.0,-169.0,-354.0,121.0,0.0,-4235.0,-3717.0,328.0,-190.0,100,38.1,15.3,0.2,5.2,2.8,0.0,41.9,47.1,1.6,3.3,6.1,0.0,90.4,73.1,9.6,26.9,65,5.0,6.0,,4.0,,0.0,14.0,21.0,4.0,5.0,7.0,0.0,29.0,42.0,55.2,26.9,68.6,40.4,55.2,26.9,67.4,40.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0586634926033,LONG,0.427356082806,SHORT,0.299937382592,LONG,2014-11-17,1048.48,1175.2,-0.122879627271,1175.2,-171314.15,0.00720142401577,0.430433655164,0.43642375791,1175.2,-118965.44,0.107352284546,0.271007216681,1175.2,-151904.65
