,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCHF,PUT_USDCHF,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
454,454,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-02-24,24.02.2015,92741,CME,0,92,34765,17615,4375,3,1136,2133,13,7355,11787,430,0,915,21,26573,19677,8192,15088,561.0,901.0,-722.0,0.0,-576.0,-379.0,0.0,932.0,-563.0,330.0,0.0,-4.0,0.0,1587.0,-1338.0,-1026.0,1899.0,100,50.7,12.6,0.0,3.3,6.1,0.0,21.2,33.9,1.2,0.0,2.6,0.1,76.4,56.6,23.6,43.4,31,5.0,,,,,,9.0,10.0,5.0,0.0,,,20.0,20.0,51.5,31.9,64.0,44.5,51.5,31.7,64.0,44.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.231532755198,LONG,0.602091859936,SHORT,-0.304986234322,SHORT,2015-03-02,-13637.28,1040.17,-0.115592294928,-13637.28,45716.76,0.00380885609429,-0.306147882999,-0.306147882999,-13637.28,114233.75,0.188250509342,0.314507474583,-13637.28,-11874.6
455,455,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-03-03,03.03.2015,92741,CME,0,92,40861,21731,5750,31,1116,2586,33,9670,13589,1388,0,936,21,33990,24334,6871,16527,6096.0,4116.0,1375.0,28.0,-20.0,453.0,20.0,2315.0,1802.0,958.0,0.0,21.0,0.0,7417.0,4657.0,-1321.0,1439.0,100,53.2,14.1,0.1,2.7,6.3,0.1,23.7,33.3,3.4,0.0,2.3,0.1,83.2,59.6,16.8,40.4,36,5.0,,,,4.0,,12.0,10.0,6.0,0.0,,,22.0,24.0,53.7,30.0,67.1,44.1,52.9,28.9,65.6,42.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.168493916333,LONG,0.581529056439,SHORT,-0.397082658023,SHORT,2015-03-09,-3603.2,1009.38,-0.092096423701,-3603.2,42113.56,-0.0028251651947,-0.395960833918,-0.395960833918,-3603.2,110630.55,0.181373536801,0.302530496848,-3603.2,-15477.8
456,456,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-03-10,10.03.2015,92741,CME,0,92,52384,27685,5894,2407,1611,1815,33,8861,16655,5027,0,1761,0,45624,33592,6760,18792,11523.0,5954.0,144.0,2376.0,495.0,-771.0,0.0,-809.0,3066.0,3639.0,0.0,825.0,-21.0,11634.0,9258.0,-111.0,2265.0,100,52.9,11.3,4.6,3.1,3.5,0.1,16.9,31.8,9.6,0.0,3.4,0.0,87.1,64.1,12.9,35.9,36,5.0,5.0,,,,,8.0,12.0,6.0,0.0,,0.0,21.0,25.0,61.0,29.7,73.8,44.8,53.6,25.2,64.4,38.1,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.305455400533,LONG,0.648947258703,SHORT,-0.0595446584939,SHORT,2015-03-16,1871.11,-19668.48,0.337537999529,1871.11,43984.67,0.00560751713482,-0.0598785561867,-0.0598785561867,0.0,110630.55,0.178273311537,0.507953004903,1871.11,-13606.69
457,457,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-03-17,17.03.2015,92741,CME,0,92,38889,15457,3445,1,1616,1815,33,15243,15452,316,0,400,0,32666,21462,6223,17427,-13495.0,-12228.0,-2449.0,-2406.0,5.0,0.0,0.0,6382.0,-1203.0,-4711.0,0.0,-1361.0,0.0,-12958.0,-12130.0,-537.0,-1365.0,100,39.7,8.9,0.0,4.2,4.7,0.1,39.2,39.7,0.8,0.0,1.0,0.0,84.0,55.2,16.0,44.8,32,4.0,,,,,,8.0,11.0,,0.0,,0.0,15.0,22.0,59.8,36.9,73.3,45.2,59.8,36.9,73.2,45.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.00680892653527,LONG,0.635488308116,SHORT,-0.0580005829204,SHORT,2015-03-23,1976.82,1858.36,0.0015440755735,1976.82,45961.49,0.00357611806308,-0.0582079998527,-0.0582079998527,0.0,110630.55,0.17449896197,0.507096568146,1976.82,-11629.87
458,458,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-03-24,24.03.2015,92741,CME,0,92,36296,19224,2552,7,1600,1726,33,8905,16104,278,0,400,0,30047,21100,6249,15196,-2593.0,3767.0,-893.0,6.0,-16.0,-89.0,0.0,-6338.0,652.0,-38.0,0.0,0.0,0.0,-2619.0,-362.0,26.0,-2231.0,100,53.0,7.0,0.0,4.4,4.8,0.1,24.5,44.4,0.8,0.0,1.1,0.0,82.8,58.1,17.2,41.9,35,5.0,4.0,,,,,11.0,9.0,,0.0,,0.0,20.0,20.0,49.6,38.1,67.7,47.7,49.5,38.1,67.6,47.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.287856371706,LONG,0.765613519471,SHORT,-0.0378833433554,SHORT,2015-03-30,1807.17,630.47,0.020117239565,1807.17,47768.66,-0.0282388891745,-0.0368135598208,-0.0368135598208,0.0,110630.55,0.194713829738,0.528297378396,1807.17,-9822.7
459,459,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-03-31,31.03.2015,92741,CME,0,92,34149,17588,2675,80,1600,1724,33,8989,12916,287,0,0,0,28577,17715,5572,16434,-2147.0,-1636.0,123.0,73.0,0.0,-2.0,0.0,84.0,-3188.0,9.0,0.0,-400.0,0.0,-1470.0,-3385.0,-677.0,1238.0,100,51.5,7.8,0.2,4.7,5.0,0.1,26.3,37.8,0.8,0.0,0.0,0.0,83.7,51.9,16.3,48.1,32,5.0,4.0,,,,,11.0,7.0,,0.0,0.0,0.0,20.0,18.0,47.9,34.5,66.4,44.7,47.9,34.5,66.4,44.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.179274138325,LONG,0.735971968613,SHORT,-0.0373044524669,SHORT,2015-04-06,-5929.98,1250.99,0.0005788908885,-5929.98,41838.68,-0.0026076819817,-0.0372071743184,-0.0372071743184,0.0,110630.55,0.187107394852,0.54590426979,-5929.98,-15752.68
460,460,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-04-07,07.04.2015,92741,CME,0,92,33245,16327,2066,2,1600,1706,51,7957,13193,393,0,0,0,26330,17411,6915,15834,-904.0,-1261.0,-609.0,-78.0,0.0,-18.0,18.0,-1032.0,277.0,106.0,0.0,0.0,0.0,-2247.0,-304.0,1343.0,-600.0,100,49.1,6.2,0.0,4.8,5.1,0.2,23.9,39.7,1.2,0.0,0.0,0.0,79.2,52.4,20.8,47.6,35,5.0,,,,,,10.0,12.0,4.0,0.0,0.0,0.0,21.0,22.0,47.3,31.7,63.0,41.0,47.3,31.7,62.9,40.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.24756501182,LONG,0.775349317675,SHORT,-0.0320629159105,SHORT,2015-04-13,1540.44,-9719.71,0.0052415365564,1540.44,43379.12,-0.00396113559268,-0.0319359103531,-0.0319359103531,0.0,110630.55,0.180580582048,0.127779655272,0.0,-15752.68
461,461,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-04-14,14.04.2015,92741,CME,0,92,33935,17600,2237,23,1600,1656,51,7438,12680,428,0,0,0,27140,17075,6795,16860,690.0,1273.0,171.0,21.0,0.0,-50.0,0.0,-519.0,-513.0,35.0,0.0,0.0,0.0,810.0,-336.0,-120.0,1026.0,100,51.9,6.6,0.1,4.7,4.9,0.2,21.9,37.4,1.3,0.0,0.0,0.0,80.0,50.3,20.0,49.7,33,5.0,4.0,,,,,9.0,10.0,5.0,0.0,0.0,0.0,21.0,22.0,48.5,31.1,64.3,39.8,48.4,31.1,64.3,39.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.260562680187,LONG,0.774461864193,SHORT,-0.017199017199,SHORT,2015-04-20,1447.62,1389.38,0.0148638987115,1447.62,44826.74,-0.00247521040637,-0.0171564460126,-0.0171564460126,0.0,110630.55,0.174763228743,0.12661777757,0.0,-15752.68
462,462,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-04-21,21.04.2015,92741,CME,0,92,31727,15997,3338,78,1116,1678,51,6829,11560,483,0,0,0,24554,17188,7173,14539,-2208.0,-1603.0,1101.0,55.0,-484.0,22.0,0.0,-609.0,-1120.0,55.0,0.0,0.0,0.0,-2586.0,113.0,378.0,-2321.0,100,50.4,10.5,0.2,3.5,5.3,0.2,21.5,36.4,1.5,0.0,0.0,0.0,77.4,54.2,22.6,45.8,32,4.0,4.0,,,,,9.0,11.0,6.0,0.0,0.0,0.0,20.0,23.0,52.1,29.9,66.9,39.9,52.0,29.8,66.6,39.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.257273369949,LONG,0.65471942074,SHORT,-0.201145311382,SHORT,2015-04-27,1697.36,-6578.92,-0.183946294183,1697.36,46524.1,-0.00281063806132,-0.200579964714,-0.200579964714,1697.36,112327.91,0.169661465942,0.399939859419,1697.36,-14055.32
463,463,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-04-28,28.04.2015,92741,CME,0,92,31585,16000,5026,84,1116,1728,51,6877,10058,413,0,0,0,24541,17360,7044,14225,-142.0,3.0,1688.0,6.0,0.0,50.0,0.0,48.0,-1502.0,-70.0,0.0,0.0,0.0,-13.0,172.0,-129.0,-314.0,100,50.7,15.9,0.3,3.5,5.5,0.2,21.8,31.8,1.3,0.0,0.0,0.0,77.7,55.0,22.3,45.0,30,4.0,5.0,,,,,7.0,10.0,4.0,0.0,0.0,0.0,18.0,21.0,52.8,30.6,69.7,40.3,52.6,30.5,69.5,40.2,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.187835842929,LONG,0.521925235423,SHORT,-0.215189873418,SHORT,2015-05-04,2121.64,2032.89,-0.014044562036,2121.64,48645.74,-0.00349903399131,-0.214436916736,-0.214436916736,2121.64,114449.55,0.165221389719,0.39464444081,2121.64,-11933.68
464,464,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-05-05,05.05.2015,92741,CME,0,92,34449,15052,9346,28,1116,1709,33,9468,9239,263,400,0,0,26360,20618,8089,13831,2864.0,-948.0,4320.0,-56.0,0.0,-19.0,-18.0,2591.0,-819.0,-150.0,400.0,0.0,0.0,1819.0,3258.0,1045.0,-394.0,100,43.7,27.1,0.1,3.2,5.0,0.1,27.5,26.8,0.8,1.2,0.0,0.0,76.5,59.9,23.5,40.1,33,5.0,,,,,,10.0,10.0,6.0,,0.0,0.0,21.0,21.0,42.3,39.7,59.2,49.0,42.3,39.7,59.2,48.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.01224140696,SHORT,0.233871628822,SHORT,-0.209911504425,SHORT,2015-05-11,1493.33,1431.47,0.005278368993,1493.33,50139.07,0.0111564923989,-0.212253380529,-0.212253380529,1493.33,115942.88,0.169090555546,0.394628447355,1493.33,-10440.35
465,465,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-05-12,12.05.2015,92741,CME,0,92,33465,11631,13771,298,1116,1720,33,10467,4578,221,0,0,0,23766,20621,9699,12844,-984.0,-3421.0,4425.0,270.0,0.0,11.0,0.0,999.0,-4661.0,-42.0,-400.0,0.0,0.0,-2594.0,3.0,1610.0,-987.0,100,34.8,41.2,0.9,3.3,5.1,0.1,31.3,13.7,0.7,0.0,0.0,0.0,71.0,61.6,29.0,38.4,28,5.0,,,,,,9.0,7.0,4.0,0.0,0.0,0.0,20.0,16.0,36.2,47.7,55.1,55.3,36.2,47.3,55.1,54.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.391425722832,SHORT,-0.084245335013,LONG,-0.212976022567,SHORT,2015-05-18,-1679.59,1566.97,-0.003064518142,-1679.59,48459.48,-0.00176148638908,-0.212600868202,-0.212600868202,-1679.59,114263.29,0.164675689118,0.399136332067,-1679.59,-12119.94
466,466,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-05-19,19.05.2015,92741,CME,0,92,31796,11529,14717,400,1116,1720,33,7850,3048,241,0,0,0,21169,20159,10627,11637,-1669.0,-102.0,946.0,102.0,0.0,0.0,0.0,-2617.0,-1530.0,20.0,0.0,0.0,0.0,-2597.0,-462.0,928.0,-1207.0,100,36.3,46.3,1.3,3.5,5.4,0.1,24.7,9.6,0.8,0.0,0.0,0.0,66.6,63.4,33.4,36.6,26,5.0,,4.0,,,,9.0,5.0,4.0,0.0,0.0,0.0,20.0,15.0,37.8,52.5,53.2,60.1,37.8,52.0,53.0,58.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.440631308497,SHORT,-0.121466128172,LONG,-0.212976022567,SHORT,2015-05-25,1801.61,1696.84,0.0,1801.61,50261.09,-0.00320434393709,-0.21229357414,-0.21229357414,1801.61,116064.9,0.160767515491,0.104291490422,0.0,-12119.94
467,467,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,92741,CME,0,92,30432,12293,13319,432,1144,1800,5,6938,3207,290,0,0,0,21102,19053,9330,11379,-1364.0,764.0,-1398.0,32.0,28.0,80.0,-28.0,-912.0,159.0,49.0,0.0,0.0,0.0,-67.0,-1106.0,-1297.0,-258.0,100,40.4,43.8,1.4,3.8,5.9,0.0,22.8,10.5,1.0,0.0,0.0,0.0,69.3,62.6,30.7,37.4,26,6.0,,5.0,,,,8.0,5.0,5.0,0.0,0.0,0.0,20.0,17.0,40.4,51.0,55.9,59.2,40.3,50.8,55.8,57.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.36776737309,SHORT,-0.040059347181,LONG,-0.222826086957,SHORT,2015-06-01,1852.07,1784.92,-0.00985006439,1852.07,52113.16,-0.00257449904242,-0.22225242141,-0.22225242141,1852.07,117916.97,0.157304789574,0.0864383155598,0.0,-12119.94
468,468,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,92741,CME,0,92,32449,12456,12171,417,1144,1807,5,8307,4443,708,0,0,0,23037,19551,9412,12898,2017.0,163.0,-1148.0,-15.0,0.0,7.0,0.0,1369.0,1236.0,418.0,0.0,0.0,0.0,1935.0,498.0,82.0,1519.0,100,38.4,37.5,1.3,3.5,5.6,0.0,25.6,13.7,2.2,0.0,0.0,0.0,71.0,60.3,29.0,39.7,29,5.0,,6.0,,,,10.0,7.0,6.0,0.0,0.0,0.0,21.0,21.0,41.6,43.9,57.0,52.3,41.0,43.8,56.4,51.5,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.303058823529,SHORT,0.0115726641491,SHORT,-0.224669603524,SHORT,2015-06-08,1835.74,1771.45,-0.001843516567,1835.74,53948.9,-0.00280021832717,-0.224040479583,-0.224040479583,1835.74,119752.71,0.154248935167,0.0880026730469,0.0,-12119.94
469,469,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,92741,CME,0,92,33813,10222,11238,1948,1144,1806,5,8908,3386,2322,400,0,0,24949,20705,8864,13108,1364.0,-2234.0,-933.0,1531.0,0.0,-1.0,0.0,601.0,-1057.0,1614.0,400.0,0.0,0.0,1912.0,1154.0,-548.0,210.0,100,30.2,33.2,5.8,3.4,5.3,0.0,26.3,10.0,6.9,1.2,0.0,0.0,73.8,61.2,26.2,38.8,27,6.0,,5.0,,,,10.0,4.0,7.0,,0.0,0.0,21.0,19.0,35.5,44.6,55.5,54.1,34.0,40.0,48.5,47.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.44916219294,SHORT,-0.0473438956198,LONG,-0.224406779661,SHORT,2015-06-15,2237.24,2162.48,0.000262823863,2237.24,56186.14,-0.0020720284721,-0.223941802424,-0.223941802424,2237.24,121989.95,0.151560854819,0.0915176062021,0.0,-12119.94
470,470,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,92741,CME ,0,92,19852,2411,2333,0,1144,1750,5,7877,3500,25,0,0,0,11462,7613,8390,12239,-13961.0,-7811.0,-8905.0,-1948.0,0.0,-56.0,0.0,-1031.0,114.0,-2297.0,-400.0,0.0,0.0,-13487.0,-13092.0,-474.0,-869.0,100,12.1,11.8,0.0,5.8,8.8,0.0,39.7,17.6,0.1,0.0,0.0,0.0,57.7,38.3,42.3,61.7,20,,,0.0,,,,8.0,4.0,4.0,0.0,0.0,0.0,13.0,12.0,31.9,22.8,52.1,35.9,31.9,22.8,52.0,35.9,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.384723565087,SHORT,0.0164418212479,SHORT,-0.209398756047,SHORT,2015-06-22,1457.59,1434.68,0.015008023614,1457.59,57643.73,-0.00267572196229,-0.208838463197,-0.208838463197,1457.59,123447.54,0.149171145519,0.111751290702,0.0,-12119.94
471,471,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,92741,CME ,0,92,21869,2363,4419,8,1144,1500,5,8974,2838,14,0,0,0,12508,8784,9361,13085,2017.0,-48.0,2086.0,8.0,0.0,-250.0,0.0,1097.0,-662.0,-11.0,0.0,0.0,0.0,1046.0,1171.0,971.0,846.0,100,10.8,20.2,0.0,5.2,6.9,0.0,41.0,13.0,0.1,0.0,0.0,0.0,57.2,40.2,42.8,59.8,22,,4.0,,,,,8.0,4.0,,0.0,0.0,0.0,13.0,14.0,33.2,21.3,50.6,33.8,33.2,21.2,50.6,33.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.519471723671,SHORT,-0.303155411383,LONG,-0.134644478064,SHORT,2015-06-29,-3961.95,1673.91,0.074754277983,-3961.95,53681.78,-0.00282840294652,-0.134263649226,-0.134263649226,-3961.95,119485.59,0.147059158454,0.25173561827,-3961.95,-16081.89
472,472,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,92741,CME ,0,92,21472,2447,4825,15,1587,1575,5,8424,2704,9,0,0,0,12487,9133,8985,12339,-397.0,84.0,406.0,7.0,443.0,75.0,0.0,-550.0,-134.0,-5.0,0.0,0.0,0.0,-21.0,349.0,-376.0,-746.0,100,11.4,22.5,0.1,7.4,7.3,0.0,39.2,12.6,0.0,0.0,0.0,0.0,58.2,42.5,41.8,57.5,24,,4.0,,,,,9.0,4.0,,0.0,0.0,0.0,15.0,14.0,33.6,22.5,49.3,36.0,33.6,22.5,49.3,36.0,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.514018691589,SHORT,-0.32700770077,LONG,0.00379506641366,LONG,2015-07-06,1404.47,1396.85,0.138439544478,1396.85,55078.63,-0.00390309415929,0.00378025391211,0.00378025391211,0.0,119485.59,0.145272313528,0.337171279669,1396.85,-14685.04
473,473,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,92741,CME ,0,92,23740,4762,3223,11,1778,1959,5,8036,3104,9,0,0,0,14601,8311,9139,15429,2268.0,2315.0,-1602.0,-4.0,191.0,384.0,0.0,-388.0,400.0,0.0,0.0,0.0,0.0,2114.0,-822.0,154.0,3090.0,100,20.1,13.6,0.0,7.5,8.3,0.0,33.9,13.1,0.0,0.0,0.0,0.0,61.5,35.0,38.5,65.0,24,5.0,,,,,,7.0,4.0,,0.0,0.0,0.0,16.0,12.0,31.3,18.3,47.8,30.6,31.3,18.3,47.8,30.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.442728904847,SHORT,0.192736380714,SHORT,-0.048434573187,SHORT,2015-07-13,693.14,1361.13,-0.0522296396007,693.14,55771.77,-0.00823881020799,-0.048035529931,-0.048035529931,0.0,119485.59,0.145267763585,0.305556375601,693.14,-13991.9
474,474,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,92741,CME ,0,92,22390,4755,2749,264,1783,1902,0,5325,3417,114,591,0,0,12832,8446,9558,13944,-1350.0,-7.0,-474.0,253.0,5.0,-57.0,-5.0,-2711.0,313.0,105.0,591.0,0.0,0.0,-1769.0,135.0,419.0,-1485.0,100,21.2,12.3,1.2,8.0,8.5,0.0,23.8,15.3,0.5,2.6,0.0,0.0,57.3,37.7,42.7,62.3,23,5.0,,,,,0.0,5.0,4.0,,,0.0,0.0,15.0,13.0,32.5,19.8,47.1,31.7,32.5,19.8,47.0,31.7,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.218256691833,SHORT,0.267324093817,SHORT,-0.0322930800543,SHORT,2015-07-20,853.93,846.49,0.0161414931327,853.93,56625.7,-0.0126447476496,-0.0318847422062,-0.0318847422062,0.0,119485.59,0.149011925835,0.304372845896,853.93,-13137.97
475,475,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,92741,CME ,0,92,28424,7745,2050,239,1783,1902,0,8690,6464,114,1665,0,0,20236,10769,8188,17655,6034.0,2990.0,-699.0,-25.0,0.0,0.0,0.0,3365.0,3047.0,0.0,1074.0,0.0,0.0,7404.0,2323.0,-1370.0,3711.0,100,27.2,7.2,0.8,6.3,6.7,0.0,30.6,22.7,0.4,5.9,0.0,0.0,71.2,37.9,28.8,62.1,31,6.0,,,,,0.0,10.0,7.0,,,0.0,0.0,20.0,15.0,34.5,19.9,51.3,30.6,34.5,19.9,51.3,30.6,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,0.146891909727,SHORT,0.581419091373,SHORT,-0.0322930800543,SHORT,2015-07-27,1278.43,1270.98,0.0,1278.43,57904.13,0.00154612597623,-0.0323430092242,-0.0323430092242,0.0,119485.59,0.147541680378,0.333809926748,1278.43,-11859.54
476,476,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,92741,CME ,0,92,32365,11644,1707,206,1783,2184,0,8773,9637,116,2489,0,0,25011,13850,7354,18515,3941.0,3899.0,-343.0,-33.0,0.0,282.0,0.0,83.0,3173.0,2.0,824.0,0.0,0.0,4775.0,3081.0,-834.0,860.0,100,36.0,5.3,0.6,5.5,6.7,0.0,27.1,29.8,0.4,7.7,0.0,0.0,77.3,42.8,22.7,57.2,30,6.0,,,,,0.0,7.0,9.0,4.0,,0.0,0.0,18.0,17.0,45.9,20.6,61.9,31.3,45.9,20.6,61.9,31.3,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0469310157523,LONG,0.744288817317,SHORT,-0.101083942526,SHORT,2015-08-03,-4915.07,1330.43,-0.0687908624717,-4915.07,52989.06,-0.00355726016448,-0.100724360644,-0.100724360644,-4915.07,114570.52,0.145618735464,0.239108823435,-4915.07,-16774.61
477,477,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,92741,CME ,0,92,37399,16217,2243,191,1787,2624,0,10354,12397,116,2169,0,0,30834,17571,6565,19828,5034.0,4573.0,536.0,-15.0,4.0,440.0,0.0,1581.0,2760.0,0.0,-320.0,0.0,0.0,5823.0,3721.0,-789.0,1313.0,100,43.4,6.0,0.5,4.8,7.0,0.0,27.7,33.1,0.3,5.8,0.0,0.0,82.4,47.0,17.6,53.0,36,6.0,,,,4.0,0.0,8.0,12.0,4.0,,0.0,0.0,19.0,22.0,53.5,22.0,67.4,30.8,53.5,22.0,67.4,30.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.0897982506263,LONG,0.75698808234,SHORT,-0.189752890501,SHORT,2015-08-10,1026.26,1008.14,-0.088668947975,1026.26,54015.32,-0.00233719166962,-0.189309401626,-0.189309401626,1026.26,115596.78,0.143829057047,0.275536956885,1026.26,-15748.35
478,478,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,92741,CME ,0,92,43677,23257,878,180,1685,2232,0,8647,16217,131,2514,0,0,36414,19638,7263,24039,6278.0,7040.0,-1365.0,-11.0,-102.0,-392.0,0.0,-1707.0,3820.0,15.0,345.0,0.0,0.0,5580.0,2067.0,698.0,4211.0,100,53.2,2.0,0.4,3.9,5.1,0.0,19.8,37.1,0.3,5.8,0.0,0.0,83.4,45.0,16.6,55.0,35,7.0,,,,4.0,0.0,9.0,11.0,4.0,,0.0,0.0,20.0,20.0,52.8,26.6,67.8,34.8,52.8,26.6,67.8,34.8,"(CONTRACTS OF CHF 125,000)",F10,FutOnly,-0.304456241956,LONG,0.927242593744,SHORT,-0.139647689558,SHORT,2015-08-17,1025.02,-39994.89,0.050105200943,1025.02,55040.34,0.00269112938426,-0.140023499559,-0.140023499559,1025.02,116621.8,0.143523803813,0.261767033904,1025.02,-14723.33
