,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
399,399,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-02-04,04.02.2014,90741,CME,0,90,160625,88324,1745,693,14477,17085,691,12844,87651,4830,13458,3670,214,135531,116579,25094,44046,3411.0,4758.0,226.0,-371.0,1644.0,321.0,-130.0,900.0,968.0,108.0,328.0,543.0,-421.0,6816.0,1244.0,-3405.0,2167.0,100,55.0,1.1,0.4,9.0,10.6,0.4,8.0,54.6,3.0,8.4,2.3,0.1,84.4,72.6,15.6,27.4,95,14.0,4.0,5.0,4.0,8.0,,16.0,33.0,11.0,11.0,5.0,5.0,53.0,65.0,46.4,41.9,59.5,50.4,46.1,41.4,59.2,50.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.744385292801,LONG,0.961251929077,SHORT,-0.0826310119764,SHORT,2014-02-10,986.33,947.22,0.0501865033126,986.33,91168.0,0.00859651502182,-0.0833413507121,-0.118964189207,986.33,96577.69,0.0642927203542,0.202879005631,986.33,73200.79
400,400,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-02-11,11.02.2014,90741,CME,0,90,157495,84402,2329,1335,14430,16629,690,10623,85926,5355,14876,4742,165,131876,117171,25619,40324,-3130.0,-3922.0,584.0,642.0,-47.0,-456.0,-1.0,-2221.0,-1725.0,525.0,1418.0,1072.0,-49.0,-3655.0,592.0,525.0,-3722.0,100,53.6,1.5,0.8,9.2,10.6,0.4,6.7,54.6,3.4,9.4,3.0,0.1,83.7,74.4,16.3,25.6,93,13.0,4.0,6.0,4.0,7.0,,17.0,32.0,13.0,11.0,5.0,4.0,56.0,62.0,47.5,43.6,58.7,51.2,47.1,42.8,58.3,50.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.779945934189,LONG,0.946293712744,SHORT,-0.0708007340867,SHORT,2014-02-17,-922.08,813.87,0.0118302778897,-922.08,90245.92,-0.00240242792244,-0.0706306404262,-0.0792709079423,0.0,96577.69,0.0600775355351,0.2131287529,-922.08,72278.71
401,401,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-02-18,18.02.2014,90741,CME,0,90,154862,81648,11601,1790,14291,9898,690,11118,83157,4668,14164,4895,173,128542,116872,26320,37990,-2633.0,-2754.0,9272.0,455.0,-139.0,-6731.0,0.0,495.0,-2769.0,-687.0,-712.0,153.0,8.0,-3334.0,-299.0,701.0,-2334.0,100,52.7,7.5,1.2,9.2,6.4,0.4,7.2,53.7,3.0,9.1,3.2,0.1,83.0,75.5,17.0,24.5,92,11.0,4.0,7.0,4.0,7.0,,18.0,31.0,10.0,11.0,6.0,5.0,54.0,62.0,47.8,42.5,59.1,50.6,47.2,42.1,58.4,50.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.764136833731,LONG,0.751182318309,SHORT,0.181611476291,LONG,2014-02-24,897.1,847.13,0.252412210378,847.13,91093.05,0.00673126436156,0.182833951149,0.000216977779298,0.0,96577.69,0.0631363228377,0.453287548701,847.13,73125.84
402,402,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-02-25,25.02.2014,90741,CME,0,90,141519,70618,12103,2821,14722,6834,545,7202,73459,4518,14121,4999,356,114903,105635,26616,35884,-13343.0,-11030.0,502.0,1031.0,431.0,-3064.0,-145.0,-3916.0,-9698.0,-150.0,-43.0,104.0,183.0,-13639.0,-11237.0,296.0,-2106.0,100,49.9,8.6,2.0,10.4,4.8,0.4,5.1,51.9,3.2,10.0,3.5,0.3,81.2,74.6,18.8,25.4,85,10.0,5.0,6.0,4.0,7.0,,14.0,27.0,8.0,11.0,7.0,,46.0,59.0,47.1,40.7,59.3,48.6,46.7,40.7,57.9,48.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.821425472037,LONG,0.707377812164,SHORT,0.365930599369,LONG,2014-03-03,1018.86,978.91,0.184319123078,978.91,92071.96,0.00173797104028,0.366566576153,0.233398904252,978.91,97556.6,0.0591226444179,0.450903057958,978.91,74104.75
403,403,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-03-04,04.03.2014,90741,CME,0,90,147033,70979,12264,4520,14166,7950,177,8792,75645,6326,14743,4043,383,120086,111308,26947,35725,5514.0,361.0,161.0,1699.0,-556.0,1116.0,-368.0,1590.0,2186.0,1808.0,622.0,-956.0,27.0,5183.0,5673.0,331.0,-159.0,100,48.3,8.3,3.1,9.6,5.4,0.1,6.0,51.4,4.3,10.0,2.7,0.3,81.7,75.7,18.3,24.3,85,11.0,5.0,7.0,4.0,7.0,,16.0,25.0,11.0,12.0,5.0,5.0,53.0,57.0,48.1,42.1,59.0,50.2,47.7,41.6,57.5,49.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.791750062177,LONG,0.705344593539,SHORT,0.281063483451,LONG,2014-03-10,800.27,781.85,-0.084867115918,781.85,92853.81,0.0339370216409,0.290601940971,0.344838575018,781.85,98338.45,0.155477057488,0.437736302106,781.85,74886.6
404,404,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-03-11,11.03.2014,90741,CME,0,90,153639,69939,15717,4184,14449,7791,245,10085,70108,12064,15307,5360,893,127166,116362,26473,37277,6606.0,-1040.0,3453.0,-336.0,283.0,-159.0,68.0,1293.0,-5537.0,5738.0,564.0,1317.0,510.0,7080.0,5054.0,-474.0,1552.0,100,45.5,10.2,2.7,9.4,5.1,0.2,6.6,45.6,7.9,10.0,3.5,0.6,82.8,75.7,17.2,24.3,86,10.0,6.0,6.0,,8.0,,21.0,22.0,13.0,13.0,,5.0,56.0,57.0,46.3,41.1,58.1,51.2,46.3,39.6,55.6,48.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.748481787687,LONG,0.633020453909,SHORT,0.299370503597,LONG,2014-03-17,-4221.58,835.0,0.018307020146,835.0,93688.81,0.0268226649737,0.307400418318,0.288437825214,835.0,99173.45,0.176025112763,0.432667485318,835.0,75721.6
405,405,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-03-18,18.03.2014,90741,CME,0,90,186782,74388,16690,3877,14483,8124,192,19629,88669,29210,16641,5126,469,158889,152357,27893,34425,33143.0,4449.0,973.0,-307.0,34.0,333.0,-53.0,9544.0,18561.0,17146.0,1334.0,-234.0,-424.0,31723.0,35995.0,1420.0,-2852.0,100,39.8,8.9,2.1,7.8,4.3,0.1,10.5,47.5,15.6,8.9,2.7,0.3,85.1,81.6,14.9,18.4,90,11.0,6.0,7.0,4.0,7.0,,20.0,27.0,11.0,12.0,,,55.0,59.0,45.7,46.7,60.6,55.8,40.5,35.6,50.3,43.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.637500230845,LONG,0.633500955225,SHORT,0.28128455788,LONG,2014-03-24,779.74,-6686.27,-0.018085945717,-6686.27,87002.54,-0.010530349506,0.278322533175,0.293477071879,-6686.27,92487.18,0.163657152266,0.376223233366,-6686.27,69035.33
406,406,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-03-25,25.03.2014,90741,CME,0,90,133246,29163,3838,572,14509,8756,225,43634,71904,6301,16336,2380,147,110887,94123,22359,39123,-53536.0,-45225.0,-12852.0,-3305.0,26.0,632.0,33.0,24005.0,-16765.0,-22909.0,-305.0,-2746.0,-322.0,-48002.0,-58234.0,-5534.0,4698.0,100,21.9,2.9,0.4,10.9,6.6,0.2,32.7,54.0,4.7,12.3,1.8,0.1,83.2,70.6,16.8,29.4,87,11.0,5.0,5.0,,8.0,,21.0,22.0,11.0,11.0,6.0,4.0,52.0,58.0,38.8,41.4,54.0,48.7,38.8,40.6,52.6,47.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.244681403521,LONG,0.767400987849,SHORT,0.247281323877,LONG,2014-03-31,1108.71,1076.08,-0.034003234003,1076.08,88078.62,0.00344577798927,0.24813340042,0.272002233791,1076.08,93563.26,0.146710849978,0.238650035894,1076.08,70111.41
407,407,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-04-01,01.04.2014,90741,CME,0,90,117966,26035,4045,868,14779,8529,206,30213,62407,4849,17574,2886,110,94634,83900,23332,34066,-15280.0,-3128.0,207.0,296.0,270.0,-227.0,-19.0,-13421.0,-9497.0,-1452.0,1238.0,506.0,-37.0,-16253.0,-10223.0,973.0,-5057.0,100,22.1,3.4,0.7,12.5,7.2,0.2,25.6,52.9,4.1,14.9,2.4,0.1,80.2,71.1,19.8,28.9,81,9.0,6.0,5.0,4.0,7.0,,17.0,19.0,7.0,13.0,6.0,4.0,48.0,52.0,38.1,45.1,53.2,51.2,37.6,44.3,50.8,49.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.347592312675,LONG,0.731050531915,SHORT,0.26814827527,LONG,2014-04-07,666.11,628.15,0.020866951393,628.15,88706.77,-0.0014952179948,0.267747335144,0.253011807032,628.15,94191.41,0.131852172377,0.116776673771,0.0,70111.41
408,408,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-04-08,08.04.2014,90741,CME,0,90,120336,25725,7844,1151,14882,7256,178,30064,60963,5847,17024,3212,149,95020,86600,25316,33736,2370.0,-310.0,3799.0,283.0,103.0,-1273.0,-28.0,-149.0,-1444.0,998.0,-550.0,326.0,39.0,386.0,2700.0,1984.0,-330.0,100,21.4,6.5,1.0,12.4,6.0,0.1,25.0,50.7,4.9,14.1,2.7,0.1,79.0,72.0,21.0,28.0,80,7.0,9.0,6.0,4.0,4.0,,16.0,19.0,9.0,13.0,8.0,5.0,46.0,56.0,37.5,44.0,52.6,51.7,37.3,43.0,50.4,50.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.339448734991,LONG,0.53266406506,SHORT,0.344475562381,LONG,2014-04-14,805.19,760.9,0.076327287111,760.9,89467.67,-0.00371689570097,0.343195182644,0.289161409335,760.9,94952.31,0.119941426214,0.220275655106,760.9,70872.31
409,409,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-04-15,15.04.2014,90741,CME,0,90,119525,23729,11506,451,15556,7733,177,30066,62794,4852,17591,2493,110,92532,90116,26993,29409,-811.0,-1996.0,3662.0,-700.0,674.0,477.0,-1.0,2.0,1831.0,-995.0,567.0,-719.0,-39.0,-2488.0,3516.0,1677.0,-4327.0,100,19.9,9.6,0.4,13.0,6.5,0.1,25.2,52.5,4.1,14.7,2.1,0.1,77.4,75.4,22.6,24.6,76,8.0,7.0,5.0,4.0,5.0,,17.0,16.0,8.0,14.0,5.0,4.0,47.0,48.0,38.4,48.6,53.2,56.5,38.0,48.4,51.1,55.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.352444540168,LONG,0.346899389811,SHORT,0.33590965692,LONG,2014-04-21,678.66,624.53,-0.008565905461,624.53,90092.2,0.00371442020296,0.337157366536,0.342426467544,624.53,95576.84,0.10907899239,0.230538590558,624.53,71496.84
410,410,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-04-22,22.04.2014,90741,CME,0,90,118707,23494,12391,496,14142,7807,176,30567,62088,4907,17216,2503,110,91108,90478,27599,28229,-818.0,-235.0,885.0,45.0,-1414.0,74.0,-1.0,501.0,-706.0,55.0,-375.0,10.0,0.0,-1424.0,362.0,606.0,-1180.0,100,19.8,10.4,0.4,11.9,6.6,0.1,25.7,52.3,4.1,14.5,2.1,0.1,76.8,76.2,23.2,23.8,76,8.0,7.0,5.0,4.0,5.0,,15.0,19.0,8.0,13.0,5.0,4.0,45.0,50.0,38.6,46.0,53.4,54.4,38.1,45.9,51.1,53.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.34019750688,LONG,0.30940504389,SHORT,0.2886236275,LONG,2014-04-28,731.98,685.04,-0.04728602942,685.04,90777.24,0.0113590955373,0.291902130859,0.323587549623,685.04,96261.88,0.108003373236,0.232877099776,685.04,72181.88
411,411,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-04-29,29.04.2014,90741,CME,0,90,123589,23047,15276,353,13679,8552,213,32506,60770,6442,17797,2721,492,94529,94819,29060,28770,4882.0,-447.0,2885.0,-143.0,-463.0,745.0,37.0,1939.0,-1318.0,1535.0,581.0,218.0,382.0,3421.0,4341.0,1461.0,541.0,100,18.6,12.4,0.3,11.1,6.9,0.2,26.3,49.2,5.2,14.4,2.2,0.4,76.5,76.7,23.5,23.3,83,7.0,7.0,4.0,4.0,6.0,,19.0,21.0,12.0,13.0,6.0,5.0,51.0,55.0,36.4,42.0,50.8,52.0,35.8,41.1,48.4,50.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.303014709036,LONG,0.202776400595,SHORT,0.230623903558,LONG,2014-05-05,684.84,449.97,-0.057999723942,449.97,91227.21,-0.000106885796643,0.230599253138,0.272376802679,449.97,96711.85,0.0978878563265,0.227142711262,449.97,72631.85
412,412,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-05-06,06.05.2014,90741,CME,0,90,122287,24692,15184,386,13880,8653,181,28839,58410,6178,18423,3471,118,92697,92581,29590,29706,-1302.0,1645.0,-92.0,33.0,201.0,101.0,-32.0,-3667.0,-2360.0,-264.0,626.0,750.0,-374.0,-1832.0,-2238.0,530.0,936.0,100,20.2,12.4,0.3,11.4,7.1,0.1,23.6,47.8,5.1,15.1,2.8,0.1,75.8,75.7,24.2,24.3,80,6.0,7.0,5.0,4.0,6.0,,17.0,21.0,11.0,13.0,6.0,4.0,45.0,57.0,36.2,39.8,51.6,49.2,35.6,39.7,49.0,48.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.338926520648,LONG,0.2384391614,SHORT,0.231970887143,LONG,2014-05-12,506.12,450.15,0.001346983585,450.15,91677.36,-0.00542322221312,0.230712857475,0.230648810655,450.15,97162.0,0.0922971760867,0.224802359947,450.15,73082.0
413,413,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-05-13,13.05.2014,90741,CME,0,90,121632,25514,20885,723,13816,7187,180,28502,52814,6333,17541,1738,18,92627,89878,29005,31754,-655.0,822.0,5701.0,337.0,-64.0,-1466.0,-1.0,-337.0,-5596.0,155.0,-882.0,-1733.0,-100.0,-70.0,-2703.0,-585.0,2048.0,100,21.0,17.2,0.6,11.4,5.9,0.1,23.4,43.4,5.2,14.4,1.4,0.0,76.2,73.9,23.8,26.1,77,5.0,8.0,4.0,4.0,6.0,,15.0,22.0,11.0,12.0,5.0,,44.0,53.0,36.6,43.2,52.8,52.4,36.6,42.9,51.0,51.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.298981750209,LONG,0.099765081144,SHORT,0.31562157787,LONG,2014-05-19,462.66,398.52,0.083650690727,398.52,92075.88,-0.00702062009277,0.313405718679,0.254772639973,398.52,97560.52,0.0893843871176,0.248979316197,398.52,73480.52
414,414,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-05-20,20.05.2014,90741,CME,0,90,121268,25401,21276,842,13783,6045,567,28339,51672,6460,17499,2238,55,92946,89155,28322,32113,-364.0,-113.0,391.0,119.0,-33.0,-1142.0,387.0,-163.0,-1142.0,127.0,-42.0,500.0,37.0,319.0,-723.0,-683.0,359.0,100,20.9,17.5,0.7,11.4,5.0,0.5,23.4,42.6,5.3,14.4,1.8,0.0,76.6,73.5,23.4,26.5,75,5.0,8.0,4.0,4.0,5.0,,12.0,22.0,14.0,12.0,7.0,4.0,44.0,55.0,36.6,44.7,52.9,54.1,36.6,44.7,51.0,52.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.29162240192,LONG,0.0883732887718,SHORT,0.390256203349,LONG,2014-05-26,520.72,462.6,0.074634625479,462.6,92538.48,0.00100131897977,0.390646974292,0.336628688868,462.6,98023.12,0.0815451037518,0.258042338622,462.6,73943.12
415,415,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-05-27,27.05.2014,90741,CME,0,90,129989,25172,28125,768,13951,5779,833,34701,53942,6953,17617,3336,70,100065,99806,29924,30183,8721.0,-229.0,6849.0,-74.0,168.0,-266.0,266.0,6362.0,2270.0,493.0,118.0,1098.0,15.0,7119.0,10651.0,1602.0,-1930.0,100,19.4,21.6,0.6,10.7,4.4,0.6,26.7,41.5,5.3,13.6,2.6,0.1,77.0,76.8,23.0,23.2,80,6.0,7.0,5.0,4.0,5.0,,15.0,24.0,11.0,12.0,7.0,5.0,47.0,56.0,34.3,43.2,49.5,52.9,34.2,42.8,47.4,51.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.217061696919,LONG,-0.0554064956752,LONG,0.414191586417,LONG,2014-06-02,624.66,520.01,0.023935383068,520.01,93058.49,0.0122910441109,0.419282433476,0.398383547785,520.01,98543.13,0.0884358984297,0.26738362983,520.01,74463.13
416,416,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-03,03.06.2014,90741,CME,0,90,130275,25426,27730,1457,13893,4788,1502,34212,55288,6148,18917,1783,109,101664,98805,28611,31470,286.0,254.0,-395.0,689.0,-58.0,-991.0,669.0,-489.0,1346.0,-805.0,1300.0,-1553.0,39.0,1599.0,-1001.0,-1313.0,1287.0,100,19.5,21.3,1.1,10.7,3.7,1.2,26.3,42.4,4.7,14.5,1.4,0.1,78.0,75.8,22.0,24.2,76,6.0,7.0,5.0,4.0,4.0,,14.0,22.0,12.0,13.0,6.0,6.0,48.0,52.0,33.5,47.3,48.5,55.6,33.5,47.1,46.8,53.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.23548603352,LONG,-0.0433441191963,LONG,0.487393608479,LONG,2014-06-09,447.02,372.2,0.073202022062,372.2,93430.69,0.0113048410338,0.492903515744,0.436230926628,372.2,98915.33,0.0910832928353,0.220674717168,372.2,74835.33
417,417,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-10,10.06.2014,90741,CME,0,90,125832,22614,22471,1630,13579,4546,1915,33813,53784,7033,16722,2008,8,97314,93395,28518,32437,-4443.0,-2812.0,-5259.0,173.0,-314.0,-242.0,413.0,-399.0,-1504.0,885.0,-2195.0,225.0,-101.0,-4350.0,-5410.0,-93.0,967.0,100,18.0,17.9,1.3,10.8,3.6,1.5,26.9,42.7,5.6,13.3,1.6,0.0,77.3,74.2,22.7,25.8,69,5.0,7.0,7.0,,5.0,,17.0,16.0,14.0,11.0,4.0,,46.0,47.0,34.2,45.0,47.7,54.7,34.2,44.3,46.7,52.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.227987259838,LONG,0.00317178662526,SHORT,0.498372413793,LONG,2014-06-16,500.84,-4205.28,0.010978805314,-4205.28,89225.41,0.00445460318222,0.500592465133,0.491089288342,-4205.28,94710.05,0.0842362346719,0.244017790517,-4205.28,70630.05
418,418,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-17,17.06.2014,90741,CME,0,90,132209,21019,25774,3322,13679,3909,2361,22357,54152,9932,16925,2367,274,89869,102091,42340,30118,6377.0,-1595.0,3303.0,1692.0,100.0,-637.0,446.0,-11456.0,368.0,2899.0,203.0,359.0,266.0,-7445.0,8696.0,13822.0,-2319.0,100,15.9,19.5,2.5,10.3,3.0,1.8,16.9,41.0,7.5,12.8,1.8,0.2,68.0,77.2,32.0,22.8,73,5.0,9.0,7.0,4.0,4.0,,18.0,16.0,13.0,12.0,5.0,4.0,48.0,51.0,24.9,44.0,37.5,54.2,24.2,41.0,35.8,50.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.415572024206,LONG,-0.101617763341,LONG,0.555492381169,LONG,2014-06-23,446.97,69.23,0.057119967376,69.23,89294.64,0.0113428624284,0.561793254829,0.516130249283,69.23,94779.28,0.0873313688612,0.227873086603,69.23,70699.28
419,419,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-06-24,24.06.2014,90741,CME,0,90,103193,10590,15211,387,13990,2418,2644,23621,43314,5089,16541,4579,345,73207,73987,29986,29206,-29016.0,-10429.0,-10563.0,-2935.0,311.0,-1491.0,283.0,1264.0,-10838.0,-4843.0,-384.0,2212.0,71.0,-16662.0,-28104.0,-12354.0,-912.0,100,10.3,14.7,0.4,13.6,2.3,2.6,22.9,42.0,4.9,16.0,4.4,0.3,70.9,71.7,29.1,28.3,75,5.0,6.0,,4.0,,,17.0,19.0,6.0,14.0,7.0,,46.0,43.0,23.9,41.1,37.2,51.9,23.9,40.6,37.1,49.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.294210801524,LONG,-0.17910158521,LONG,0.705265724037,LONG,2014-06-30,578.51,534.89,0.149773342868,534.89,89829.53,0.00285999876876,0.707282783139,0.597993693721,534.89,95314.17,0.0800486054335,0.322561160069,534.89,71234.17
420,420,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-01,01.07.2014,90741,CME,0,90,111438,10697,29589,355,13513,2170,2890,29219,40340,4247,16313,4271,349,77583,84211,33855,27227,8245.0,107.0,14378.0,-32.0,-477.0,-248.0,246.0,5598.0,-2974.0,-842.0,-228.0,-308.0,4.0,4376.0,10224.0,3869.0,-1979.0,100,9.6,26.6,0.3,12.1,1.9,2.6,26.2,36.2,3.8,14.6,3.8,0.3,69.6,75.6,30.4,24.4,75,4.0,7.0,,,,,19.0,18.0,8.0,13.0,8.0,,47.0,44.0,22.9,45.3,35.1,55.6,22.9,45.3,35.1,54.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.159878664156,LONG,-0.468947028744,LONG,0.723267232035,LONG,2014-07-07,668.25,620.81,0.018001507998,620.81,90450.34,0.00928525749665,0.729982954523,0.712186548573,620.81,95934.98,0.0800982249605,0.339272990867,620.81,71854.98
421,421,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-08,08.07.2014,90741,CME,0,90,128555,14134,43397,367,14020,2152,2911,43068,45915,4366,14098,4259,53,93017,103420,35538,25135,17117.0,3437.0,13808.0,12.0,507.0,-18.0,21.0,13849.0,5575.0,119.0,-2215.0,-12.0,-296.0,15434.0,19209.0,1683.0,-2092.0,100,11.0,33.8,0.3,10.9,1.7,2.3,33.5,35.7,3.4,11.0,3.3,0.0,72.4,80.4,27.6,19.6,79,,8.0,,4.0,,,22.0,20.0,8.0,10.0,9.0,,47.0,48.0,27.7,51.2,39.7,61.3,27.7,51.2,39.6,60.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,-0.0319948754256,LONG,-0.508647511776,LONG,0.733860994311,LONG,2014-07-14,644.08,593.28,0.010593762276,593.28,91043.62,0.0224972971332,0.750370883154,0.730856254348,593.28,96528.26,0.110657150233,0.339529765666,593.28,72448.26
422,422,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-07-15,15.07.2014,90741,CME,0,90,129787,14739,48192,325,14025,2061,3003,44633,42955,4226,14613,3205,53,95617,104020,34170,25767,1232.0,605.0,4795.0,-42.0,5.0,-91.0,92.0,1565.0,-2960.0,-140.0,515.0,-1054.0,0.0,2600.0,600.0,-1368.0,632.0,100,11.4,37.1,0.3,10.8,1.6,2.3,34.4,33.1,3.3,11.3,2.5,0.0,73.7,80.1,26.3,19.9,77,4.0,8.0,,5.0,,,16.0,23.0,8.0,11.0,8.0,,44.0,48.0,32.2,50.2,44.2,59.3,32.2,50.2,44.2,58.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.0191578755081,SHORT,-0.531582209086,LONG,0.74375233122,LONG,2014-07-21,-600.24,408.63,0.009891336909,408.63,91452.25,0.0042974464723,0.746948567052,0.737525514678,408.63,96936.89,0.100602333474,0.351592305283,408.63,72856.89
