,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
27,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,096742,CME,0,96,149800,10444,114223,35,4474,5808,554,99166,10830,342,1957,2519,0,116972,134311,32828,15489,-31780.0,108.0,-3013.0,-24777.0,745.0,3317.0,-211.0,-3737.0,-4346.0,-694.0,647.0,180.0,-763.0,-28682.0,-30307.0,-3098.0,-1473.0,100,7.0,76.3,0.0,3.0,3.9,0.4,66.2,7.2,0.2,1.3,1.7,0.0,78.1,89.7,21.9,10.3,81,,16.0,,5.0,4.0,,36.0,8.0,,4.0,5.0,0.0,50.0,34.0,35.3,47.9,48.1,67.3,35.3,47.8,48.1,67.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.8030837485,SHORT,-0.832449645857,LONG,-0.129741295468,SHORT
28,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,096742,CME,0,96,140289,10867,106334,775,5060,6158,526,87399,10645,2,2333,2553,0,106962,126993,33327,13296,-9511.0,423.0,-7889.0,740.0,586.0,350.0,-28.0,-11767.0,-185.0,-340.0,376.0,34.0,0.0,-10010.0,-7318.0,499.0,-2193.0,100,7.7,75.8,0.6,3.6,4.4,0.4,62.3,7.6,0.0,1.7,1.8,0.0,76.2,90.5,23.8,9.5,81,4.0,15.0,,5.0,4.0,,36.0,8.0,,4.0,5.0,0.0,52.0,33.0,31.4,50.7,43.8,68.9,31.4,50.2,43.8,68.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.782852596793,SHORT,-0.814557896264,LONG,-0.0978784096987,SHORT
29,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,096742,CME,0,96,137217,15221,97166,637,4308,6960,587,79303,11423,390,1263,2595,0,101709,119758,35508,17459,-3072.0,4354.0,-9168.0,-138.0,-752.0,802.0,61.0,-8096.0,778.0,388.0,-1070.0,42.0,0.0,-5253.0,-7235.0,2181.0,4163.0,100,11.1,70.8,0.5,3.1,5.1,0.4,57.8,8.3,0.3,0.9,1.9,0.0,74.1,87.3,25.9,12.7,74,4.0,14.0,,6.0,4.0,,30.0,8.0,,,5.0,0.0,46.0,34.0,31.7,52.2,45.2,70.1,31.7,51.7,45.2,69.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.748186848313,SHORT,-0.729132372961,LONG,-0.235356762513,SHORT
30,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,096742,CME,0,96,132731,18517,90274,350,4032,8039,513,69775,10334,493,3725,2220,0,97405,112223,35326,20508,-4486.0,3296.0,-6892.0,-287.0,-276.0,1079.0,-74.0,-9528.0,-1089.0,103.0,2462.0,-375.0,0.0,-4304.0,-7535.0,-182.0,3049.0,100,14.0,68.0,0.3,3.0,6.1,0.4,52.6,7.8,0.4,2.8,1.7,0.0,73.4,84.5,26.6,15.5,68,7.0,11.0,,5.0,5.0,,26.0,5.0,,6.0,,0.0,48.0,26.0,32.4,52.9,45.2,70.0,32.4,52.9,45.2,69.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.742001522925,SHORT,-0.659585811326,LONG,-0.331952613702,SHORT
31,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,096742,CME,0,96,150691,12236,104852,231,3371,9746,729,93692,10801,275,2526,2993,0,113060,129627,37631,21064,17960.0,-6281.0,14578.0,-119.0,-661.0,1707.0,216.0,23917.0,467.0,-218.0,-1199.0,773.0,0.0,15655.0,17404.0,2305.0,556.0,100,8.1,69.6,0.2,2.2,6.5,0.5,62.2,7.2,0.2,1.7,2.0,0.0,75.0,86.0,25.0,14.0,72,4.0,14.0,,5.0,4.0,,28.0,8.0,,5.0,4.0,0.0,44.0,32.0,34.6,47.5,50.0,63.9,34.6,47.4,50.0,63.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.793268448604,SHORT,-0.790994807324,LONG,-0.486010520698,SHORT
32,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,096742,CME,0,96,163961,11270,116567,0,3608,13022,687,107489,10543,0,2295,2271,0,125349,143090,38612,20871,13270.0,-966.0,11715.0,-231.0,237.0,3276.0,-42.0,13797.0,-258.0,-275.0,-231.0,-722.0,0.0,12289.0,13463.0,981.0,-193.0,100,6.9,71.1,0.0,2.2,7.9,0.4,65.6,6.4,0.0,1.4,1.4,0.0,76.5,87.3,23.5,12.7,75,,16.0,0.0,5.0,4.0,,33.0,7.0,0.0,4.0,,0.0,45.0,32.0,34.7,44.8,49.4,63.3,34.7,44.8,49.4,63.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.821353531246,SHORT,-0.82368171969,LONG,-0.566085387853,SHORT
33,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,096742,CME,0,96,146660,18436,94877,558,3722,14092,669,86079,11447,24,1046,2800,0,110534,124467,36126,22193,-17301.0,7166.0,-21690.0,558.0,114.0,1070.0,-18.0,-21410.0,904.0,24.0,-1249.0,529.0,0.0,-14815.0,-18623.0,-2486.0,1322.0,100,12.6,64.7,0.4,2.5,9.6,0.5,58.7,7.8,0.0,0.7,1.9,0.0,75.4,84.9,24.6,15.1,75,5.0,14.0,,5.0,5.0,,33.0,7.0,,,,0.0,49.0,32.0,32.2,48.8,46.8,65.8,32.2,48.5,46.7,65.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.765252342965,SHORT,-0.674600443021,LONG,-0.582126417424,SHORT
34,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,096742,CME,0,96,162238,16313,108185,1016,2638,14600,680,105450,12810,484,491,3665,0,127072,141440,35166,20798,15578.0,-2123.0,13308.0,458.0,-1084.0,508.0,11.0,19371.0,1363.0,460.0,-555.0,865.0,0.0,16538.0,16973.0,-960.0,-1395.0,100,10.1,66.7,0.6,1.6,9.0,0.4,65.0,7.9,0.3,0.3,2.3,0.0,78.3,87.2,21.7,12.8,79,5.0,16.0,4.0,5.0,5.0,,34.0,8.0,,,5.0,0.0,50.0,38.0,36.7,45.4,51.6,64.0,36.7,45.3,51.6,63.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.783358701167,SHORT,-0.737939565294,LONG,-0.693932010674,SHORT
35,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,096742,CME,0,96,150695,48866,87168,2661,2770,14820,682,58076,17382,504,1810,3673,0,115369,126890,35326,23805,-11543.0,32553.0,-21017.0,1645.0,132.0,220.0,2.0,-47374.0,4572.0,20.0,1319.0,8.0,0.0,-11703.0,-14550.0,160.0,3007.0,100,32.4,57.8,1.8,1.8,9.8,0.5,38.5,11.5,0.3,1.2,2.4,0.0,76.6,84.2,23.4,15.8,79,11.0,13.0,4.0,5.0,5.0,,25.0,13.0,,,5.0,0.0,47.0,39.0,35.5,46.0,50.0,63.1,35.4,45.7,49.9,61.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.539293381749,SHORT,-0.281561962451,LONG,-0.685048322911,SHORT
36,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,096742,CME,0,96,147702,42094,89341,2067,2799,15200,739,65878,13084,19,491,4279,0,114087,124729,33615,22973,-2993.0,-6772.0,2173.0,-594.0,29.0,380.0,57.0,7802.0,-4298.0,-485.0,-1319.0,606.0,0.0,-1282.0,-2161.0,-1711.0,-832.0,100,28.5,60.5,1.4,1.9,10.3,0.5,44.6,8.9,0.0,0.3,2.9,0.0,77.2,84.4,22.8,15.6,78,9.0,14.0,4.0,6.0,5.0,,31.0,7.0,,,5.0,0.0,50.0,35.0,34.2,48.5,49.6,64.9,34.1,47.3,49.5,63.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.668600086117,SHORT,-0.359470460684,LONG,-0.688982721262,SHORT
37,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,096742,CME,0,96,160234,29864,95083,2806,2817,16409,783,82508,15835,0,2491,5343,0,121269,136259,38965,23975,12532.0,-12230.0,5742.0,739.0,18.0,1209.0,44.0,16630.0,2751.0,-19.0,2000.0,1064.0,0.0,7182.0,11530.0,5350.0,1002.0,100,18.6,59.3,1.8,1.8,10.2,0.5,51.5,9.9,0.0,1.6,3.3,0.0,75.7,85.0,24.3,15.0,83,9.0,16.0,5.0,6.0,6.0,,29.0,8.0,0.0,,7.0,0.0,50.0,40.0,30.7,46.1,44.3,61.7,30.7,44.7,44.2,60.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.67796386118,SHORT,-0.521973316686,LONG,-0.706959325913,SHORT
38,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,096742,CME,0,96,152524,59584,80093,6313,1177,15010,768,49875,23582,634,5073,5308,0,123424,131708,29100,20816,-7710.0,29720.0,-14990.0,3507.0,-1640.0,-1399.0,-15.0,-32633.0,7747.0,634.0,2582.0,-35.0,0.0,2155.0,-4551.0,-9865.0,-3159.0,100,39.1,52.5,4.1,0.8,9.8,0.5,32.7,15.5,0.4,3.3,3.5,0.0,80.9,86.4,19.1,13.6,83,12.0,15.0,7.0,,6.0,,27.0,13.0,,4.0,4.0,0.0,52.0,42.0,29.9,45.1,44.9,60.4,29.9,42.0,44.9,56.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.35793729665,SHORT,-0.146831618663,LONG,-0.854574658677,SHORT
39,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,096742,CME,0,96,160560,74398,78557,10761,2234,14911,1405,37633,26236,1664,3465,5546,0,131560,139080,29000,21480,8036.0,14814.0,-1536.0,4448.0,1057.0,-99.0,637.0,-12242.0,2654.0,1030.0,-1608.0,238.0,0.0,8136.0,7372.0,-100.0,664.0,100,46.3,48.9,6.7,1.4,9.3,0.9,23.4,16.3,1.0,2.2,3.5,0.0,81.9,86.6,18.1,13.4,80,13.0,15.0,7.0,5.0,5.0,4.0,20.0,15.0,,,4.0,0.0,48.0,46.0,34.4,43.7,50.8,58.2,34.4,40.4,50.5,54.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.178443376286,SHORT,-0.02719100389,LONG,-0.739399241761,SHORT
40,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,096742,CME,0,96,111646,13120,54107,543,1694,16004,903,65551,14661,0,2454,5225,0,84265,91443,27381,20203,-48914.0,-61278.0,-24450.0,-10218.0,-540.0,1093.0,-502.0,27918.0,-11575.0,-1664.0,-1011.0,-321.0,0.0,-47295.0,-47637.0,-1619.0,-1277.0,100,11.8,48.5,0.5,1.5,14.3,0.8,58.7,13.1,0.0,2.2,4.7,0.0,75.5,81.9,24.5,18.1,75,5.0,16.0,,4.0,5.0,,30.0,8.0,0.0,,5.0,0.0,44.0,36.0,33.1,39.0,47.2,56.0,33.1,39.0,47.2,55.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.634443724131,SHORT,-0.609680634269,LONG,-0.808565939654,SHORT
41,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,096742,CME,0,96,111802,13851,57618,982,2554,15967,829,61246,15475,0,1624,3266,0,81086,94137,30716,17665,156.0,731.0,3511.0,439.0,860.0,-37.0,-74.0,-4305.0,814.0,0.0,-830.0,-1959.0,0.0,-3179.0,2694.0,3335.0,-2538.0,100,12.4,51.5,0.9,2.3,14.3,0.7,54.8,13.8,0.0,1.5,2.9,0.0,72.5,84.2,27.5,15.8,74,5.0,16.0,,5.0,5.0,,27.0,10.0,0.0,,4.0,0.0,42.0,37.0,31.1,39.7,43.7,57.0,31.1,39.6,43.7,56.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.596590242567,SHORT,-0.612391386475,LONG,-0.724204956536,SHORT
42,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,096742,CME,0,96,122932,13501,65342,2290,2436,15967,871,72222,14391,65,460,2677,0,91845,101603,31087,21329,11130.0,-350.0,7724.0,1308.0,-118.0,0.0,42.0,10976.0,-1084.0,65.0,-1164.0,-589.0,0.0,10759.0,7466.0,371.0,3664.0,100,11.0,53.2,1.9,2.0,13.0,0.7,58.7,11.7,0.1,0.4,2.2,0.0,74.7,82.6,25.3,17.4,86,5.0,17.0,4.0,5.0,5.0,,37.0,10.0,,,6.0,0.0,53.0,42.0,30.6,39.3,42.6,55.6,30.6,39.2,42.6,55.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.66769422604,SHORT,-0.657521910633,LONG,-0.735260555344,SHORT
43,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,096742,CME,0,96,120468,16256,57486,3084,1890,16945,860,68865,20071,124,1287,722,0,92366,99292,28102,21176,-2464.0,2755.0,-7856.0,794.0,-546.0,978.0,-11.0,-3357.0,5680.0,59.0,827.0,-1955.0,0.0,521.0,-2311.0,-2985.0,-153.0,100,13.5,47.7,2.6,1.6,14.1,0.7,57.2,16.7,0.1,1.1,0.6,0.0,76.7,82.4,23.3,17.6,79,7.0,15.0,,4.0,5.0,,35.0,8.0,,,,0.0,52.0,35.0,30.5,37.1,41.1,55.2,30.5,36.9,40.2,54.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.548641719888,SHORT,-0.55911149684,LONG,-0.799309795593,SHORT
44,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,096742,CME,0,96,134953,14080,66093,3084,1853,20340,1020,81747,16403,369,549,1983,0,102702,109292,32251,25661,14485.0,-2176.0,8607.0,0.0,-37.0,3395.0,160.0,12882.0,-3668.0,245.0,-738.0,1261.0,0.0,10336.0,10000.0,4149.0,4485.0,100,10.4,49.0,2.3,1.4,15.1,0.8,60.6,12.2,0.3,0.4,1.5,0.0,76.1,81.0,23.9,19.0,90,7.0,15.0,,4.0,6.0,,41.0,10.0,4.0,,5.0,0.0,61.0,38.0,28.9,35.5,40.2,51.9,28.9,35.4,40.1,51.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.66575649516,SHORT,-0.648759557457,LONG,-0.833010408687,SHORT
45,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-24,24.04.2007,096742,CME,0,96,148006,11862,78028,3889,2365,21885,1014,96293,17555,145,164,2724,0,115732,125240,32274,22766,13053.0,-2218.0,11935.0,805.0,512.0,1545.0,-6.0,14546.0,1152.0,-224.0,-385.0,741.0,0.0,13030.0,15948.0,23.0,-2895.0,100,8.0,52.7,2.6,1.6,14.8,0.7,65.1,11.9,0.1,0.1,1.8,0.0,78.2,84.6,21.8,15.4,96,5.0,16.0,4.0,5.0,6.0,,47.0,8.0,4.0,,7.0,0.0,67.0,40.0,31.5,34.7,42.6,51.1,31.5,34.7,41.9,50.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.691606352329,SHORT,-0.736077427968,LONG,-0.804948453608,SHORT
46,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-05-01,01.05.2007,096742,CME,0,96,144051,11185,69426,5055,1749,24341,1011,89656,18752,82,2302,3528,0,111040,122195,33011,21856,-3955.0,-677.0,-8602.0,1166.0,-616.0,2456.0,-3.0,-6637.0,1197.0,-63.0,2138.0,804.0,0.0,-4692.0,-3045.0,737.0,-910.0,100,7.8,48.2,3.5,1.2,16.9,0.7,62.2,13.0,0.1,1.6,2.4,0.0,77.1,84.8,22.9,15.2,94,4.0,16.0,5.0,4.0,6.0,,44.0,10.0,,6.0,4.0,0.0,66.0,38.0,30.0,31.8,40.9,48.8,30.0,31.6,39.3,48.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.654047671759,SHORT,-0.722494448648,LONG,-0.865925642008,SHORT
47,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-05-08,08.05.2007,096742,CME,0,96,134140,11964,66807,4979,1787,21774,1037,78644,16590,20,2682,3602,0,101113,114809,33027,19331,-9911.0,779.0,-2619.0,-76.0,38.0,-2567.0,26.0,-11012.0,-2162.0,-62.0,380.0,74.0,0.0,-9927.0,-7386.0,16.0,-2525.0,100,8.9,49.8,3.7,1.3,16.2,0.8,58.6,12.4,0.0,2.0,2.7,0.0,75.4,85.6,24.6,14.4,86,5.0,18.0,4.0,4.0,6.0,4.0,38.0,8.0,,,5.0,0.0,55.0,41.0,27.2,31.3,39.6,48.3,27.2,31.2,37.5,47.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.651595018586,SHORT,-0.696233385383,LONG,-0.848308645643,SHORT
48,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-05-15,15.05.2007,096742,CME,0,96,126092,25325,52993,3677,1800,22567,1001,64016,20847,237,1020,4077,0,97076,105399,29016,20693,-8048.0,13361.0,-13814.0,-1302.0,13.0,793.0,-36.0,-14628.0,4257.0,217.0,-1662.0,475.0,0.0,-4037.0,-9410.0,-4011.0,1362.0,100,20.1,42.0,2.9,1.4,17.9,0.8,50.8,16.5,0.2,0.8,3.2,0.0,77.0,83.6,23.0,16.4,83,8.0,14.0,,4.0,6.0,4.0,33.0,11.0,,,5.0,0.0,52.0,40.0,28.8,32.8,43.6,50.1,28.1,32.4,40.7,49.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.508690477593,SHORT,-0.353277662862,LONG,-0.85225920302,SHORT
49,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-05-22,22.05.2007,096742,CME,0,96,122261,23156,54465,5368,1689,22418,918,58397,17038,11,2549,3007,0,92088,103225,30173,19036,-3831.0,-2169.0,1472.0,1691.0,-111.0,-149.0,-83.0,-5619.0,-3809.0,-226.0,1529.0,-1070.0,0.0,-4988.0,-2174.0,1157.0,-1657.0,100,18.9,44.5,4.4,1.4,18.3,0.8,47.8,13.9,0.0,2.1,2.5,0.0,75.3,84.4,24.7,15.6,79,8.0,14.0,,,6.0,,31.0,10.0,,,4.0,0.0,49.0,37.0,30.8,33.7,44.0,51.9,30.6,33.4,40.2,51.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.548273347915,SHORT,-0.403357338864,LONG,-0.859874725184,SHORT
50,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-05-29,29.05.2007,096742,CME,0,96,129528,12741,63068,4344,2193,20329,918,73074,15646,45,4308,6053,7,97630,110410,31898,19118,7267.0,-10415.0,8603.0,-1024.0,504.0,-2089.0,0.0,14677.0,-1392.0,34.0,1759.0,3046.0,7.0,5542.0,7185.0,1725.0,82.0,100,9.8,48.7,3.4,1.7,15.7,0.7,56.4,12.1,0.0,3.3,4.7,0.0,75.4,85.2,24.6,14.8,84,5.0,17.0,,4.0,6.0,,32.0,10.0,4.0,,7.0,,53.0,42.0,29.6,34.1,41.3,51.6,29.6,33.4,40.5,49.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.647294860234,SHORT,-0.663865767917,LONG,-0.805257081964,SHORT
51,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-06-05,05.06.2007,096742,CME,0,96,142314,11592,72663,4823,1548,21389,924,85475,15176,403,4135,6513,1,108901,121892,33413,20422,12786.0,-1149.0,9595.0,479.0,-645.0,1060.0,6.0,12401.0,-470.0,358.0,-173.0,460.0,-6.0,11271.0,11482.0,1515.0,1304.0,100,8.1,51.1,3.4,1.1,15.0,0.6,60.1,10.7,0.3,2.9,4.6,0.0,76.5,85.7,23.5,14.3,87,4.0,19.0,6.0,,6.0,,34.0,11.0,6.0,4.0,6.0,,59.0,44.0,32.8,30.9,45.1,48.7,32.8,30.8,44.2,48.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.69844313519,SHORT,-0.724835321346,LONG,-0.865021580852,SHORT
52,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-06-12,12.06.2007,096742,CME,0,96,133395,18175,52159,19132,1929,19040,2431,60512,11703,1771,3017,6206,1,106968,112443,26427,20952,-8919.0,6583.0,-20504.0,14309.0,381.0,-2349.0,1507.0,-24963.0,-3473.0,1368.0,-1118.0,-307.0,0.0,-1933.0,-9449.0,-6986.0,530.0,100,13.6,39.1,14.3,1.4,14.3,1.8,45.4,8.8,1.3,2.3,4.7,0.0,80.2,84.3,19.8,15.7,80,13.0,13.0,10.0,4.0,6.0,5.0,26.0,12.0,10.0,,4.0,,60.0,46.0,30.3,33.9,43.2,50.4,24.3,28.8,34.6,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.675884511528,SHORT,-0.483180254216,LONG,-0.816014116076,SHORT
53,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-06-19,19.06.2007,096742,CME,0,96,133035,8755,75153,453,1879,20406,768,90346,11009,265,3770,6847,1,106237,114902,26798,18133,-360.0,-9420.0,22994.0,-18679.0,-50.0,1366.0,-1663.0,29834.0,-694.0,-1506.0,753.0,641.0,0.0,-731.0,2459.0,371.0,-2819.0,100,6.6,56.5,0.3,1.4,15.3,0.6,67.9,8.3,0.2,2.8,5.1,0.0,79.9,86.4,20.1,13.6,81,8.0,12.0,,4.0,6.0,,32.0,10.0,,,6.0,,51.0,38.0,37.3,38.8,46.6,57.2,37.3,38.6,46.6,56.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.782763553845,SHORT,-0.791319063736,LONG,-0.831366389948,SHORT
54,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-06-26,26.06.2007,096742,CME,0,96,159791,7421,106243,693,1558,21421,768,117128,6384,413,1260,5024,0,129241,140946,30550,18845,26756.0,-1334.0,31090.0,240.0,-321.0,1015.0,0.0,26782.0,-4625.0,148.0,-2510.0,-1823.0,-1.0,23004.0,26044.0,3752.0,712.0,100,4.6,66.5,0.4,1.0,13.4,0.5,73.3,4.0,0.3,0.8,3.1,0.0,80.9,88.2,19.1,11.8,87,9.0,14.0,,,8.0,,39.0,9.0,,,4.0,0.0,56.0,39.0,36.0,45.1,47.3,64.0,36.0,44.8,47.3,63.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.896625429108,SHORT,-0.869422156532,LONG,-0.864397928543,SHORT
55,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-07-03,03.07.2007,096742,CME,0,96,164639,6421,104056,349,999,21207,772,119946,5623,664,2660,5590,1,131812,138262,32827,26377,4848.0,-1000.0,-2187.0,-344.0,-559.0,-214.0,4.0,2818.0,-761.0,251.0,1400.0,566.0,1.0,2571.0,-2684.0,2277.0,7532.0,100,3.9,63.2,0.2,0.6,12.9,0.5,72.9,3.4,0.4,1.6,3.4,0.0,80.1,84.0,19.9,16.0,93,6.0,18.0,,,6.0,,45.0,10.0,5.0,,4.0,,63.0,42.0,31.9,42.6,44.8,56.8,31.9,42.4,44.8,56.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.910439678583,SHORT,-0.883758610389,LONG,-0.910024317752,SHORT
56,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-07-10,10.07.2007,096742,CME,0,96,156362,8308,97545,586,1514,21011,468,107143,5021,550,2983,5523,0,121552,130704,34810,25658,-8277.0,1887.0,-6511.0,237.0,515.0,-196.0,-304.0,-12803.0,-602.0,-114.0,323.0,-67.0,-1.0,-10260.0,-7558.0,1983.0,-719.0,100,5.3,62.4,0.4,1.0,13.4,0.3,68.5,3.2,0.4,1.9,3.5,0.0,77.7,83.6,22.3,16.4,94,8.0,16.0,,,6.0,,46.0,9.0,6.0,,4.0,0.0,67.0,38.0,29.1,39.1,40.8,56.3,29.1,38.8,40.8,55.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.910470382654,SHORT,-0.843027594872,LONG,-0.865571587125,SHORT
